source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,total_services_lag1,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
BTL,VG,2024-02-01,2024,2,8,831.0,0.88,251,2699.0,2.85,294,948,0.2648,0.3101,14,944,1,944.0,0,6,3778.0,3778.0,7556.0,18.0,9.0,9.0,4,12.0,6.0,6.0,1874.0,962.0,2836.0,0.0,0.0,24.0,0.0,0.0,7.9244971108440865,0.19037356453508825,0.0,0.0,17.928046291244442,33.97241290821426,7.523419544614595,7.940267166251252,0.1811781620992155,0.0,0.0,18.398539633586488,33.85499902223719,7.523816063143741,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
MP,SWK,2024-02-01,2024,2,14,2203.0,1.17,621,7873.0,4.17,716,1887,0.3291,0.3794,31,2074,1,2074.0,0,7,6465.0,5350.0,11815.0,48.66666666666667,20.666666666666668,28.0,6,34.0,17.0,17.0,4180.0,4181.0,8361.0,0.0,0.0,42.0,0.0,0.0,7.407471268394984,0.19841954163436232,0.006336206891413392,0.0,18.81899313748568,34.64172324915042,7.058764358875395,7.361928390745802,0.16781609287035876,0.0028160920623561433,0.00010057471039565815,19.29913490419758,34.17206803717833,6.924140991835759,0,0.0,8.0,21.0,0.263,1,0.56809753,0.0,0.0,0.0,0.568,0.0,0.0,0.0,0.432,1,0.8660254037844386,0.5000000000000001,0.0,0.0
CAS,AMR,2024-02-01,2024,2,12,92.0,2.42,29,92.0,2.42,29,38,0.7632,0.7632,0,42,1,42.0,0,10,5820.0,5396.83,11216.83,25.2,12.6,12.6,6,12.0,6.0,6.0,4399.0,5158.0,9557.0,1.0,0.14285714285714285,60.0,1.4426950408889634,0.5,7.658261490134715,0.1981321859077133,0.001106321843790597,0.0,22.700928221317543,39.04137821375639,7.3362068867888945,7.61221575830667,0.19137931182637982,0.0012068965461576122,0.0,23.192754746511064,39.81465411802818,7.309342159793295,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
ASB,RAI,2024-02-01,2024,2,5,311.0,0.7,139,1534.0,3.45,188,445,0.3124,0.4225,5,10,4,2.5,0,21,8163.6,7446.7,15610.3,23.072727272727274,11.272727272727273,11.8,8,18.0,9.0,9.0,3571.3,3148.8,6720.1,2.0,0.15384615384615385,168.0,1.039008973514235,0.29166666666666663,7.711299040285207,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.33888520249005,7.777563111952923,0.18448275994595098,0.0008045976938701224,0.0,19.06484791328167,35.49982660460746,7.470953970119871,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
ASB,DVD,2024-02-01,2024,2,2,924.0,0.62,225,8084.0,5.46,453,1481,0.1519,0.3059,47,1553,1,1553.0,0,21,8163.6,7446.7,15610.3,23.072727272727274,11.272727272727273,11.8,15,20.482142857142858,11.625,8.857142857142858,7929.0,7864.0,15793.0,4.0,0.26666666666666666,315.0,2.240416353450449,0.6692982456140351,7.711299040285207,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.33888520249005,7.7242987892247905,0.185775863006711,0.0012068965782721837,0.0,19.652092345144556,34.550688718242206,7.351884994013556,0,0.0,8.0,21.0,0.263,1,0.0013504389,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.8660254037844386,0.5000000000000001,1.0,1.0
SPTN,DRH,2024-01-01,2024,1,1,1309.0,1.13,467,3550.0,3.08,518,1154,0.4047,0.4489,5,1147,1,1147.0,0,4,2314.0,2314.0,4628.0,3.0,1.5,1.5,4,6.0,3.0,3.0,2314.0,2314.0,4628.0,0.0,0.0,16.0,0.0,0.0,4.480134442663922,0.09260752761075573,0.007620967644196685,0.0,22.694373001975396,40.57645042352779,4.078521560582142,4.486634390303484,0.09260752761075573,0.007620967644196685,0.0,22.694373001975396,40.57645042352779,4.085021486821314,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
EKZ,BKF,2024-01-01,2024,1,3,211.0,0.15,72,15750.0,10.91,504,1444,0.0499,0.349,24,1297,1,1297.0,0,1,0.0,1297.0,1297.0,3.0,0.0,3.0,3,3.0,2.0,1.0,2537.0,1297.0,3834.0,0.0,0.0,3.0,0.0,0.0,4.258793117606171,0.08696236592587284,0.0016935483842927923,0.00033602149786567814,23.943614844993878,41.429998950932614,3.9155807433029017,4.271793058873104,0.08696236592587284,0.0016935483842927923,0.00033602149786567814,23.943614844993878,41.429998950932614,3.928580717153607,1,0.0323,8.0,22.0,0.263,1,0.9847645,0.0,0.0,0.0,0.985,0.0,0.0,0.0,0.015,1,0.49999999999999994,0.8660254037844387,0.0,1.0
HDRZ,ANA,2024-01-01,2024,1,11,667.0,0.53,262,7618.0,6.08,440,1253,0.2091,0.3512,7,1179,1,1179.0,0,3,2346.0,1179.0,3525.0,17.0,6.0,11.0,4,20.0,10.0,10.0,2346.0,2022.0,4368.0,0.0,0.0,12.0,0.0,0.0,5.088631879050104,0.1126344096095812,0.0043279570176877,0.0,25.907219588596334,46.83048259571034,4.723443680240082,5.101631803505663,0.1126344096095812,0.0043279570176877,0.0,25.907219588596334,46.83048259571034,4.736443642611986,1,0.0323,8.0,22.0,0.263,1,0.97525936,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.025,1,0.49999999999999994,0.8660254037844387,0.0,1.0
OTB,WF,2024-01-01,2024,1,4,623.0,0.69,282,1872.0,2.06,302,908,0.3106,0.3326,5,863,1,863.0,0,4,1701.0,868.0,2569.0,8.0,4.0,4.0,3,10.5,6.5,4.0,1702.0,838.0,2540.0,0.0,0.0,12.0,0.0,0.0,3.0840269322557154,0.09610215171931251,0.005551075212336997,0.0029435483213033405,17.95576629074671,33.95709591270775,3.270854877988978,3.123026889598658,0.09610215171931251,0.005551075212336997,0.0029435483213033405,17.95576629074671,33.95709591270775,3.3098548600019546,1,0.0323,8.0,22.0,0.263,1,0.0011013215,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.0
RTN,RTA,2024-02-01,2024,2,5,924.0,0.79,427,5828.0,4.96,550,1176,0.3631,0.4677,0,1211,1,1211.0,0,3,2421.0,1211.0,3632.0,10.0,5.0,5.0,7,14.166666666666668,7.5,6.666666666666667,6467.0,4421.0,10888.0,1.0,0.2,21.0,0.43429448190325176,0.1,8.009741300353031,0.1737068971704649,0.0024137930280860812,0.0,19.48743032107408,35.72896461925287,7.679281567019978,8.008155118117386,0.17241379418463884,0.0025143677625676683,0.0,20.040493045045043,36.05689569519854,7.723744238587631,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
WF,OTB,2024-02-01,2024,2,4,282.0,0.32,90,534.0,0.61,66,875,0.1029,0.0754,79,890,1,890.0,0,4,1798.0,894.6,2692.6,13.0,6.5,6.5,4,8.0,4.0,4.0,1798.0,912.0,2710.0,0.0,0.0,16.0,0.0,0.0,7.495887802892375,0.189224138566903,0.002614942625507541,0.0,17.70775881572359,33.651723258111666,7.186117758867384,7.456888023913763,0.189224138566903,0.002614942625507541,0.0,17.70775881572359,33.651723258111666,7.147117930410922,0,0.0,8.0,21.0,0.263,0,0.0045714285,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.995,1,0.8660254037844386,0.5000000000000001,0.0,1.0
ED,DB,2024-02-01,2024,2,29,713.0,0.91,330,3657.0,4.69,401,780,0.4231,0.5141,5,928,1,928.0,0,10,4492.6,4893.0,9385.6,41.2,20.6,20.6,10,30.0,15.0,15.0,4727.0,4890.0,9617.0,2.0,0.25,100.0,1.249862498521946,0.38596491228070173,7.579999914050274,0.1820402305423357,0.0014080459937110715,0.0,17.743596754368696,33.28655083768669,7.163908029767288,7.763640571663949,0.18074712731029796,0.0016091954519693878,0.0,18.6350294649601,35.09120587781928,7.469172229712036,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
ASN,HRN,2024-01-01,2024,1,22,1626.0,1.22,388,6023.0,4.54,459,1328,0.2922,0.3456,18,1206,1,1206.0,0,8,4340.0,3356.0,7696.0,77.46666666666667,38.8,38.666666666666664,4,26.0,13.0,13.0,2429.0,2292.0,4721.0,0.0,0.0,32.0,0.0,0.0,3.142405908479686,0.09973118335048678,0.004139785023946916,0.0030645160605349848,19.35425455960375,35.12177325128227,2.934341391022768,3.3561425147157524,0.09462365608221741,0.005645161324370933,0.0037096773364370867,20.363238953774975,37.12306345278217,3.2072850054690756,1,0.0323,8.0,22.0,0.263,1,0.07680723,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.923,1,0.49999999999999994,0.8660254037844387,0.0,0.0
OTB,AH,2024-01-01,2024,1,4,17.0,4.25,3,47.0,11.75,4,4,0.75,1.0,0,5,1,5.0,0,4,1701.0,868.0,2569.0,8.0,4.0,4.0,14,21.714285714285715,10.857142857142858,10.857142857142858,7311.0,7682.0,14993.0,0.0,0.0,56.0,0.0,0.0,3.0840269322557154,0.09610215171931251,0.005551075212336997,0.0029435483213033405,17.95576629074671,33.95709591270775,3.270854877988978,3.112411327489842,0.09610215142890009,0.0030107527210186886,0.0028225805820716967,18.21268786922578,34.02338611502801,3.3431908805323864,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
ASN,ZL,2024-01-01,2024,1,78,747.0,0.67,355,7159.0,6.43,522,1114,0.3187,0.4686,16,1067,1,1067.0,0,8,4340.0,3356.0,7696.0,77.46666666666667,38.8,38.666666666666664,14,85.42857142857143,47.285714285714285,38.142857142857146,5773.5,9869.0,15642.5,1.0,0.07692307692307693,112.0,0.7213475204444817,0.25,3.142405908479686,0.09973118335048678,0.004139785023946916,0.0030645160605349848,19.35425455960375,35.12177325128227,2.934341391022768,3.425806447963721,0.10080645219372805,0.005174731224855428,0.0017204300690722722,19.757889633697847,34.96499910918615,3.4853494669541076,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
ASA,ASDM,2024-01-01,2024,1,2,1514.0,1.02,543,6394.0,4.31,653,1484,0.3659,0.44,0,1516,1,1516.0,0,11,8523.0,8352.67,16875.67,21.4,9.4,12.0,6,4.666666666666667,2.3333333333333335,2.3333333333333335,6479.0,5757.0,12236.0,1.0,0.125,66.0,0.3789231816899512,0.07142857142857142,3.7689301700291216,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.929682820669866,3.7689301700291216,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.929682820669866,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
ASA,UT,2024-01-01,2024,1,33,2531.0,0.84,874,28739.0,9.56,1582,3007,0.2907,0.5261,0,2567,1,2567.0,0,11,8523.0,8352.67,16875.67,21.4,9.4,12.0,32,49.96031746031746,26.071428571428573,23.88888888888889,20729.67,30427.440000000002,51157.11,4.0,0.19047619047619047,352.0,1.6915920126986332,0.376984126984127,3.7689301700291216,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.929682820669866,3.541932883702459,0.08750000020228726,0.007338709728692168,0.0017338709289868993,18.468390858301554,33.6870959292176,3.593411382152549,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
WF,ED,2024-02-01,2024,2,9,20.0,5.0,4,21.0,5.25,4,4,1.0,1.0,0,23,5,4.6,0,4,1798.0,894.6,2692.6,13.0,6.5,6.5,10,41.2,20.6,20.6,4492.6,4893.0,9385.6,0.0,0.0,40.0,0.0,0.0,7.495887802892375,0.189224138566903,0.002614942625507541,0.0,17.70775881572359,33.651723258111666,7.186117758867384,7.579999914050274,0.1820402305423357,0.0014080459937110715,0.0,17.743596754368696,33.28655083768669,7.163908029767288,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
RSD,DDR,2024-02-01,2024,2,38,891.0,0.76,287,9494.0,8.09,548,1174,0.2445,0.4668,87,1216,1,1216.0,0,8,2324.0,4805.0,7129.0,43.46666666666667,24.666666666666668,18.8,13,35.35714285714286,17.857142857142858,17.5,2610.0,7363.0,9973.0,1.0,0.09090909090909091,104.0,0.5581106265512472,0.16666666666666666,8.056643739570168,0.1941091961323701,0.0007040230129128215,0.0,18.786238562015967,35.18275776265681,7.681859221266604,8.03671291367761,0.17787356423107029,0.00010057471307187245,0.0,19.651632561423312,35.57172318573656,7.648638158694081,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,1.0
DRH,BV,2024-02-01,2024,2,5,813.0,0.83,274,3049.0,3.1,331,984,0.2785,0.3364,0,1154,1,1154.0,0,4,2346.0,2346.0,4692.0,6.0,3.0,3.0,4,8.0,4.0,4.0,2346.0,2346.0,4692.0,0.0,0.0,16.0,0.0,0.0,7.736140792611344,0.18936781722238694,0.0009051724283517092,0.0,21.793527588205432,39.285516127772716,7.50999136457498,7.689798846583942,0.20014367976236616,0.0005028735653593622,0.0,22.140228504207972,38.44344732268103,7.384913795124525,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,1.0
DB,ED,2024-02-01,2024,2,29,955.0,1.15,307,3676.0,4.42,366,831,0.3694,0.4404,2,983,1,983.0,0,10,4727.0,4890.0,9617.0,30.0,15.0,15.0,10,41.2,20.6,20.6,4492.6,4893.0,9385.6,2.0,0.25,100.0,1.249862498521946,0.38596491228070173,7.763640571663949,0.18074712731029796,0.0016091954519693878,0.0,18.6350294649601,35.09120587781928,7.469172229712036,7.579999914050274,0.1820402305423357,0.0014080459937110715,0.0,17.743596754368696,33.28655083768669,7.163908029767288,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
ED,KLP,2024-02-01,2024,2,7,1111.0,1.12,462,3607.0,3.63,519,994,0.4648,0.5221,21,1214,1,1214.0,0,10,4492.6,4893.0,9385.6,41.2,20.6,20.6,6,42.0,21.0,21.0,2511.0,2487.0,4998.0,2.0,0.3333333333333333,60.0,0.9609582064547204,0.25263157894736843,7.579999914050274,0.1820402305423357,0.0014080459937110715,0.0,17.743596754368696,33.28655083768669,7.163908029767288,7.664500045263605,0.1820402305423357,0.0014080459937110715,0.0,17.743596754368696,33.28655083768669,7.248408098330443,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
RSD,ZLW,2024-02-01,2024,2,23,19.0,0.9,6,197.0,9.38,12,21,0.2857,0.5714,2,41,1,41.0,0,8,2324.0,4805.0,7129.0,43.46666666666667,24.666666666666668,18.8,11,30.0,16.0,14.0,4158.53,4172.0,8330.529999999999,2.0,0.2222222222222222,88.0,1.424137568996588,0.47619047619047616,8.056643739570168,0.1941091961323701,0.0007040230129128215,0.0,18.786238562015967,35.18275776265681,7.681859221266604,8.035457089885899,0.18448275937859354,0.0002011494261437449,0.0,19.38358372723919,34.861550732590686,7.590557687584011,0,0.0,8.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
WH,OST,2024-01-01,2024,1,7,506.0,0.42,114,6710.0,5.57,299,1204,0.0947,0.2483,0,1179,1,1179.0,0,3,2361.0,1179.0,3540.0,17.5,10.5,7.0,4,17.0,8.5,8.5,2361.0,2361.0,4722.0,0.0,0.0,12.0,0.0,0.0,3.266532256232915,0.10362903295104862,0.003669354864346084,0.0017607526488161536,18.399452548834585,32.99951528477413,3.2655913983722047,3.2797608573505435,0.09677419386884217,0.004045698891884537,0.001801075228560035,18.175787764851766,33.12483781255702,3.2808361163422948,1,0.0323,8.0,22.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
SWK,MP,2024-01-01,2024,1,14,2372.0,1.13,916,12636.0,6.0,1176,2107,0.4347,0.5581,17,1962,1,1962.0,0,6,4039.0,3968.0,8007.0,34.0,17.0,17.0,7,48.66666666666667,20.666666666666668,28.0,6085.0,4943.0,11028.0,0.0,0.0,42.0,0.0,0.0,3.4390161880642496,0.09690860252306667,0.0015994623924295108,0.002647849403181544,19.907589498066134,34.85999906575808,3.2671075399254037,3.33071236728981,0.10672043094671863,0.0030107527310329098,0.0035618278773761887,19.336175351613953,35.2519345706509,3.1930107548382254,1,0.0323,8.0,22.0,0.263,1,0.5609872,0.0,0.0,0.0009492169,0.561,0.0,0.0,0.001,0.438,1,0.49999999999999994,0.8660254037844387,1.0,0.0
LAA,GV,2024-01-01,2024,1,2,4488.0,1.63,1143,22455.0,8.14,1521,2758,0.4144,0.5515,5,2438,1,2438.0,0,7,8391.0,6459.0,14850.0,11.333333333333332,5.0,6.333333333333333,11,19.53333333333333,8.333333333333334,11.2,10369.0,7761.0,18130.0,2.0,0.2222222222222222,77.0,1.0237645389414565,0.2833333333333333,4.429760888737116,0.11465053795085799,0.005080645253020589,0.0,21.24727413186463,38.3066119320931,4.307113011432712,4.4102608268299415,0.11465053795085799,0.005080645253020589,0.0,21.24727413186463,38.3066119320931,4.287612929389441,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
BV,HK,2024-01-01,2024,1,3,1018.0,0.88,319,3267.0,2.83,376,1154,0.2764,0.3258,24,1147,1,1147.0,0,8,2315.84,2315.84,4631.68,24.25,10.75,13.5,4,6.0,3.0,3.0,2314.0,2104.0,4418.0,0.0,0.0,32.0,0.0,0.0,4.511021501049199,0.09946236614218001,0.0034811828205341933,0.0,23.045490062124628,39.68370856200495,4.168212362720321,4.517521447754936,0.09946236614218001,0.0034811828205341933,0.0,23.045490062124628,39.68370856200495,4.174712282029652,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,1.0
BKL,WD,2024-01-01,2024,1,19,1777.0,1.53,419,6089.0,5.23,512,1165,0.3597,0.4395,13,1153,1,1153.0,0,6,3043.0,4137.0,7180.0,24.0,12.0,12.0,14,34.285714285714285,17.142857142857142,17.142857142857142,9195.25,9202.84,18398.09,0.0,0.0,84.0,0.0,0.0,3.6199677306007074,0.08467741983552132,0.005551075312479209,0.001061827933255543,19.077058515561525,32.74016046459957,2.793085999391292,3.667518868917219,0.08669354911813493,0.006868279639190884,0.0016666666294137638,19.06403665645148,33.3624184868669,3.6609328216572683,1,0.0323,8.0,22.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
BL,ASN,2024-01-01,2024,1,16,1918.0,1.68,528,5552.0,4.86,598,1143,0.4619,0.5232,8,1095,1,1095.0,0,4,2178.0,2178.0,4356.0,30.0,15.0,15.0,8,77.46666666666667,38.8,38.666666666666664,4340.0,3356.0,7696.0,0.0,0.0,32.0,0.0,0.0,3.137470474446653,0.1100806456399701,0.0023521505276201875,0.0030107526208764763,19.7825988236294,35.11064430398326,3.0509113063084423,3.142405908479686,0.09973118335048678,0.004139785023946916,0.0030645160605349848,19.35425455960375,35.12177325128227,2.934341391022768,1,0.0323,8.0,22.0,0.263,1,0.089238845,0.0,0.0,0.0017497813,0.089,0.0,0.0,0.002,0.909,1,0.49999999999999994,0.8660254037844387,1.0,1.0
TL,TPSW,2024-01-01,2024,1,2,1221.0,1.09,333,2160.0,1.93,72,1121,0.2971,0.0642,6,1113,1,1113.0,0,1,0.0,1113.0,1113.0,2.0,0.0,2.0,3,16.0,6.0,10.0,2976.0,1112.0,4088.0,0.0,0.0,3.0,0.0,0.0,3.4572285708961306,0.0836021512526498,0.005080645162892598,0.0020967741466818316,18.53681400065781,33.98467653797519,3.6284650910535565,3.4771693854652828,0.07889784998711079,0.004233871055867082,0.0020967741466818316,18.886605698575256,34.301128083018845,3.5762957545743395,1,0.0323,8.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
AC,BKL,2024-02-01,2024,2,12,1190.0,0.85,395,7980.0,5.67,580,1408,0.2805,0.4119,28,1525,1,1525.0,0,4,3009.0,3009.0,6018.0,16.0,8.0,8.0,8,26.5,13.25,13.25,3023.2,4127.6,7150.8,0.0,0.0,32.0,0.0,0.0,7.786497389640788,0.1859195409021501,0.000905172417646852,0.0,19.397305628691598,33.96051637400156,7.421554808644043,7.807908034187624,0.1692528746936513,0.0006034482891360918,0.0,19.61013099242901,34.11413699457015,7.452089055858809,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0028409092,0.0,0.0,0.0,0.003,0.997,1,0.8660254037844386,0.5000000000000001,1.0,0.0
KZ,ZD,2024-02-01,2024,2,2,1060.0,0.74,351,8373.0,5.87,529,1426,0.2461,0.371,0,1487,1,1487.0,0,4,2979.0,2979.0,5958.0,3.0,1.5,1.5,12,22.333333333333332,11.166666666666666,11.166666666666666,8412.09,7973.03,16385.12,0.0,0.0,48.0,0.0,0.0,7.745008565461392,0.2034482769989248,0.0015086206853732295,0.0,19.086218018983974,34.110516342623484,7.358514369733032,7.769184184870843,0.2002873577969684,0.001609195398445102,0.0,18.6796912191243,33.6486197381184,7.364658257056927,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
GERP,HRN,2024-02-01,2024,2,4,466.0,0.36,208,1902.0,1.47,238,1294,0.1607,0.1839,1,1355,1,1355.0,0,3,2683.0,1355.0,4038.0,7.0,3.0,4.0,4,26.0,13.0,13.0,2683.0,2465.0,5148.0,0.0,0.0,12.0,0.0,0.0,7.188508828010025,0.17887931234663587,0.0037212643836592807,0.0002155172365621246,19.114416601842848,35.208102523595436,6.812143828677035,7.169008574801786,0.17887931234663587,0.0037212643836592807,0.0002155172365621246,19.114416601842848,35.208102523595436,6.792643685450499,0,0.0,8.0,21.0,0.263,0,0.04404946,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.956,1,0.8660254037844386,0.5000000000000001,0.0,0.0
ASDZ,HVS,2024-01-01,2024,1,28,106.0,1.54,31,243.0,3.52,34,69,0.4493,0.4928,3,45,4,11.25,0,12,10250.0,9102.25,19352.25,26.333333333333332,13.166666666666666,13.166666666666666,15,25.857142857142858,14.0,11.857142857142858,8972.25,7787.0,16759.25,1.0,0.07692307692307693,180.0,0.45511961331341866,0.1111111111111111,4.012314472407583,0.09099462491169732,0.00611559144391488,0.0,19.258847246527353,35.33419259517424,3.6768306135300106,3.48861296637164,0.08440860238687325,0.007150537664851834,0.0017473117889015264,18.077912151092484,33.39483781206992,2.91415057068951,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,1.0
AML,HGL,2024-01-01,2024,1,14,1512.0,1.29,280,5113.0,4.36,305,1174,0.2385,0.2598,117,1155,1,1155.0,0,8,2628.0,3377.0,6005.0,30.0,15.0,15.0,7,15.416666666666668,7.75,7.666666666666667,2627.0,1479.0,4106.0,0.0,0.0,56.0,0.0,0.0,3.1372311885508717,0.10241935555372507,0.0013172043166974538,0.0017204300690722722,18.123256162770332,33.35564434047668,3.1811827914639106,3.071728443852075,0.10416666697710752,0.005174731104684773,0.001706989209157645,17.676085703956183,33.25886998573939,3.1002903169782092,1,0.0323,8.0,22.0,0.263,0,0.9974446,0.0,0.0,0.0025553664,0.997,0.0,0.0,0.003,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.0
LAA,LEDN,2024-01-01,2024,1,14,3230.0,1.47,735,18145.0,8.26,1099,2198,0.3344,0.5,4,2300,1,2300.0,0,7,8391.0,6459.0,14850.0,11.333333333333332,5.0,6.333333333333333,21,38.009090909090915,19.90909090909091,18.1,11970.0,12359.67,24329.67,2.0,0.14285714285714285,147.0,1.1352332769293625,0.34285714285714286,4.429760888737116,0.11465053795085799,0.005080645253020589,0.0,21.24727413186463,38.3066119320931,4.307113011432712,4.403252713507422,0.09448924850952882,0.004327956997659257,0.0,21.347878975893863,37.95628927728181,4.107284997124225,1,0.0323,8.0,22.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.0
BKL,MAS,2024-01-01,2024,1,5,941.0,0.64,323,4255.0,2.91,237,1464,0.2206,0.1619,9,1468,1,1468.0,0,6,3043.0,4137.0,7180.0,24.0,12.0,12.0,4,10.0,5.0,5.0,2922.0,1798.0,4720.0,0.0,0.0,24.0,0.0,0.0,3.6199677306007074,0.08467741983552132,0.005551075312479209,0.001061827933255543,19.077058515561525,32.74016046459957,2.793085999391292,3.644881826717787,0.08561828016473721,0.008844086059158849,0.001706989209157645,19.205412822705444,33.31064427283503,2.9954194523223867,1,0.0323,8.0,22.0,0.263,0,0.0006830601,0.0,0.0,0.0013661202,0.001,0.0,0.0,0.001,0.998,1,0.49999999999999994,0.8660254037844387,0.0,1.0
