source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,total_services_lag1,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
BDPB,ZLW,2024-11-01,2024,11,10,1857.0,1.57,475,8301.0,7.03,615,1181,0.4022,0.5207,0,1046,1,1046.0,0,4,2046.0,1904.0,3950.0,15.0,7.5,7.5,8,25.5,11.75,13.75,3983.0,4027.0,8010.0,0.0,0.0,32.0,0.0,0.0,7.261624974364208,0.08402777837796344,0.014194443966779444,0.0,12.429547568493419,24.998499286174773,7.350097171299987,7.38341681813666,0.08958333418187168,0.01973611079156399,0.0,12.769634101953772,24.673499399423598,7.4239029649231165,0,0.0,9.0,21.0,0.263,1,0.0016934801,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,4,-0.5000000000000004,0.8660254037844384,1.0,0.0
AHP,AH,2024-07-01,2024,7,1,596.0,0.6,255,3057.0,3.08,311,992,0.2571,0.3135,0,874,1,874.0,0,4,1811.0,1783.0,3594.0,3.0,1.5,1.5,13,22.857142857142858,12.0,10.857142857142858,7441.0,7811.0,15252.0,0.0,0.0,52.0,0.0,0.0,18.09350226002355,0.11586021595904904,0.0,0.0,12.719525342747088,25.45645099621947,18.494846310666812,18.015503145033314,0.11586021595904904,0.0,0.0,12.719525342747088,25.45645099621947,18.416847195676578,0,0.0,8.0,23.0,0.263,1,0.024193548,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.976,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
SHL,HFD,2024-08-01,2024,8,5,2252.0,1.34,741,5856.0,3.49,896,1679,0.4413,0.5337,1196,1671,1,1671.0,0,15,17862.5,15094.0,32956.5,44.44642857142857,21.875,22.571428571428573,5,16.333333333333336,11.333333333333334,5.0,3340.67,6544.0,9884.67,1.0,0.1,75.0,0.4170323914242463,0.09090909090909091,19.04359454877915,0.0735215054404351,0.0,0.0,13.551279552521244,26.517580031066814,19.60764022796385,19.193481199203,0.07392473177363475,0.0,0.0,13.962025574258258,26.94048313363906,19.8364919295875,0,0.0,9.0,22.0,0.263,1,0.0005955926,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
TB,BD,2024-10-01,2024,10,21,2160.0,1.14,601,11239.0,5.91,734,1901,0.3161,0.3861,118,2178,1,2178.0,0,10,8409.0,6379.92,14788.92,31.6,17.8,13.8,12,42.333333333333336,21.166666666666668,21.166666666666668,6529.0,7713.0,14242.0,0.0,0.0,120.0,0.0,0.0,12.225620729331203,0.09020134284592315,0.0,0.0,12.36642139518021,23.596670472701923,12.26689577422686,12.279288483306065,0.08416107433954341,0.0,0.0,12.768487736322736,23.631462385190414,12.27720801782288,0,0.0,8.0,23.0,0.263,1,0.90320885,0.09679116,0.0,0.0,0.903,0.097,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.0
UTG,ZD,2024-10-01,2024,10,13,47.0,0.68,23,45.0,0.65,22,69,0.3333,0.3188,0,6,2,3.0,0,8,2358.0,3756.0,6114.0,12.5,6.25,6.25,13,23.761904761904763,12.333333333333334,11.428571428571429,8067.0,8241.5,16308.5,1.0,0.1,104.0,0.6213349345596119,0.2,12.532751664539312,0.08322147674008504,0.0,0.0,15.885050605127475,27.69342215717239,12.320604026717628,12.136866081801037,0.08228187983068044,0.0,0.0,13.230330501306778,23.72182486873345,11.984181619810578,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0
BKL,AC,2024-02-01,2024,2,12,1510.0,1.13,714,8401.0,6.28,911,1338,0.5336,0.6809,50,1484,1,1484.0,0,8,3023.2,4127.6,7150.8,26.5,13.25,13.25,4,16.0,8.0,8.0,3009.0,3009.0,6018.0,0.0,0.0,32.0,0.0,0.0,7.807908034187624,0.1692528746936513,0.0006034482891360918,0.0,19.61013099242901,34.11413699457015,7.452089055858809,7.786497389640788,0.1859195409021501,0.000905172417646852,0.0,19.397305628691598,33.96051637400156,7.421554808644043,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,1.0
BKL,AC,2024-11-01,2024,11,12,1950.0,1.25,944,12552.0,8.03,1180,1563,0.604,0.755,10,1574,1,1574.0,0,6,3195.0,4229.0,7424.0,24.0,12.0,12.0,4,16.0,8.0,8.0,3194.0,3194.0,6388.0,0.0,0.0,24.0,0.0,0.0,7.097263875220799,0.10916666777597533,0.01263888899443878,0.0,13.270127097600037,24.031499279869927,6.89469443998403,7.070680720855792,0.11597222348468171,0.01613888879203134,0.0,12.755819809767935,23.292999374866486,6.7874862915111915,0,0.0,9.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.5000000000000004,0.8660254037844384,1.0,0.0
MDB,ARN,2024-06-01,2024,6,4,319.0,0.28,135,5000.0,4.35,275,1149,0.1175,0.2393,1,1239,1,1239.0,0,7,3191.0,2829.0,6020.0,17.833333333333336,8.5,9.333333333333334,4,19.0,9.5,9.5,2464.0,2464.0,4928.0,1.0,0.2,28.0,0.7213475204444817,0.25,15.078305829895868,0.09458333365619183,0.0,0.0,15.58128664419055,30.8949991967943,16.090041919549307,15.173819446563721,0.0748611113987863,0.0,0.0,14.047698310141762,26.97849928173754,16.149583331743877,0,0.0,10.0,20.0,0.263,0,0.73542213,0.0,0.0,0.0,0.735,0.0,0.0,0.0,0.265,3,1.2246467991473532e-16,-1.0,1.0,1.0
HD,ZL,2024-09-01,2024,9,39,53.0,2.04,14,202.0,7.77,16,26,0.5385,0.6154,1,24,1,24.0,0,7,2481.0,2482.0,4963.0,36.08333333333333,17.75,18.333333333333332,17,95.5,52.0,43.5,6185.0,10030.0,16215.0,0.0,0.0,119.0,0.0,0.0,15.9622222688463,0.16527777806752258,0.0,0.0,13.752072621964746,26.368499310811362,16.30548615588082,15.934097242355346,0.1437499989858932,0.0,0.0,14.222436351618834,26.453999241193134,16.276111137866973,0,0.0,9.0,21.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,1.0,1.0
AMR,AMRN,2024-06-01,2024,6,1,1694.0,0.78,379,8667.0,3.98,651,2175,0.1743,0.2993,103,2285,1,2285.0,0,7,4445.0,5204.25,9649.25,14.5,6.0,8.5,4,7.0,3.5,3.5,4512.0,4462.0,8974.0,0.0,0.0,28.0,0.0,0.0,14.93811127477222,0.13319444520812895,0.0,0.0,17.074558971656693,31.09749916990598,15.98588888777627,14.93811127477222,0.13319444520812895,0.0,0.0,17.074558971656693,31.09749916990598,15.98588888777627,0,0.0,10.0,20.0,0.263,1,0.53931034,0.0,0.0,0.0,0.539,0.0,0.0,0.0,0.461,3,1.2246467991473532e-16,-1.0,1.0,1.0
