source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
KMA,UTG,2019-02-01,2019,2,5,49.0,0.63,18,134.0,1.72,18,78,0.2308,0.2308,0,88,1,88.0,0,4,3563.0,1872.0,5435.0,7.0,3.5,3.5,6,8.0,4.0,4.0,2486.0,4213.0,6699.0,0,0.0,24,0.0,0.0,6.242092174782773,0.07470238150008732,0.0026041666888410135,0.0013095237802536715,18.077932865225844,32.81089198589325,5.876020763424181,6.238764877835776,0.0729166669881947,0.0025000000217308602,0.0009077380749485677,18.636700330346468,33.46446329780987,5.875000007605801,0,0.0,8.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
KMA,UTG,2020-02-01,2020,2,5,48.0,0.57,26,36.0,0.43,19,84,0.3095,0.2262,0,207,1,207.0,0,4,3757.0,2089.0,5846.0,7.0,3.5,3.5,6,8.0,4.0,4.0,2725.0,4458.0,7183.0,0,0.0,24,0.0,0.0,7.153014226548973,0.1915229886513332,0.0026149425291638263,0.00031609194695778276,30.839731219171107,56.59758461823409,6.771117716685109,7.144755754491379,0.1987068972218482,0.0033189655206669337,0.00025862068387454953,31.455134589096595,57.14534331121664,6.750574717576477,0,0.0,9.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
KMA,UTG,2022-08-01,2022,8,5,31.0,0.67,17,231.0,5.02,16,46,0.3696,0.3478,2,132,1,132.0,0,4,3998.0,2146.0,6144.0,7.0,3.5,3.5,8,15.5,7.75,7.75,2756.55,4654.88,7411.43,0,0.0,32,0.0,0.0,19.63369929790497,0.03763440861216476,0.0,0.0,12.673391091406986,24.173709063119787,20.489142902435795,19.58064514975394,0.030645162027369263,0.0,0.0,12.988485907995573,24.465483160108647,20.43319890063296,0,0.0,8.0,23.0,0.2629,1,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
NMGO,NMD,2022-02-01,2022,2,2,939.0,0.54,440,11452.0,6.59,438,1738,0.2532,0.252,0,1947,1,1947.0,0,4,3880.0,3512.0,7392.0,5.0,2.5,2.5,4,6.0,3.0,3.0,3879.0,3093.0,6972.0,0,0.0,16,0.0,0.0,6.215437641345142,0.16800595253395537,0.005729166657796928,0.0,21.932314406016044,42.452677434399014,6.0116430167995745,6.247937620922347,0.16800595253395537,0.005729166657796928,0.0,21.932314406016044,42.452677434399014,6.044142910767169,0,0.0,8.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
NMGO,NMD,2023-03-01,2023,3,2,1431.0,0.82,767,5671.0,3.24,849,1748,0.4388,0.4857,0,2044,1,2044.0,0,4,4030.0,3619.0,7649.0,5.0,2.5,2.5,4,6.0,3.0,3.0,4048.0,3196.0,7244.0,0,0.0,16,0.0,0.0,6.737609150116288,0.1558546446073264,0.012812920626689095,0.003135935326945413,16.050907758812887,31.661102746088122,6.645213469562107,6.770109210744962,0.1558546446073264,0.012812920626689095,0.003135935326945413,16.050907758812887,31.661102746088122,6.677713518749176,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
NMGO,NMD,2024-02-01,2024,2,2,1708.0,1.02,998,8593.0,5.13,1108,1675,0.5958,0.6615,0,1869,1,1869.0,0,4,3691.0,2997.0,6688.0,5.0,2.5,2.5,4,6.0,3.0,3.0,3708.0,2973.0,6681.0,0,0.0,16,0.0,0.0,7.715276023811907,0.17729885182503996,0.0005028735546545051,0.0,17.99581133805472,33.45930944777083,7.375836398409701,7.747776108488826,0.17729885182503996,0.0005028735546545051,0.0,17.99581133805472,33.45930944777083,7.4083364232518205,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
NMGO,NMD,2024-11-01,2024,11,2,2157.0,1.23,1073,10374.0,5.92,1216,1753,0.6121,0.6937,0,1926,1,1926.0,0,4,3790.0,3241.0,7031.0,5.0,2.5,2.5,4,6.0,3.0,3.0,3806.0,3059.0,6865.0,0,0.0,16,0.0,0.0,6.856861259591662,0.06972222226775354,0.003986111148777935,0.0,13.100476515375906,25.717999319235485,7.005402924368779,6.889361259237759,0.06972222226775354,0.003986111148777935,0.0,13.100476515375906,25.717999319235485,7.03790295380685,0,0.0,9.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
BHV,DLD,2019-03-01,2019,3,3,1598.0,0.73,897,1935.0,0.88,309,2203,0.4072,0.1403,0,2208,1,2208.0,0,4,4509.0,4508.0,9017.0,9.0,4.5,4.5,6,12.0,6.0,6.0,4509.0,4509.0,9018.0,0,0.0,24,0.0,0.0,7.625425479052686,0.1667563935809469,0.00028263796547059255,0.0,18.679309573821712,37.23989133783497,7.787740436569358,7.546084960087793,0.1620457614314508,0.00028263795544289323,0.0,18.56304181841469,38.18180241398664,7.533702734341371,0,0.0,10.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
BHV,DLD,2019-10-01,2019,10,3,2071.0,0.92,965,5409.0,2.41,531,2245,0.4298,0.2365,6,2212,1,2212.0,0,4,4516.0,4517.0,9033.0,9.0,4.5,4.5,6,12.0,6.0,6.0,4517.0,4516.0,9033.0,0,0.0,24,0.0,0.0,11.703040596222717,0.15785234981535265,0.0,0.0,15.6821432223256,30.702442151268055,11.505658106195847,11.709013751929238,0.15033557147987736,0.0,0.0,15.777089647238686,31.892616488949564,11.673577560194387,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
DT,GD,2023-09-01,2023,9,37,0.0,0.0,0,180.0,30.0,6,6,0.0,1.0,0,9,1,9.0,0,11,12110.0,12022.0,24132.0,20.1,7.6,12.5,18,39.125,20.5,18.625,13876.0,10483.0,24359.0,2,0.13333333333333333,198,1.013230239864666,0.2777777777777778,18.02481920056873,0.11333333408046099,0.0,0.0,11.962226616260079,22.52449930773841,17.94218031830258,18.146235887209574,0.10791666790222128,0.0,0.0,12.474748376963866,23.650999335779083,17.973041447003684,0,0.0,9.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,0.0,0.0
DT,GD,2024-08-01,2024,8,37,0.0,0.0,0,120.0,30.0,4,4,0.0,1.0,0,7,1,7.0,0,12,11825.0,11790.0,23615.0,25.0,12.5,12.5,18,37.825,19.7,18.125,15124.0,11168.0,26292.0,1,0.06666666666666667,216,0.43429448190325176,0.1,19.29249168339596,0.07419354875161442,0.0,0.0,13.62999801349736,26.085483194358886,19.9803277087468,19.2908975039759,0.08978494645286632,0.0,0.0,13.53440251846307,25.89387025884403,19.781018376350403,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
EHS,EHV,2021-10-01,2021,10,1,1796.0,1.08,758,3360.0,2.02,655,1661,0.4564,0.3943,14,1924,1,1924.0,0,4,5492.0,5094.0,10586.0,10.0,5.0,5.0,15,34.089285714285715,15.714285714285714,18.375,10349.0,14317.5,24666.5,0,0.0,60,0.0,0.0,11.562895809083978,0.13516778577894173,0.0,0.0,14.0109880515393,28.025395224398416,11.42014410159732,11.627896190169674,0.13516778577894173,0.0,0.0,14.0109880515393,28.025395224398416,11.485144526846456,0,0.0,10.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
EHS,EHV,2023-10-01,2023,10,1,2054.0,1.34,665,7211.0,4.72,789,1528,0.4352,0.5164,19,1749,1,1749.0,0,4,4436.0,3944.0,8380.0,10.0,5.0,5.0,14,36.285714285714285,18.142857142857142,18.142857142857142,9868.71,12426.0,22294.71,0,0.0,56,0.0,0.0,13.568264894997514,0.16805369134917356,0.0,0.0,14.831777125236972,29.30399918716226,13.579540044669336,13.63326535512937,0.16805369134917356,0.0,0.0,14.831777125236972,29.30399918716226,13.644540558885408,0,0.0,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
EHS,EHV,2024-06-01,2024,6,1,2086.0,1.55,614,5307.0,3.94,687,1348,0.4555,0.5096,58,1749,1,1749.0,0,4,4035.0,3803.0,7838.0,10.0,5.0,5.0,15,36.51785714285714,18.375,18.142857142857142,9813.53,11970.0,21783.53,0,0.0,60,0.0,0.0,16.010513674550587,0.10972222241883477,0.0,0.0,11.628096394778954,24.51099932657348,16.606069208516015,16.07551417681906,0.10972222241883477,0.0,0.0,11.628096394778954,24.51099932657348,16.67106973727544,0,0.0,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
GP,HZE,2022-02-01,2022,2,5,337.0,0.39,111,3833.0,4.44,189,864,0.1285,0.2188,0,1888,1,1888.0,0,4,2864.0,2831.0,5695.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2863.0,2863.0,5726.0,0,0.0,16,0.0,0.0,6.173255932206909,0.1479166671411977,0.000937500015078556,0.0,20.050629024349508,39.76232036167667,5.898032717273703,6.201821568810071,0.14032738163535083,0.0014583333395421505,0.0,20.14895590749525,40.48928463742847,5.988354315670828,0,0.0,8.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
GP,HZE,2023-03-01,2023,3,5,436.0,0.51,125,3635.0,4.25,218,856,0.146,0.2547,0,973,1,973.0,0,4,1957.0,1926.0,3883.0,11.0,5.5,5.5,4,15.0,7.5,7.5,1957.0,1957.0,3914.0,0,0.0,16,0.0,0.0,6.992573352623355,0.16029609737774886,0.010457604210999259,0.00230148043308011,15.340106593607894,31.087913029286934,6.8386702325952164,7.045886402109871,0.14104979933511522,0.01008075358368667,0.00230148043308011,15.514140382108264,31.698410987854004,6.939897176003632,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
GP,HZE,2024-02-01,2024,2,5,904.0,0.99,309,2691.0,2.95,350,911,0.3392,0.3842,1,926,1,926.0,0,4,1858.0,1824.0,3682.0,11.0,5.5,5.5,4,15.0,7.5,7.5,1858.0,1858.0,3716.0,0,0.0,16,0.0,0.0,7.847132151732328,0.17887931181139302,0.0,0.0,16.72177018139554,32.92603351741001,7.476586192846298,7.886396728306153,0.1681034498173615,0.0,0.0,16.842923554195753,33.52603360976296,7.54379615410306,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
GP,HZE,2024-11-01,2024,11,5,1678.0,1.94,438,3487.0,4.03,477,866,0.5058,0.5508,0,961,1,961.0,0,4,1930.0,1835.0,3765.0,11.0,5.5,5.5,4,15.0,7.5,7.5,1930.0,1930.0,3860.0,0,0.0,16,0.0,0.0,6.951013881511366,0.07611111156228516,0.014486110707124075,0.0,11.868925287160609,24.87849927114116,7.002472209961464,6.9417223562796915,0.07944444445893169,0.008263889027552472,0.0,11.831979765825801,23.96949942443106,7.115264034022887,0,0.0,9.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
ALMP,ALMB,2021-10-01,2021,10,4,1426.0,0.7,573,4259.0,2.1,358,2024,0.2831,0.1769,1,2305,1,2305.0,0,4,4717.0,4710.0,9427.0,6.0,3.0,3.0,7,11.5,7.5,4.0,6149.0,4405.0,10554.0,1,0.2,28,0.45511961331341866,0.1111111111111111,12.150604032350067,0.17892617503268607,0.0,0.0,18.633002663058722,34.69336824865149,11.90953020825482,12.131104194717919,0.17892617503268607,0.0,0.0,18.633002663058722,34.69336824865149,11.890030426947062,0,0.0,10.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
ALMP,ALMB,2023-10-01,2023,10,4,1491.0,0.96,448,7195.0,4.64,578,1552,0.2887,0.3724,0,1928,1,1928.0,0,4,3951.0,3908.0,7859.0,6.0,3.0,3.0,7,11.5,7.5,4.0,5164.0,3968.0,9132.0,1,0.2,28,0.48089834696298783,0.125,13.418389267249395,0.28791946371729743,0.0,0.0,18.923820411758935,34.851381559179934,13.32228188674722,13.398889229921686,0.28791946371729743,0.0,0.0,18.923820411758935,34.851381559179934,13.302781872461306,0,0.0,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
ALMP,ALMB,2024-06-01,2024,6,4,1462.0,0.91,441,4214.0,2.62,503,1608,0.2743,0.3128,5,1854,1,1854.0,0,4,3789.0,3789.0,7578.0,6.0,3.0,3.0,7,11.5,7.5,4.0,4390.0,3582.0,7972.0,1,0.2,28,0.48089834696298783,0.125,15.450069450007545,0.1268055567207436,0.0,0.0,15.937080581155088,30.91599916021029,16.153472207652197,15.430569303035735,0.1268055567207436,0.0,0.0,15.937080581155088,30.91599916021029,16.133971985181173,0,0.0,10.0,20.0,0.2629,1,0.00062189053,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.0,0.0
ASD,SHL,2021-10-01,2021,10,19,833.0,0.42,267,7663.0,3.88,183,1977,0.1351,0.0926,88,2429,1,2429.0,0,15,10274.0,23884.0,34158.0,37.32142857142857,18.571428571428573,18.75,14,45.42857142857143,22.857142857142858,22.571428571428573,20433.0,16837.0,37270.0,3,0.21428571428571427,210,1.4118290807569849,0.35876623376623373,11.898107362913604,0.19020134156582338,0.0,0.0,16.558268417568016,30.786522664639772,11.499315352087853,11.996369532450734,0.2064429540862173,0.0,0.0,16.8004640892048,31.56885822251339,11.606839350245943,0,0.0,10.0,21.0,0.2629,0,0.05563986,0.94436014,0.0,0.0,0.056,0.944,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
ASD,SHL,2023-10-01,2023,10,19,1548.0,0.89,452,12592.0,7.23,281,1741,0.2596,0.1614,161,2171,1,2171.0,0,18,14174.0,22440.75,36614.75,38.55555555555556,19.77777777777778,18.77777777777778,15,44.44642857142857,21.875,22.571428571428573,18853.5,16490.5,35344.0,3,0.2,270,1.378829085350222,0.34090909090909094,13.193342481523553,0.23731543694766577,0.0,0.0,16.769164867529135,30.495140144168932,12.983342428015382,13.344691697703112,0.24523490047294821,0.0,0.0,17.01857590867369,32.122630102682436,13.18804739753672,0,0.0,9.0,22.0,0.2629,0,0.062033314,0.93624353,0.0,0.0017231476,0.062,0.936,0.0,0.002,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
ASD,SHL,2024-06-01,2024,6,19,1529.0,1.05,483,9741.0,6.69,233,1457,0.3315,0.1599,184,1908,1,1908.0,0,19,13017.0,21351.08,34368.08,36.17045454545455,18.625,17.545454545454547,16,43.75,21.875,21.875,18675.0,16185.0,34860.0,4,0.25,304,1.9284230687309054,0.5027777777777778,15.084778033362495,0.12208333487312,0.0,0.0,13.712242991560036,26.240999295976426,16.218736506832972,15.187042068110571,0.11166666753383146,0.0,0.0,13.774951023111742,27.314499243100485,16.134056006537545,0,0.0,10.0,20.0,0.2629,0,0.06863418,0.93136585,0.0,0.0,0.069,0.931,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
VH,LEDN,2019-08-01,2019,8,8,816.0,1.14,375,1622.0,2.27,387,716,0.5237,0.5405,2,782,1,782.0,0,4,2396.0,1964.0,4360.0,18.0,9.0,9.0,21,36.36363636363636,19.0,17.363636363636363,12934.5,13636.5,26571.0,0,0.0,84,0.0,0.0,18.609830385895187,0.09301075359345765,0.0,0.0,16.09731328631601,31.411450718038825,19.052437928415113,18.58383111543553,0.09301075359345765,0.0,0.0,16.09731328631601,31.411450718038825,19.026438693846426,0,0.0,9.0,22.0,0.2629,1,0.002793296,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.997,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
VH,LEDN,2022-09-01,2022,9,8,957.0,1.1,533,3880.0,4.48,259,867,0.6148,0.2987,0,921,1,921.0,0,4,2525.0,2169.0,4694.0,18.0,9.0,9.0,20,36.6,19.0,17.6,14557.0,14992.0,29549.0,0,0.0,80,0.0,0.0,15.167735920349758,0.1388888897995154,0.0,0.0,13.37572324602968,25.544999202754763,15.464819184939067,15.141736237870322,0.1388888897995154,0.0,0.0,13.37572324602968,25.544999202754763,15.438819539546966,0,0.0,8.0,22.0,0.2629,1,0.23990773,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.76,4,-1.0,-1.8369701987210297e-16,0.0,0.0
CPS,NWK,2020-03-01,2020,3,4,588.0,0.39,213,9511.0,6.32,360,1506,0.1414,0.239,0,1528,1,1528.0,0,4,3081.0,3081.0,6162.0,5.0,2.5,2.5,4,13.0,6.5,6.5,3081.0,3081.0,6162.0,0,0.0,16,0.0,0.0,6.634134097776876,0.07671601663206981,0.0,0.0,19.640419409701835,37.24425206113792,7.117916076533085,6.6536339201374055,0.07671601663206981,0.0,0.0,19.640419409701835,37.24425206113792,7.137415874854713,0,0.0,9.0,22.0,0.2629,0,0.0,0.0,0.0,0.0046480745,0.0,0.0,0.0,0.005,0.995,2,1.0,6.123233995736766e-17,0.0,0.0
CPS,NWK,2021-03-01,2021,3,4,437.0,0.38,151,3370.0,2.93,230,1150,0.1313,0.2,3,1520,1,1520.0,0,4,3070.0,3070.0,6140.0,5.0,2.5,2.5,4,13.0,6.5,6.5,3070.0,3070.0,6140.0,0,0.0,16,0.0,0.0,6.379154253197009,0.07281292147663689,0.00018842530362859548,0.0,16.337693495192084,31.469716524532313,6.486825880681041,6.398654102968255,0.07281292147663689,0.00018842530362859548,0.0,16.337693495192084,31.469716524532313,6.50632570453319,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
CPS,NWK,2022-11-01,2022,11,4,1024.0,0.84,350,4229.0,3.49,342,1213,0.2885,0.2819,0,1585,1,1585.0,0,4,3186.0,3186.0,6372.0,5.0,2.5,2.5,4,13.0,6.5,6.5,3186.0,3186.0,6372.0,0,0.0,16,0.0,0.0,8.75931964063396,0.13069444528470436,0.00019444444527228673,0.0,17.921440038416122,32.31049909989039,8.567444649338722,8.778819438897902,0.13069444528470436,0.00019444444527228673,0.0,17.921440038416122,32.31049909989039,8.586944440669484,0,0.0,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
CPS,NWK,2023-09-01,2023,9,4,624.0,0.57,237,2425.0,2.23,282,1087,0.218,0.2594,1,1425,1,1425.0,0,4,2865.0,2865.0,5730.0,5.0,2.5,2.5,4,13.0,6.5,6.5,2865.0,2865.0,5730.0,0,0.0,16,0.0,0.0,18.13973564306895,0.10791666790222128,0.0,0.0,12.474748376963866,23.650999335779083,17.96654120286306,18.159236084090338,0.10791666790222128,0.0,0.0,12.474748376963866,23.650999335779083,17.986041661103567,0,0.0,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,0.0,0.0
HGL,ESK,2024-07-01,2024,7,4,139.0,0.72,40,359.0,1.85,29,194,0.2062,0.1495,2,216,1,216.0,0,7,2844.0,1643.0,4487.0,15.416666666666668,7.75,7.666666666666667,3,8.0,4.0,4.0,440.0,224.0,664.0,1,0.2,21,1.4426950408889634,0.5,18.15176837290487,0.17943548431159348,0.0,0.0,12.429690191101644,25.100321868414518,18.561042552353232,18.09326840857024,0.17943548431159348,0.0,0.0,12.429690191101644,25.100321868414518,18.502542526491226,0,0.0,8.0,23.0,0.2629,0,0.030927835,0.0,0.0,0.005154639,0.031,0.0,0.0,0.005,0.964,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
HGV,ZL,2021-03-01,2021,3,48,0.0,0.0,0,450.0,30.0,15,15,0.0,1.0,0,67,1,67.0,0,8,2468.0,2624.0,5092.0,56.0,28.0,28.0,18,91.25,49.25,42.0,4943.17,9846.17,14789.34,2,0.15384615384615385,144,1.279458146995729,0.41666666666666663,5.882934767828093,0.08815612447414231,0.00028263796547059255,0.0,15.345534895181977,30.79477700827741,5.756487996118146,6.09017497478592,0.08398384957863858,9.421265181429774e-05,0.0,15.94218148517737,31.333565788346057,6.047510091260497,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.0
HGV,ZL,2023-09-01,2023,9,48,42.0,8.4,4,120.0,24.0,4,5,0.8,0.8,0,53,2,26.5,0,5,2215.0,2236.5,4451.5,44.33333333333333,17.0,27.333333333333332,14,85.42857142857143,47.285714285714285,38.142857142857146,6732.5,12525.0,19257.5,1,0.09090909090909091,70,0.9102392266268373,0.3333333333333333,17.593360843923357,0.08583333403286007,0.0,0.0,11.65666631559531,21.87899939318498,17.574055298169455,17.738472214010027,0.07555555580183863,0.0,0.0,12.20605342504051,22.671999437279172,17.61673609018326,0,0.0,9.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,0.0,0.0
RTN,RTA,2023-11-01,2023,11,5,2134.0,1.57,760,7267.0,5.36,864,1357,0.5601,0.6367,0,1222,1,1222.0,0,4,2440.0,1222.0,3662.0,10.0,5.0,5.0,8,15.0,7.5,7.5,5682.0,4116.0,9798.0,1,0.2,32,0.43429448190325176,0.1,8.113749920773424,0.21125000146114165,0.0030138889017204446,0.0,19.50606223742167,36.06199901302656,8.120347120695644,8.048986058361415,0.2137500003601114,0.004277777754598194,0.0,20.21134331623713,36.4949990703,7.89301382775108,0,0.0,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.5000000000000004,0.8660254037844384,0.0,0.0
RTST,RTZ,2021-10-01,2021,10,1,23.0,1.64,11,99.0,7.07,7,14,0.7857,0.5,1,28,1,28.0,0,6,88.0,91.0,179.0,4.666666666666667,2.3333333333333335,2.3333333333333335,6,4.666666666666667,2.3333333333333335,2.3333333333333335,3930.0,3938.0,7868.0,2,0.5,36,1.631586747071319,0.5833333333333333,12.130902832466484,0.18214765184077641,0.0,0.0,16.993329574917787,31.678066293985253,11.974057238533993,12.091902442266477,0.18214765184077641,0.0,0.0,16.993329574917787,31.678066293985253,11.935056757446903,0,0.0,10.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
RTST,RTZ,2023-10-01,2023,10,1,37.0,1.95,9,167.0,8.79,12,19,0.4737,0.6316,0,43,1,43.0,0,6,108.0,241.0,349.0,4.666666666666667,2.3333333333333335,2.3333333333333335,8,5.5,2.75,2.75,4375.5,4360.0,8735.5,2,0.4,48,1.631586747071319,0.5833333333333333,13.724191241936396,0.20778523536536517,0.0,0.0,16.87402307331162,31.552428756944284,13.655936179065064,13.685191041191151,0.20778523536536517,0.0,0.0,16.87402307331162,31.552428756944284,13.616935946957376,0,0.0,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.2631579,0.0,0.0,0.0,0.263,0.737,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
RTST,RTZ,2024-06-01,2024,6,1,47.0,2.61,15,47.0,2.61,15,18,0.8333,0.8333,7,38,1,38.0,0,5,64.0,245.0,309.0,3.8333333333333335,1.5,2.3333333333333335,6,4.666666666666667,2.3333333333333335,2.3333333333333335,4177.0,4168.0,8345.0,2,0.5,30,1.3426824550040934,0.45,15.327791531880697,0.10000000088993045,0.0,0.0,13.727914091737734,27.052999258041382,16.260152531994713,15.288791388935513,0.10000000088993045,0.0,0.0,13.727914091737734,27.052999258041382,16.221152464548748,0,0.0,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
RTZ,RLB,2019-03-01,2019,3,3,778.0,0.42,261,3191.0,1.71,291,1870,0.1396,0.1556,22,1919,1,1919.0,0,6,3827.0,3828.0,7655.0,4.666666666666667,2.3333333333333335,2.3333333333333335,6,6.0,3.0,3.0,3832.0,3832.0,7664.0,1,0.2,36,0.9102392266268373,0.3333333333333333,7.725954871228614,0.1425302843105745,9.421265181429774e-05,0.0,19.660607008722234,38.115907448297556,7.920167540637513,7.793444837126405,0.14616420019723847,0.0006594885827554828,0.0,19.953759130687125,38.08780523135877,7.8829468294556975,0,0.0,10.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
RTZ,RLB,2019-10-01,2019,10,3,995.0,0.51,321,3652.0,1.89,365,1936,0.1658,0.1885,13,1999,1,1999.0,0,6,4028.0,4022.0,8050.0,4.666666666666667,2.3333333333333335,2.3333333333333335,10,19.200000000000003,11.8,7.4,4044.0,4039.0,8083.0,1,0.125,60,0.7213475204444817,0.25,11.934922587151496,0.16429530297149747,0.0,0.0,16.39430055042241,31.475596418316734,11.938412497347633,12.047842473631738,0.161879195522942,0.0,0.0,16.7484286172278,31.741368269120287,12.000459941761605,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
