source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
SHL,LEDN,2020-10-01,2020,10,29,1953.0,0.84,522,8799.0,3.8,773,2316,0.2254,0.3338,2108,2318,1,2318.0,0,15,21348.0,17466.0,38814.0,52.48214285714286,25.625,26.857142857142858,20,36.6,19.0,17.6,13437.0,14044.86,27481.86,3.0,0.1875,300.0,1.7615660999543354,0.5242424242424242,11.394825908481675,153.60000117868185,0.0,0.0,17.965793891241088,74.88,11.084356112128136,11.636157491543148,171.30000045150518,0.0,0.0,19.957811888752367,82.439995,11.311258140666373,0,0.0,9.0,22.0,0.263,1,0.9995682,0.0,0.0,0.00043177893,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,0.0,1.0
SHL,LEDN,2024-10-01,2024,10,29,3018.0,1.14,909,12249.0,4.61,1190,2659,0.3419,0.4475,2108,2899,1,2899.0,0,15,19131.0,16276.0,35407.0,44.44642857142857,21.875,22.571428571428573,22,39.90909090909091,19.90909090909091,20.0,14407.67,14686.5,29094.17,3.0,0.16666666666666666,330.0,1.7677884443221008,0.5277777777777778,12.233819205648947,54.90000031888485,0.0,0.0,13.47094346756903,65.88,12.083148040387455,12.410385789807211,55.50000039488077,0.0,0.0,14.596082076370315,68.4,12.30562058519197,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.0
ASD,UT,2019-02-01,2019,2,39,108.0,0.56,21,150.0,0.78,4,192,0.1094,0.0208,9,210,1,210.0,0,15,9421.0,22835.0,32256.0,38.44642857142857,18.571428571428573,19.875,29,51.23529411764706,26.0,25.235294117647058,20723.0,29109.0,49832.0,3.0,0.13636363636363635,435.0,1.5192656729468461,0.4159090909090909,6.001910662932676,50.800000227987766,1.6800000444054604,0.001443452348688706,15.241699672658884,78.12,5.62981243298522,5.858517994843645,60.000000171363354,2.3099999725818634,0.0024107142318306224,14.788541686322008,88.2,5.425110256255028,0,0.0,8.0,20.0,0.263,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,1.0,1.0
ASD,SHL,2020-02-01,2020,2,19,2020.0,0.74,603,17684.0,6.48,443,2728,0.221,0.1624,117,3028,1,3028.0,0,18,9997.0,24013.67,34010.67,52.20779220779221,18.571428571428573,33.63636363636363,19,54.9,26.9,28.0,21432.0,17482.0,38914.0,3.0,0.16666666666666666,342.0,1.2710185681883481,0.2833333333333333,6.908422336581794,131.6000005453825,1.1199999749660492,0.00027298849964535785,25.80904479821523,120.95999,6.4982930457797545,6.9802530181819,132.30000061541796,0.9800000265240669,0.00027298849964535785,25.968700083165334,118.079994,6.588945481283911,0,0.0,9.0,20.0,0.263,0,0.04142229,0.82221407,0.13636364,0.0,0.041,0.822,0.136,0.0,0.001,1,0.8660254037844386,0.5000000000000001,1.0,0.0
WP,HVS,2024-07-01,2024,7,15,37.0,0.54,20,43.0,0.62,19,69,0.2899,0.2754,0,79,2,39.5,0,17,8802.0,8868.5,17670.5,21.625,11.0,10.625,21,28.918181818181818,14.818181818181818,14.1,10862.5,9267.220000000001,20129.72,4.0,0.23529411764705882,357.0,1.9923660886328298,0.5333333333333333,17.593335673373232,120.00000052154064,0.0,0.0,13.932483237316852,83.159996,18.362085533398453,17.71663700765179,118.49999986588955,0.0,0.0,13.066973493304303,81.0,18.295601915287715,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
ASA,ASDM,2019-10-01,2019,10,2,854.0,0.47,407,5796.0,3.16,494,1834,0.2219,0.2694,0,1765,1,1765.0,0,11,9552.0,9456.0,19008.0,21.4,9.4,12.0,6,4.666666666666667,2.3333333333333335,2.3333333333333335,8323.0,5845.0,14168.0,1.0,0.125,66.0,0.4170323914242463,0.09090909090909091,11.691872854320795,137.50000035762787,0.0,0.0,17.013291094207123,75.24,11.47824870916021,11.691872854320795,137.50000035762787,0.0,0.0,17.013291094207123,75.24,11.47824870916021,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0010905125,0.0,0.0,0.0,0.001,0.999,4,-0.8660254037844386,0.5000000000000001,0.0,0.0
ASS,ASDL,2023-03-01,2023,3,3,2055.0,0.79,1040,8463.0,3.26,1111,2593,0.4011,0.4285,10,4193,1,4193.0,0,16,27363.0,21737.0,49100.0,27.25,13.625,13.625,4,15.0,7.5,7.5,8293.0,8293.0,16586.0,1.0,0.1111111111111111,64.0,0.45511961331341866,0.1111111111111111,6.51234937665801,96.10000103712082,8.329999946057796,0.0028263794792211874,17.852184449037985,91.799995,6.523654897111903,6.584782763367987,103.50000064820051,8.75,0.0028263794792211874,17.977371436269255,93.6,6.553288823783317,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,1.0
ASS,ASDL,2024-02-01,2024,2,3,2033.0,1.08,741,6027.0,3.2,780,1882,0.3937,0.4145,11,3026,1,3026.0,0,17,24921.0,19986.0,44907.0,34.84722222222222,21.22222222222222,13.625,4,15.0,7.5,7.5,5965.0,5964.0,11929.0,1.0,0.1,68.0,0.45511961331341866,0.1111111111111111,7.710684075309285,139.40000102669,1.119999997317791,0.0,18.6796912191243,79.2,7.3061582103542895,7.790563387592891,128.40000092238188,0.5599999949336052,0.0,19.06484791328167,81.36,7.483954205252658,0,0.0,8.0,21.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
ASS,ASDL,2024-11-01,2024,11,3,3941.0,1.45,1358,11714.0,4.3,1520,2723,0.4987,0.5582,6,3191,1,3191.0,0,16,26194.0,20597.0,46791.0,27.25,13.625,13.625,4,15.0,7.5,7.5,6363.0,6361.0,12724.0,1.0,0.1111111111111111,64.0,0.45511961331341866,0.1111111111111111,7.182041776552796,80.3000005632639,12.739999912679195,0.0,11.631909548077319,81.72,6.866902911497487,7.328597384691238,81.30000042915344,15.819999642670155,0.0,12.02978223313888,80.28,7.030472369905975,0,0.0,9.0,21.0,0.263,1,0.055453543,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.945,4,-0.5000000000000004,0.8660254037844384,0.0,1.0
DDR,DDZD,2021-06-01,2021,6,1,319.0,0.15,133,6611.0,3.09,204,2137,0.0622,0.0955,65,2187,1,2187.0,0,12,3148.0,8132.25,11280.25,46.2,25.2,21.0,3,21.5,7.5,14.0,4336.0,2187.0,6523.0,1.0,0.1,36.0,0.7213475204444817,0.25,17.980749885241192,97.400001257658,0.0,0.0,11.246463922907909,56.88,18.55186086760627,17.987249791622162,97.400001257658,0.0,0.0,11.246463922907909,56.88,18.558360861407387,0,0.0,8.0,22.0,0.263,0,0.014038372,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.986,3,1.2246467991473532e-16,-1.0,0.0,1.0
DDR,DDZD,2023-08-01,2023,8,1,652.0,0.34,242,4755.0,2.5,182,1903,0.1272,0.0956,175,2180,1,2180.0,0,14,4418.0,9246.5,13664.5,35.714285714285715,17.857142857142858,17.857142857142858,4,15.0,7.5,7.5,4306.0,2462.0,6768.0,1.0,0.125,56.0,0.6213349345596119,0.2,17.7431826168491,120.89999996870756,0.0,0.0,13.694737400418969,63.36,18.179808901202293,17.749682543098285,120.89999996870756,0.0,0.0,13.694737400418969,63.36,18.186308895387956,0,0.0,8.0,23.0,0.263,0,0.01734104,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.983,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
AH,OTB,2021-08-01,2021,8,4,172.0,0.23,50,210.0,0.28,4,741,0.0675,0.0054,34,949,1,949.0,0,13,8764.0,8641.0,17405.0,22.857142857142858,12.0,10.857142857142858,3,8.0,4.0,4.0,1838.0,945.0,2783.0,0.0,0.0,39.0,0.0,0.0,16.76321816572579,74.30000046640635,0.0,0.0,13.35579053416688,59.399998,17.10354076406007,16.62226573113472,87.50000111013651,0.0,0.0,13.199130640154884,59.76,16.929120495755186,0,0.0,9.0,22.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,0.0
AH,OTB,2022-03-01,2022,3,4,183.0,0.19,104,600.0,0.62,17,969,0.1073,0.0175,22,930,1,930.0,0,13,8667.0,8984.0,17651.0,22.857142857142858,12.0,10.857142857142858,3,8.0,4.0,4.0,1808.0,930.0,2738.0,0.0,0.0,39.0,0.0,0.0,6.679371617293214,12.999999977648258,1.6800000369548798,0.00021534319841685237,11.70833795604924,48.6,6.8737861671726925,6.776634655421547,13.500000029802322,2.660000003874302,0.00021534319841685237,11.962927250409672,48.239998,7.02380829359609,0,0.0,8.0,23.0,0.263,0,0.0010319918,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,1.0,6.123233995736766e-17,0.0,0.0
ASD,SHL,2022-08-01,2022,8,19,651.0,0.33,270,27627.0,14.05,534,1967,0.1373,0.2715,95,2066,1,2066.0,0,19,10371.0,23417.11,33788.11,38.42045454545455,19.875,18.545454545454547,14,49.85714285714286,22.857142857142858,27.0,20815.0,17138.0,37953.0,4.0,0.23529411764705882,266.0,1.7908053324249413,0.43217893217893216,19.4722023330709,31.100000016391277,0.0,0.0,11.214760391181835,45.0,20.294043763991326,19.560731610944195,32.200000055134296,0.0,0.0,11.198801952264,43.92,20.22598705112293,0,0.0,8.0,23.0,0.263,1,0.05846467,0.94153535,0.0,0.0,0.058,0.942,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
