source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,RandomForestClassifier_OPS_pred,RandomForestClassifier_OPS_proba
BV,HK,2020-07,2020,7,3,290.0,0.25,108,1922.0,1.66,252,1157,0.0933,0.2178,19,1191,1,1191.0,0,7,2723.0,2585.0,5308.0,13.75,7.75,6.0,4,6.0,3.0,3.0,2446.0,2431.0,4877.0,0.0,0.0,28.0,0.0,0.0,16.502419352531433,90.30000120401382,0.0,0.0,16.790175532701834,81.36,17.27237904584536,16.508919596672058,90.30000120401382,0.0,0.0,16.790175532701834,81.36,17.278879289985984,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.039827032773665755
DDR,RTB,2020-07,2020,7,19,1536.0,0.66,649,8809.0,3.79,513,2322,0.2795,0.2209,66,2322,1,2322.0,0,12,2821.0,8669.71,11490.71,49.2,28.2,21.0,8,13.5,6.75,6.75,8533.0,7404.0,15937.0,2.0,0.18181818181818182,96.0,1.8597274323132096,0.5909090909090909,17.02987620779263,84.50000055879354,0.0,0.0,14.491117691721326,77.4,17.596542786526424,16.880833142547196,77.00000073760748,0.0,0.0,14.424300590429896,78.479996,17.817392158251938,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.42
DDR,ZWD,2020-07,2020,7,2,303.0,0.15,134,6090.0,3.11,181,1960,0.0684,0.0923,25,1976,1,1976.0,0,12,2821.0,8669.71,11490.71,49.2,28.2,21.0,3,11.5,4.5,7.0,4000.0,1969.0,5969.0,0.0,0.0,36.0,0.0,0.0,17.02987620779263,84.50000055879354,0.0,0.0,14.491117691721326,77.4,17.596542786526424,16.992607542263563,82.90000081807375,0.0,0.0,14.61071100494554,76.67999,17.686021501018153,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.04
SD,ST,2020-07,2020,7,1,1001.0,0.87,856,385.0,0.33,42,1151,0.7437,0.0365,0,1157,1,1157.0,0,3,2281.0,1157.0,3438.0,3.5,2.5,1.0,4,2.0,1.0,1.0,2281.0,2281.0,4562.0,0.0,0.0,12.0,0.0,0.0,16.677273865669004,87.20000077784061,0.0,0.0,13.034655729128469,70.2,17.21222003941895,16.638273895427744,87.20000077784061,0.0,0.0,13.034655729128469,70.2,17.17322015762329,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.037076648841354726
BR,HRT,2020-07,2020,7,10,616.0,0.54,218,3709.0,3.26,236,1136,0.1919,0.2077,3,1150,1,1150.0,0,4,2348.0,1150.0,3498.0,23.333333333333336,13.333333333333334,10.0,4,28.0,14.0,14.0,2300.0,2302.0,4602.0,1.0,0.25,16.0,0.7213475204444817,0.25,17.787168980926594,75.50000064074993,0.0,0.0,12.110027997564243,71.64,18.37944048066293,17.561357544314475,75.70000056177378,0.0,0.0,12.064378633294055,72.72,18.062096803419053,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.15
BD,DDR,2020-07,2020,7,30,3.0,0.19,2,0.0,0.0,0,16,0.125,0.0,2,124,1,124.0,0,13,8653.0,9786.0,18439.0,42.73809523809524,21.571428571428573,21.166666666666668,12,49.2,28.2,21.0,2821.0,8669.71,11490.71,2.0,0.14285714285714285,156.0,1.0383673259838582,0.2909090909090909,17.14737039996732,85.60000064969063,0.0,0.0,13.739537517229715,72.72,17.852679429515714,17.02987620779263,84.50000055879354,0.0,0.0,14.491117691721326,77.4,17.596542786526424,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.28
MZ,HZE,2020-07,2020,7,10,228.0,0.23,74,1043.0,1.07,94,971,0.0762,0.0968,5,974,1,974.0,0,3,2829.0,974.0,3803.0,18.5,8.5,10.0,4,15.0,7.5,7.5,2829.0,2830.0,5659.0,0.0,0.0,12.0,0.0,0.0,17.640707195446055,79.60000056028366,0.0,0.0,11.969336077090233,72.72,18.302400790235048,17.490857724220522,75.50000052154064,0.0,0.0,12.020854596809674,77.03999,18.075669559099342,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.1
BD,RTD,2020-07,2020,7,50,2362.0,0.88,504,12386.0,4.62,640,2679,0.1881,0.2389,150,2648,1,2648.0,0,13,8653.0,9786.0,18439.0,42.73809523809524,21.571428571428573,21.166666666666668,17,56.55714285714285,34.857142857142854,21.7,14168.0,17966.0,32134.0,1.0,0.058823529411764705,221.0,0.45511961331341866,0.1111111111111111,17.14737039996732,85.60000064969063,0.0,0.0,13.739537517229715,72.72,17.852679429515714,16.913333646712765,77.00000073760748,0.0,0.0,14.424300590429896,78.479996,17.849892958517998,0,0.0,8.0,23.0,0.263,0,0.46584547,0.53415453,0.0,0.0,0.466,0.534,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.48
BMN,DR,2020-07,2020,7,6,141.0,0.14,54,1030.0,1.02,79,1010,0.0535,0.0782,2,1034,1,1034.0,0,4,2070.0,1127.0,3197.0,13.0,6.5,6.5,8,20.5,10.25,10.25,4396.0,4291.0,8687.0,1.0,0.2,32.0,0.9102392266268373,0.3333333333333333,17.105274485003562,79.30000095069408,0.0,0.0,13.10418837092897,70.92,17.730744901523796,17.066274564753297,79.30000095069408,0.0,0.0,13.10418837092897,70.92,17.691745100482816,0,0.0,8.0,23.0,0.263,0,0.023762377,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.976,3,-0.4999999999999997,-0.8660254037844388,0.0,0.09
AMF,AMFS,2020-07,2020,7,3,606.0,0.36,238,2575.0,1.54,383,1673,0.1423,0.2289,23,2115,1,2115.0,0,18,13637.0,13576.0,27213.0,49.85,27.6,22.25,4,6.0,3.0,3.0,4303.0,4453.0,8756.0,1.0,0.08333333333333333,72.0,0.9102392266268373,0.3333333333333333,16.776402700331904,87.90000123530626,0.0,0.0,13.208648761273713,73.079994,17.33594560238623,16.701784855575973,87.00000094622374,0.0,0.0,13.104705353577932,69.12,17.228733695963378,0,0.0,8.0,23.0,0.263,0,0.3006575,0.0,0.0,0.0,0.301,0.0,0.0,0.0,0.699,3,-0.4999999999999997,-0.8660254037844388,0.0,0.01
AMF,UT,2020-07,2020,7,21,1303.0,0.48,489,7187.0,2.64,683,2723,0.1796,0.2508,70,2873,1,2873.0,0,18,13637.0,13576.0,27213.0,49.85,27.6,22.25,28,50.25,26.0,24.25,24909.0,32184.71,57093.71,1.0,0.038461538461538464,504.0,0.40242960438184466,0.08333333333333333,16.776402700331904,87.90000123530626,0.0,0.0,13.208648761273713,73.079994,17.33594560238623,16.74253785482017,83.10000056773424,0.0,0.0,13.513235531186545,72.72,17.27163729744573,0,0.0,8.0,23.0,0.263,0,0.9996328,0.0,0.000367242,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.1
DTCP,DT,2020-07,2020,7,1,1063.0,0.56,467,6659.0,3.52,374,1891,0.247,0.1978,7,1905,1,1905.0,0,4,3779.0,3779.0,7558.0,10.0,5.0,5.0,12,23.17142857142857,7.6,15.571428571428571,10883.0,10872.5,21755.5,1.0,0.125,48.0,0.9102392266268373,0.3333333333333333,16.802927297930562,81.80000092089176,0.0,0.0,14.773858841148115,81.36,17.472685189657312,16.80942718572514,81.80000092089176,0.0,0.0,14.773858841148115,81.36,17.479185219733946,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.00052882073,0.0,0.0,0.0,0.001,0.999,3,-0.4999999999999997,-0.8660254037844388,1.0,0.6093558523173606
ALMO,LLS,2020-07,2020,7,16,532.0,0.49,146,1937.0,1.8,183,1077,0.1356,0.1699,18,1086,1,1086.0,0,4,3250.0,3496.0,6746.0,18.0,9.0,9.0,9,58.5,30.5,28.0,4523.0,6109.0,10632.0,1.0,0.16666666666666666,36.0,0.7213475204444817,0.25,16.8585535031493,99.3000006005168,0.0,0.0,15.137579370410212,81.72,17.383083066632672,16.682359917189487,100.00000104308128,0.0,0.0,14.602504540194747,79.92,17.2067550664307,0,0.0,8.0,23.0,0.263,0,0.0018570102,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,3,-0.4999999999999997,-0.8660254037844388,0.0,0.33
SGN,ANA,2020-07,2020,7,9,1270.0,1.01,474,2745.0,2.18,183,1261,0.3759,0.1451,34,1338,1,1338.0,0,4,2639.0,2833.0,5472.0,23.0,11.5,11.5,4,20.0,10.0,10.0,2639.0,2640.0,5279.0,0.0,0.0,16.0,0.0,0.0,16.271225517795934,87.00000101327896,0.0,0.0,14.898474467858192,78.12,17.143537225261813,16.44054275815205,90.00000077486038,0.0,0.0,18.17388488220111,84.96,17.65505890948798,0,0.0,8.0,23.0,0.263,0,0.9952419,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.005,3,-0.4999999999999997,-0.8660254037844388,0.0,0.12
ZBM,GDM,2020-07,2020,7,9,360.0,0.61,215,1385.0,2.36,196,588,0.3656,0.3333,0,1169,1,1169.0,0,3,2348.0,1169.0,3517.0,20.0,11.0,9.0,8,25.5,13.25,12.25,4635.71,4635.14,9270.85,1.0,0.16666666666666666,24.0,0.48089834696298783,0.125,17.16466910095625,80.40000078082085,0.0,0.0,13.68209883570671,69.479996,17.80593251669279,16.935492475827534,80.70000071823597,0.0,0.0,14.111306315307976,70.92,17.465667329808717,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.35
BTL,OT,2020-07,2020,7,9,694.0,0.35,189,2151.0,1.09,190,1969,0.096,0.0965,42,1957,1,1957.0,0,9,5497.0,5434.4,10931.4,23.8,12.8,11.0,4,17.0,8.5,8.5,3019.0,3018.0,6037.0,1.0,0.16666666666666666,36.0,0.5581106265512472,0.16666666666666666,17.36129028886877,78.80000037699938,0.0,0.0,13.026129297832007,69.479996,18.048790335655212,17.339534676203165,84.80000042915344,0.0,0.0,13.55889278249715,71.64,18.079252457105984,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.02
PMW,ZDK,2020-07,2020,7,10,650.0,0.55,267,2156.0,1.81,315,1191,0.2242,0.2645,0,1194,1,1194.0,0,4,2399.0,2399.0,4798.0,11.0,5.5,5.5,4,13.0,6.5,6.5,2399.0,2399.0,4798.0,0.0,0.0,16.0,0.0,0.0,16.685838469894982,89.00000109523535,0.0,0.0,15.864070380567222,82.439995,17.587787407700734,16.418921969270194,94.40000084787607,0.0,0.0,14.673219416410692,79.2,17.330010549996487,0,0.0,8.0,23.0,0.263,1,0.026028547,0.0,0.0,0.0,0.026,0.0,0.0,0.0,0.974,3,-0.4999999999999997,-0.8660254037844388,0.0,0.27
RH,DR,2020-07,2020,7,6,156.0,0.15,56,1144.0,1.13,85,1012,0.0553,0.084,0,1036,1,1036.0,0,4,2070.0,2070.0,4140.0,10.0,5.0,5.0,8,20.5,10.25,10.25,4396.0,4291.0,8687.0,0.0,0.0,32.0,0.0,0.0,17.0821697737581,79.00000061094761,0.0,0.0,12.73786503248798,70.92,17.529683237434714,17.066274564753297,79.30000095069408,0.0,0.0,13.10418837092897,70.92,17.691745100482816,0,0.0,8.0,23.0,0.263,0,0.026679842,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.973,3,-0.4999999999999997,-0.8660254037844388,0.0,0.03
CAS,HLO,2020-07,2020,7,7,1778.0,0.7,855,4860.0,1.92,380,2532,0.3377,0.1501,0,2649,1,2649.0,0,10,6963.0,6362.0,13325.0,20.0,10.0,10.0,4,12.0,6.0,6.0,5270.0,4808.0,10078.0,1.0,0.16666666666666666,40.0,0.9102392266268373,0.3333333333333333,16.466129008159843,94.30000030249357,0.0,0.0,17.072202351304792,82.799995,17.263575279584494,16.396984401569572,90.80000066757202,0.0,0.0,17.147731845577557,83.159996,17.205049027678786,0,0.0,8.0,23.0,0.263,0,0.5165877,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.483,3,-0.4999999999999997,-0.8660254037844388,0.0,0.08
HKS,BKG,2020-07,2020,7,4,657.0,0.54,88,2868.0,2.38,258,1207,0.0729,0.2138,16,1930,1,1930.0,0,4,3973.0,3971.0,7944.0,13.0,6.5,6.5,4,5.0,2.5,2.5,3973.0,3973.0,7946.0,0.0,0.0,16.0,0.0,0.0,16.70754546119321,89.60000115633011,0.0,0.0,17.136723622639654,87.12,17.460704074111035,16.701045578525914,89.60000115633011,0.0,0.0,17.136723622639654,87.12,17.454204083770833,0,0.0,8.0,23.0,0.263,0,0.9743165,0.0,0.0,0.0,0.974,0.0,0.0,0.0,0.026,3,-0.4999999999999997,-0.8660254037844388,0.0,0.02
BTL,BET,2020-07,2020,7,10,1050.0,0.46,354,3562.0,1.57,486,2267,0.1562,0.2144,7,2266,1,2266.0,0,9,5497.0,5434.4,10931.4,23.8,12.8,11.0,4,19.0,9.5,9.5,5406.0,5406.0,10812.0,0.0,0.0,36.0,0.0,0.0,17.36129028886877,78.80000037699938,0.0,0.0,13.026129297832007,69.479996,18.048790335655212,17.369067475359927,82.30000035464764,0.0,0.0,12.853609281922541,72.72,17.981567434085314,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.09935585231736056
MP,ASN,2020-07,2020,7,50,0.0,0.0,0,60.0,0.62,1,97,0.0,0.0103,0,99,1,99.0,0,7,5169.0,4946.0,10115.0,48.66666666666667,20.666666666666668,28.0,8,77.46666666666667,38.8,38.666666666666664,4565.0,3623.0,8188.0,1.0,0.125,56.0,0.4170323914242463,0.09090909090909091,16.448319870938537,98.1000008508563,0.0,0.0,12.816226030950265,73.799995,16.790389754438912,16.039986565548887,90.00000064074993,0.0,0.0,12.743532108563569,75.96,16.446102170534033,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.68
KLP,DB,2020-07,2020,7,22,115.0,0.54,45,924.0,4.34,67,213,0.2113,0.3146,0,1149,1,1149.0,0,6,3486.0,3376.0,6862.0,42.0,21.0,21.0,10,30.0,15.0,15.0,7389.0,7347.0,14736.0,2.0,0.3333333333333333,60.0,1.0820212806667224,0.3125,16.82659681445809,82.30000120401382,0.0,0.0,13.128788066326932,72.0,17.379217790019126,16.84007481990322,82.00000047683716,0.0,0.0,13.612508844143601,75.24,17.289671585124026,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.43
CAS,AMR,2020-07,2020,7,12,225.0,1.03,57,539.0,2.46,35,219,0.2603,0.1598,0,193,1,193.0,0,10,6963.0,6362.0,13325.0,20.0,10.0,10.0,6,12.0,6.0,6.0,4867.0,5890.0,10757.0,1.0,0.14285714285714285,60.0,1.4426950408889634,0.5,16.466129008159843,94.30000030249357,0.0,0.0,17.072202351304792,82.799995,17.263575279584494,16.409983784921707,90.80000066757202,0.0,0.0,17.147731845577557,83.159996,17.218048162357782,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.1
CAS,BV,2020-07,2020,7,10,89.0,0.65,71,445.0,3.25,23,137,0.5182,0.1679,0,138,1,138.0,0,10,6963.0,6362.0,13325.0,20.0,10.0,10.0,7,13.75,7.75,6.0,2723.0,2585.0,5308.0,0.0,0.0,70.0,0.0,0.0,16.466129008159843,94.30000030249357,0.0,0.0,17.072202351304792,82.799995,17.263575279584494,16.502419352531433,90.30000120401382,0.0,0.0,16.790175532701834,81.36,17.27237904584536,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.07
ASB,ASHD,2020-07,2020,7,1,781.0,0.47,197,3958.0,2.39,260,1657,0.1189,0.1569,8,1903,1,1903.0,0,13,8308.0,8222.0,16530.0,18.523809523809526,8.666666666666666,9.857142857142858,4,5.0,2.5,2.5,3751.0,3735.0,7486.0,0.0,0.0,52.0,0.0,0.0,16.636957418534063,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.559067586416838,16.733725483699512,89.60000110417604,0.0,0.0,14.435917952528564,73.439995,17.49790544150978,0,0.0,8.0,23.0,0.263,0,0.0006035003,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,-0.4999999999999997,-0.8660254037844388,0.0,0.11
ASB,ASA,2020-07,2020,7,4,128.0,2.25,44,160.0,2.81,41,57,0.7719,0.7193,0,272,1,272.0,0,13,8308.0,8222.0,16530.0,18.523809523809526,8.666666666666666,9.857142857142858,10,18.8,9.4,9.4,11105.0,10936.0,22041.0,3.0,0.3333333333333333,130.0,1.2440017115670732,0.2708333333333333,16.636957418534063,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.559067586416838,16.68895746431043,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.611067632193205,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.4
HN,ASS,2020-07,2020,7,39,135.0,0.22,35,2148.0,3.44,97,624,0.0561,0.1554,15,1938,1,1938.0,0,9,5974.0,6185.0,12159.0,43.15,22.75,20.4,13,25.047619047619047,12.714285714285714,12.333333333333334,27559.2,20025.0,47584.2,1.0,0.09090909090909091,117.0,0.6213349345596119,0.2,16.358543511359922,91.80000051856041,0.0,0.0,15.399349241407327,81.36,17.164255999749706,16.459346400794164,93.00000091642141,0.0,0.0,14.355303551881544,79.56,17.451348954631435,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.01
NMD,WC,2020-07,2020,7,4,1082.0,0.98,707,2838.0,2.56,291,1108,0.6381,0.2626,0,1120,1,1120.0,0,4,3830.0,2990.0,6820.0,6.0,3.0,3.0,4,11.0,5.5,5.5,2233.0,2989.0,5222.0,0.0,0.0,16.0,0.0,0.0,17.19412350141874,90.20000054687262,0.0,0.0,12.881841703928927,72.0,17.636260467190898,17.200623394340596,90.20000054687262,0.0,0.0,12.881841703928927,72.0,17.642760476758404,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.672704985287266
APDO,TWL,2020-07,2020,7,7,178.0,0.2,91,328.0,0.37,96,898,0.1013,0.1069,0,902,1,902.0,0,3,1799.0,902.0,2701.0,12.0,5.0,7.0,4,12.0,6.0,6.0,1799.0,1766.0,3565.0,0.0,0.0,12.0,0.0,0.0,16.923570154815593,79.00000083446503,0.0,0.0,13.464015591689336,71.64,17.656097094217937,16.902427975849438,80.70000072568655,0.0,0.0,12.894599925806766,71.64,17.315936100098394,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
GD,GV,2020-07,2020,7,29,23.0,0.82,1,56.0,2.0,3,28,0.0357,0.1071,2,56,1,56.0,0,15,14934.5,10736.0,25670.5,37.66666666666667,21.0,16.666666666666668,16,36.01587301587301,18.444444444444443,17.571428571428573,11084.0,8129.0,19213.0,3.0,0.2,240.0,1.552265668353609,0.43376623376623374,16.886529445648193,81.60000097751617,0.0,0.0,14.550947703661457,75.24,17.5941905924069,16.794132154474976,87.60000063478947,0.0,0.0,16.30637398322103,82.799995,17.663688600704234,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.55
HTN,UTVR,2020-07,2020,7,7,18.0,0.14,13,22.0,0.17,16,127,0.1024,0.126,0,68,13,5.23,0,6,5047.46,4846.23,9893.689999999999,8.0,4.0,4.0,8,9.0,4.5,4.5,8234.23,7382.46,15616.689999999999,1.0,0.16666666666666666,48.0,1.4426950408889634,0.5,16.775037561693498,83.10000056773424,0.0,0.0,13.513235531186545,72.72,17.304136892800692,16.781537412315288,83.10000056773424,0.0,0.0,13.513235531186545,72.72,17.310636854940846,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.04
HN,OBD,2020-07,2020,7,11,186.0,0.18,62,1322.0,1.31,34,1013,0.0612,0.0336,17,1046,1,1046.0,0,9,5974.0,6185.0,12159.0,43.15,22.75,20.4,3,14.5,8.5,6.0,2085.0,1046.0,3131.0,0.0,0.0,27.0,0.0,0.0,16.358543511359922,91.80000051856041,0.0,0.0,15.399349241407327,81.36,17.164255999749706,16.310876028512112,83.90000063180923,0.0,0.0,15.06511366535579,79.92,17.18896727023586,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.06
HZE,GP,2020-07,2020,7,5,735.0,0.76,435,1039.0,1.07,89,971,0.448,0.0917,6,975,1,975.0,0,4,2829.0,2830.0,5659.0,15.0,7.5,7.5,4,11.0,5.5,5.5,2830.0,2781.0,5611.0,0.0,0.0,16.0,0.0,0.0,17.490857724220522,75.50000052154064,0.0,0.0,12.020854596809674,77.03999,18.075669559099342,17.445841994336856,79.70000065863132,0.0,0.0,12.054945105186073,75.24,18.086433500371953,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
ASD,ASA,2020-07,2020,7,6,701.0,0.51,168,6343.0,4.59,375,1382,0.1216,0.2713,144,3702,1,3702.0,0,19,10677.0,25012.0,35689.0,54.48809523809524,18.571428571428573,35.916666666666664,10,18.8,9.4,9.4,11105.0,10936.0,22041.0,3.0,0.21428571428571427,190.0,1.7848113292188288,0.5386904761904762,16.45284721287348,93.00000091642141,0.0,0.0,14.355303551881544,79.56,17.444850066656706,16.68895746431043,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.611067632193205,0,0.0,8.0,23.0,0.263,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.72
HTN,UTLN,2020-07,2020,7,4,1618.0,0.7,441,5108.0,2.22,478,2301,0.1917,0.2077,2,2520,1,2520.0,0,6,5047.46,4846.23,9893.689999999999,8.0,4.0,4.0,4,7.0,3.5,3.5,5042.0,5042.0,10084.0,1.0,0.25,24.0,0.7213475204444817,0.25,16.775037561693498,83.10000056773424,0.0,0.0,13.513235531186545,72.72,17.304136892800692,16.801037752500143,83.10000056773424,0.0,0.0,13.513235531186545,72.72,17.330137316898632,0,0.0,8.0,23.0,0.263,0,0.0,0.0,0.0,0.0008691873,0.0,0.0,0.0,0.001,0.999,3,-0.4999999999999997,-0.8660254037844388,0.0,0.02
HN,ZD,2020-07,2020,7,33,161.0,0.28,120,259.0,0.44,34,585,0.2051,0.0581,7,76,1,76.0,0,9,5974.0,6185.0,12159.0,43.15,22.75,20.4,10,24.4,12.2,12.2,10250.0,10225.0,20475.0,1.0,0.1111111111111111,90.0,0.5138983423697507,0.14285714285714285,16.358543511359922,91.80000051856041,0.0,0.0,15.399349241407327,81.36,17.164255999749706,16.517846680456593,93.00000091642141,0.0,0.0,14.355303551881544,79.56,17.509849239421147,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.56
ASD,ASB,2020-07,2020,7,10,37.0,1.37,12,95.0,3.52,5,27,0.4444,0.1852,2,75,1,75.0,0,19,10677.0,25012.0,35689.0,54.48809523809524,18.571428571428573,35.916666666666664,13,18.523809523809526,8.666666666666666,9.857142857142858,8308.0,8222.0,16530.0,3.0,0.1875,247.0,1.4371283080952715,0.3736111111111111,16.45284721287348,93.00000091642141,0.0,0.0,14.355303551881544,79.56,17.444850066656706,16.636957418534063,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.559067586416838,0,0.0,8.0,23.0,0.263,0,0.962963,0.0,0.037037037,0.0,0.963,0.0,0.037,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.45
ASD,ZL,2020-07,2020,7,111,103.0,1.69,31,0.0,0.0,0,61,0.5082,0.0,0,135,2,67.5,0,19,10677.0,25012.0,35689.0,54.48809523809524,18.571428571428573,35.916666666666664,16,94.06349206349206,56.285714285714285,37.77777777777778,5219.5,10405.0,15624.5,1.0,0.045454545454545456,304.0,0.4170323914242463,0.09090909090909091,16.45284721287348,93.00000091642141,0.0,0.0,14.355303551881544,79.56,17.444850066656706,16.66969087175144,87.40000011026859,0.0,0.0,13.688599416765795,77.03999,17.05141129032258,0,0.0,8.0,23.0,0.263,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,0.62
ASSP,DMN,2020-07,2020,7,2,1872.0,0.82,816,4512.0,1.98,951,2284,0.3573,0.4164,1,2408,1,2408.0,0,4,4858.0,4858.0,9716.0,3.0,1.5,1.5,4,9.0,4.5,4.5,4858.0,4845.0,9703.0,0.0,0.0,16.0,0.0,0.0,16.68895746431043,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.611067632193205,16.714956934734058,93.1000010818243,0.0,0.0,14.524097367640465,75.96,17.63706696418024,0,0.0,8.0,23.0,0.263,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
