source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_TW_pred,XGBClassifier_TW_proba
WT,MZ,2019-01,2019,1,7,371.0,0.39,155,330.0,0.34,6,957,957.0,0.0,6.0,0.162,0.0063,13,0,12,0.0,1,5,0.0,0.0,0.0,45.66666666666667,26.0,19.666666666666668,3,18.5,8.5,10.0,0.0,0.0,0.0,0,0.0,15,0.0,0.0,2.745666723663328,50.200000539422035,6.020000033080578,0.005443548340530646,14.568180657803051,68.76,2.9347124315337627,2.810666568607332,50.200000539422035,6.020000033080578,0.004986559028326664,14.568180657803051,68.76,2.9997122611009304,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.23026037216186523
DR,BMN,2019-01,2019,1,6,741.0,0.75,438,3362.0,3.39,159,992,992.0,55.0,104.0,0.4415,0.1603,3,0,12,0.0,1,8,0.0,0.0,0.0,20.5,10.25,10.25,4,13.0,6.5,6.5,0.0,0.0,0.0,1,0.2,32,0.9102392266268373,0.3333333333333333,2.8180213918388692,45.80000064522028,5.040000036358833,0.0031451612200227475,16.150842898955908,80.64,3.0506827056192622,2.8570214341775144,45.80000064522028,5.040000036358833,0.003077956920449612,16.150842898955908,80.64,3.089682732017771,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.027217742,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.973,1,0.49999999999999994,0.8660254037844387,0.0,0.16932202875614166
RTN,RTA,2019-01,2019,1,5,1205.0,0.81,616,4780.0,3.21,360,1490,1490.0,267.0,93.0,0.4134,0.2416,1,0,12,0.0,1,3,0.0,0.0,0.0,10.0,5.0,5.0,7,14.166666666666668,7.5,6.666666666666667,0.0,0.0,0.0,1,0.2,21,0.4170323914242463,0.09090909090909091,3.856142564932065,44.50000061839819,3.8499999940395355,0.002782258002327815,16.741739780672134,74.88,3.892567322279016,3.898674846852138,40.90000054985285,3.430000029504299,0.0027688171424131883,17.478095936679072,74.88,3.825354972030587,1,0.0323,8.0,22.0,0.2629,0,1,0.2534,0,0.00067114097,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.10030850768089294
WF,OTB,2019-01,2019,1,4,1226.0,1.42,560,1055.0,1.22,280,862,862.0,274.0,6.0,0.6497,0.3248,24,0,12,0.0,1,3,0.0,0.0,0.0,10.5,6.5,4.0,3,8.0,4.0,4.0,0.0,0.0,0.0,0,0.0,9,0.0,0.0,2.882637155082037,46.80000054091215,4.690000005066395,0.0033467741187421544,15.775123121917888,77.76,3.09164254316279,2.8436371379842362,46.80000054091215,4.690000005066395,0.0033467741187421544,15.775123121917888,77.76,3.0526425154399006,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0011600928,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.0614437535405159
RVS,WC,2019-01,2019,1,7,1160.0,1.12,349,3803.0,3.66,244,1040,1040.0,133.0,111.0,0.3356,0.2346,0,0,12,0.0,1,4,0.0,0.0,0.0,15.0,7.5,7.5,4,11.0,5.5,5.5,0.0,0.0,0.0,0,0.0,16,0.0,0.0,3.1571343123352014,48.100000753998756,3.9200000017881393,0.004260752592936799,15.985281442121792,71.64,3.2942982830122234,3.1074785956216635,48.100000850856304,4.199999988079071,0.004233870873107544,15.619835732364526,75.24,3.2928280771474645,1,0.0323,8.0,22.0,0.2629,0,1,0.2534,0,0.00096153846,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,1.0,0.6896353363990784
RSD,ODB,2019-01,2019,1,7,241.0,0.27,103,540.0,0.61,14,883,883.0,0.0,14.0,0.1166,0.0159,159,0,12,0.0,1,11,0.0,0.0,0.0,56.7,31.2,25.5,3,15.5,7.5,8.0,0.0,0.0,0.0,0,0.0,33,0.0,0.0,3.633919246309507,46.80000039935112,3.7099999859929085,0.003965053674815002,16.60432473538063,78.12,3.6188654606130415,3.452408722421575,48.10000053048134,4.27000005543232,0.0028360214419863236,15.956245652129573,72.36,3.574518942068862,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.2862232029438019
DRH,BV,2019-01,2019,1,5,1332.0,1.16,623,1822.0,1.59,304,1146,1146.0,266.0,38.0,0.5436,0.2653,0,0,12,0.0,1,4,0.0,0.0,0.0,6.0,3.0,3.0,7,13.75,7.75,6.0,0.0,0.0,0.0,0,0.0,28,0.0,0.0,4.1711102055025195,44.800000466406345,4.060000047087669,0.002580645103608408,19.97658597205275,87.12,4.054577940288851,4.317741936418198,45.1000007763505,3.7800000086426735,0.002540322523864527,20.728416619121386,88.92,4.1699596774734315,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.8943672180175781
HRT,BR,2019-01,2019,1,10,1807.0,1.66,578,3195.0,2.93,614,1089,1089.0,559.0,55.0,0.5308,0.5638,3,0,12,0.0,1,4,0.0,0.0,0.0,28.0,14.0,14.0,3,16.0,6.0,10.0,0.0,0.0,0.0,0,0.0,12,0.0,0.0,2.7138440866694253,45.30000061541796,6.160000018775463,0.004233870873107544,14.981633790237929,68.76,2.925201616119794,2.7412688615231184,48.60000068694353,7.699999950826168,0.0047580644097780025,15.223183164353012,69.479996,3.0828683285383125,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.99908173,0.0,0.0,0.00091827364,0.999,0.0,0.0,0.001,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.920042097568512
RVS,O,2019-01,2019,1,8,1927.0,1.84,889,3634.0,3.47,291,1047,1047.0,189.0,102.0,0.8491,0.2779,0,0,12,0.0,1,4,0.0,0.0,0.0,15.0,7.5,7.5,8,26.0,13.0,13.0,0.0,0.0,0.0,0,0.0,32,0.0,0.0,3.1571343123352014,48.100000753998756,3.9200000017881393,0.004260752592936799,15.985281442121792,71.64,3.2942982830122234,3.1311345134100685,48.100000753998756,3.9200000017881393,0.004260752592936799,15.985281442121792,71.64,3.2682985076079927,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.2430901676416397
RSD,DDR,2019-01,2019,1,38,541.0,0.47,132,2873.0,2.5,323,1147,1147.0,249.0,74.0,0.1151,0.2816,86,0,12,0.0,1,11,0.0,0.0,0.0,56.7,31.2,25.5,14,46.45833333333333,23.833333333333332,22.625,0.0,0.0,0.0,3,0.23076923076923078,154,1.552265668353609,0.43376623376623374,3.633919246309507,46.80000039935112,3.7099999859929085,0.003965053674815002,16.60432473538063,78.12,3.6188654606130415,3.755077970564686,46.200000539422035,3.710000030696392,0.0028360214419863236,16.814444612911952,73.799995,3.8169059061335138,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.9982563,0.0,0.0017436792,0.0,0.998,0.0,0.002,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.7758103609085083
DB,MRN,2019-01,2019,1,8,1996.0,1.37,931,6457.0,4.42,426,1460,1460.0,308.0,118.0,0.6377,0.2918,1,0,12,0.0,1,10,0.0,0.0,0.0,30.0,15.0,15.0,4,22.0,11.0,11.0,0.0,0.0,0.0,0,0.0,40,0.0,0.0,3.4021048557303684,42.30000053346157,3.990000031888485,0.003830645075668731,16.46474985674184,76.32,3.524618309091336,3.3631048433542734,42.30000053346157,3.990000031888485,0.0038440859355833583,16.46474985674184,76.32,3.4856182849435235,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.00890411,0.0,0.0,0.0,0.009,0.991,1,0.49999999999999994,0.8660254037844387,0.0,0.37585583329200745
RSD,ETN,2019-01,2019,1,13,433.0,0.38,82,2130.0,1.89,70,1125,1125.0,0.0,70.0,0.0729,0.0622,95,0,12,0.0,1,11,0.0,0.0,0.0,56.7,31.2,25.5,3,23.0,12.0,11.0,0.0,0.0,0.0,1,0.125,33,0.5138983423697507,0.14285714285714285,3.633919246309507,46.80000039935112,3.7099999859929085,0.003965053674815002,16.60432473538063,78.12,3.6188654606130415,3.4459085832400027,48.10000053048134,4.27000005543232,0.002849462301900951,15.956245652129573,72.36,3.5680188015754264,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.9991111,0.0,0.0,0.0008888889,0.999,0.0,0.0,0.001,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.630408525466919
TPSW,GDM,2019-01,2019,1,10,890.0,0.77,676,2633.0,2.29,117,1150,1150.0,37.0,80.0,0.5878,0.1017,0,0,12,0.0,1,3,0.0,0.0,0.0,16.0,6.0,10.0,6,18.0,9.0,9.0,0.0,0.0,0.0,0,0.0,18,0.0,0.0,3.2993468769290235,42.10000064224005,3.990000046789646,0.004233870873107544,16.466971682604925,74.520004,3.4408119537452015,3.3362983624821387,40.200000628829,3.8500000163912773,0.004193548293363663,16.69387094287943,68.76,3.383946219774624,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.9196569919586182
RM,STD,2019-01,2019,1,25,1739.0,0.89,460,7962.0,4.09,625,1945,1945.0,408.0,217.0,0.2365,0.3213,6,0,12,0.0,1,4,0.0,0.0,0.0,49.0,24.5,24.5,4,46.66666666666667,21.666666666666668,25.0,0.0,0.0,0.0,0,0.0,16,0.0,0.0,2.712663985383246,52.40000066161156,7.840000011026859,0.005322580601299001,14.570373290248456,66.96,3.063000014862947,2.589411298764409,54.80000055581331,10.01000002771616,0.005739247248638221,14.111789311652863,65.159996,2.945594097647856,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.99948585,0.0,0.0,0.00051413884,0.999,0.0,0.0,0.001,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.32093751430511475
HTNC,HTN,2019-01,2019,1,1,2909.0,1.16,1275,7618.0,3.05,734,2497,2497.0,562.0,172.0,0.5106,0.294,0,0,12,0.0,1,4,0.0,0.0,0.0,10.0,5.0,5.0,4,5.0,2.5,2.5,0.0,0.0,0.0,0,0.0,16,0.0,0.0,3.4478764382932057,40.50000051409006,3.7799999937415123,0.003817204215754104,16.449118724593554,72.36,3.5689786112146273,3.4569596914394247,39.900000631809235,3.9900000020861626,0.003817204215754104,16.13379898827563,72.72,3.544190843148978,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.5358818769454956
RTST,RLB,2019-01,2019,1,2,28.0,1.65,11,183.0,10.76,8,17,17.0,2.0,6.0,0.6471,0.4706,0,0,12,0.0,1,6,0.0,0.0,0.0,4.666666666666667,2.3333333333333335,2.3333333333333335,6,6.0,3.0,3.0,0.0,0.0,0.0,1,0.2,36,0.9102392266268373,0.3333333333333333,3.869142605557597,44.50000061839819,3.8499999940395355,0.002782258002327815,16.741739780672134,74.88,3.905567332884417,3.781298277837034,45.40000066906214,3.7800000309944153,0.002782258002327815,16.928259028061742,72.72,3.8088520206761376,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.23529412,0.0,0.0,0.0,0.235,0.765,1,0.49999999999999994,0.8660254037844387,0.0,0.15864591300487518
ZTM,YPB,2019-01,2019,1,5,1288.0,0.71,500,7378.0,4.06,499,1819,1819.0,356.0,143.0,0.2749,0.2743,0,0,12,0.0,1,4,0.0,0.0,0.0,6.0,3.0,3.0,4,9.0,4.5,4.5,0.0,0.0,0.0,0,0.0,16,0.0,0.0,3.9806641005255003,43.600000612437725,3.2899999916553497,0.0027150537027546794,17.835776744670767,78.479996,3.9777071345447292,3.967664120220629,43.600000612437725,3.2899999916553497,0.0026747311230107982,17.835776744670767,78.479996,3.964707126740807,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0005497526,0.0,0.0,0.0,0.001,0.999,1,0.49999999999999994,0.8660254037844387,1.0,0.9208617806434631
GD,GDG,2019-01,2019,1,3,862.0,0.38,303,3644.0,1.61,389,2268,2268.0,295.0,94.0,0.1336,0.1715,16,0,12,0.0,1,13,0.0,0.0,0.0,33.07142857142857,16.5,16.571428571428573,4,16.0,8.0,8.0,0.0,0.0,0.0,1,0.1111111111111111,52,0.5581106265512472,0.16666666666666666,3.8921747487639227,40.90000054985285,3.430000029504299,0.002755376282498561,17.478095936679072,74.88,3.818854826136983,3.7279865493026554,41.0000005364418,3.3600000515580177,0.002755376282498561,17.107730264304788,75.6,3.653188185450891,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.14477123320102692
RM,WT,2019-01,2019,1,24,1312.0,0.67,572,6824.0,3.5,446,1950,1950.0,238.0,208.0,0.2933,0.2287,30,0,12,0.0,1,4,0.0,0.0,0.0,49.0,24.5,24.5,5,45.66666666666667,26.0,19.666666666666668,0.0,0.0,0.0,0,0.0,20,0.0,0.0,2.712663985383246,52.40000066161156,7.840000011026859,0.005322580601299001,14.570373290248456,66.96,3.063000014862947,2.745666723663328,50.200000539422035,6.020000033080578,0.005443548340530646,14.568180657803051,68.76,2.9347124315337627,1,0.0323,8.0,22.0,0.2629,0,1,0.2534,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.856201708316803
APN,BDG,2019-01,2019,1,8,863.0,0.74,383,2099.0,1.81,345,1159,1159.0,309.0,36.0,0.3305,0.2977,27,0,12,0.0,1,4,0.0,0.0,0.0,22.0,11.0,11.0,4,19.0,9.5,9.5,0.0,0.0,0.0,0,0.0,16,0.0,0.0,3.8600510838541693,39.30000039935112,3.429999992251396,0.0027284945626693067,17.25478854462985,75.24,3.847080640029162,3.7420107279753974,40.200000412762165,3.6400000378489494,0.0027284945626693067,17.411856921610013,76.67999,3.6243360035862495,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.9015697836875916
GD,UT,2019-01,2019,1,32,1190.0,0.53,442,9805.0,4.36,615,2247,2247.0,319.0,296.0,0.1967,0.2737,34,0,12,0.0,1,13,0.0,0.0,0.0,33.07142857142857,16.5,16.571428571428573,28,49.6875,26.0,23.6875,0.0,0.0,0.0,1,0.043478260869565216,364,0.5581106265512472,0.16666666666666666,3.8921747487639227,40.90000054985285,3.430000029504299,0.002755376282498561,17.478095936679072,74.88,3.818854826136983,3.424459782674388,39.900000631809235,3.9900000020861626,0.0027956988622424425,16.13379898827563,72.72,3.511690955864446,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.78125
O,NM,2019-01,2019,1,24,1153.0,1.06,457,2825.0,2.59,395,1092,1092.0,327.0,68.0,0.4185,0.3617,1,0,12,0.0,1,8,0.0,0.0,0.0,26.0,13.0,13.0,9,22.75,11.75,11.0,0.0,0.0,0.0,0,0.0,72,0.0,0.0,3.1311345134100685,48.100000753998756,3.9200000017881393,0.004260752592936799,15.985281442121792,71.64,3.2682985076079927,2.9997500964510504,47.400000743567944,3.9900000542402267,0.003588709597205443,15.221064292455232,78.479996,3.196860325632877,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.3538791239261627
RTST,RTB,2019-01,2019,1,4,43.0,4.78,8,0.0,0.0,0,9,9.0,0.0,0.0,0.8889,0.0,1,0,12,0.0,1,6,0.0,0.0,0.0,4.666666666666667,2.3333333333333335,2.3333333333333335,9,15.55,6.75,8.8,0.0,0.0,0.0,1,0.14285714285714285,54,0.9102392266268373,0.3333333333333333,3.869142605557597,44.50000061839819,3.8499999940395355,0.002782258002327815,16.741739780672134,74.88,3.905567332884417,3.823642456869004,44.50000061839819,3.8499999940395355,0.002782258002327815,16.741739780672134,74.88,3.8600671605797867,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.7703076601028442
ASD,UT,2019-01,2019,1,39,147.0,0.7,22,390.0,1.86,9,210,210.0,0.0,9.0,0.1048,0.0429,7,0,12,0.0,1,17,0.0,0.0,0.0,49.471428571428575,18.571428571428573,30.9,28,49.6875,26.0,23.6875,0.0,0.0,0.0,2,0.08333333333333333,476,1.0764545478730305,0.3111111111111111,3.6883305961226105,42.30000037699938,3.430000051856041,0.0026344085432669167,16.719784914726212,76.32,3.5162875859307183,3.424459782674388,39.900000631809235,3.9900000020861626,0.0027956988622424425,16.13379898827563,72.72,3.511690955864446,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.05084806680679321
GD,RTA,2019-01,2019,1,14,1941.0,0.97,519,8128.0,4.05,626,2009,2009.0,439.0,187.0,0.2583,0.3116,31,0,12,0.0,1,13,0.0,0.0,0.0,33.07142857142857,16.5,16.571428571428573,7,14.166666666666668,7.5,6.666666666666667,0.0,0.0,0.0,0,0.0,91,0.0,0.0,3.8921747487639227,40.90000054985285,3.430000029504299,0.002755376282498561,17.478095936679072,74.88,3.818854826136983,3.898674846852138,40.90000054985285,3.430000029504299,0.0027688171424131883,17.478095936679072,74.88,3.825354972030587,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.99950224,0.0,0.0,0.0004977601,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.5343224406242371
HLM,BLL,2019-01,2019,1,3,718.0,0.63,257,1535.0,1.34,172,1146,1146.0,134.0,38.0,0.2243,0.1501,75,0,12,0.0,1,11,0.0,0.0,0.0,11.333333333333332,5.0,6.333333333333333,4,5.0,2.5,2.5,0.0,0.0,0.0,0,0.0,44,0.0,0.0,4.151610347482386,44.800000466406345,4.060000047087669,0.002580645103608408,19.97658597205275,87.12,4.035078075398961,4.184110250999971,44.800000466406345,4.060000047087669,0.002580645103608408,19.97658597205275,87.12,4.067577957340907,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.49616381525993347
RSN,WDN,2019-01,2019,1,8,1736.0,1.86,720,1955.0,2.1,330,932,932.0,298.0,32.0,0.7725,0.3541,0,0,12,0.0,1,4,0.0,0.0,0.0,15.0,7.5,7.5,4,13.0,6.5,6.5,0.0,0.0,0.0,0,0.0,16,0.0,0.0,2.739795581067121,57.900000393390656,5.040000036358833,0.001814516088474662,16.453366821812047,83.520004,2.868626252805654,2.632967738554843,54.40000061690807,5.1800000593066216,0.0017607526488161536,16.29212781242145,79.92,2.747618264764027,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0010729614,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,1.0,0.7004979848861694
WP,DMNZ,2019-01,2019,1,7,558.0,0.28,202,3757.0,1.89,334,1989,1989.0,255.0,79.0,0.1016,0.1679,5,0,12,0.0,1,12,0.0,0.0,0.0,20.333333333333332,10.166666666666666,10.166666666666666,4,9.0,4.5,4.5,0.0,0.0,0.0,1,0.14285714285714285,48,0.45511961331341866,0.1111111111111111,3.6698146377469825,39.30000042170286,3.8500000834465027,0.002688171982925425,17.364978714175123,76.32,3.4663200072558618,3.6763145282504057,39.30000042170286,3.8500000834465027,0.002688171982925425,17.364978714175123,76.32,3.4728198822597744,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.19339430332183838
HOR,UTO,2019-01,2019,1,9,1370.0,1.15,712,2491.0,2.08,237,1196,1196.0,182.0,55.0,0.5953,0.1982,1,0,12,0.0,1,4,0.0,0.0,0.0,14.0,7.0,7.0,7,17.666666666666664,8.0,9.666666666666666,0.0,0.0,0.0,1,0.2,28,0.7213475204444817,0.25,3.4760646426809894,40.80000054836273,4.970000013709068,0.0027956988622424425,16.05340471238859,73.799995,3.4257958056705613,3.496698947393045,42.60000057518482,4.410000003874302,0.0027956988622424425,15.843192319395722,71.64,3.4286882014524553,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.8155712485313416
HRN,GERP,2019-01,2019,1,4,1040.0,0.76,290,3117.0,2.28,248,1369,1369.0,198.0,50.0,0.2118,0.1812,6,0,12,0.0,1,4,0.0,0.0,0.0,26.0,13.0,13.0,3,7.0,3.0,4.0,0.0,0.0,0.0,0,0.0,12,0.0,0.0,3.1536560213313467,56.90000081807375,7.910000026226044,0.0025672042436937813,18.433450327364987,89.64,3.1101076169069657,3.173155930183668,56.90000081807375,7.910000026226044,0.0025672042436937813,18.433450327364987,89.64,3.1296075143080246,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.083272465,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.917,1,0.49999999999999994,0.8660254037844387,0.0,0.40848520398139954
HLM,BV,2019-01,2019,1,13,41.0,0.31,3,120.0,0.91,2,132,132.0,0.0,2.0,0.0227,0.0152,5,0,12,0.0,1,11,0.0,0.0,0.0,11.333333333333332,5.0,6.333333333333333,7,13.75,7.75,6.0,0.0,0.0,0.0,0,0.0,77,0.0,0.0,4.151610347482386,44.800000466406345,4.060000047087669,0.002580645103608408,19.97658597205275,87.12,4.035078075398961,4.317741936418198,45.1000007763505,3.7800000086426735,0.002540322523864527,20.728416619121386,88.92,4.1699596774734315,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,0.0,0.026302441954612732
WP,DMN,2019-01,2019,1,7,841.0,0.35,224,3588.0,1.5,420,2391,2391.0,342.0,78.0,0.0937,0.1757,15,0,12,0.0,1,12,0.0,0.0,0.0,20.333333333333332,10.166666666666666,10.166666666666666,4,9.0,4.5,4.5,0.0,0.0,0.0,0,0.0,48,0.0,0.0,3.6698146377469825,39.30000042170286,3.8500000834465027,0.002688171982925425,17.364978714175123,76.32,3.4663200072558618,3.6763145282504057,39.30000042170286,3.8500000834465027,0.002688171982925425,17.364978714175123,76.32,3.4728198822597744,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.00041823505,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.11331471055746078
WP,NDB,2019-01,2019,1,9,845.0,0.42,369,3342.0,1.68,336,1990,1990.0,261.0,75.0,0.1854,0.1688,6,0,12,0.0,1,12,0.0,0.0,0.0,20.333333333333332,10.166666666666666,10.166666666666666,8,19.0,9.5,9.5,0.0,0.0,0.0,1,0.1111111111111111,96,0.9102392266268373,0.3333333333333333,3.6698146377469825,39.30000042170286,3.8500000834465027,0.002688171982925425,17.364978714175123,76.32,3.4663200072558618,3.563585890960249,41.400000639259815,4.550000049173832,0.0027419354225839336,16.779521881051924,76.32,3.5047149428276607,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.6423497796058655
HLO,AMR,2019-01,2019,1,5,3189.0,1.54,917,4998.0,2.41,806,2073,2073.0,716.0,90.0,0.4424,0.3888,0,0,12,0.0,1,4,0.0,0.0,0.0,12.0,6.0,6.0,6,12.0,6.0,6.0,0.0,0.0,0.0,1,0.25,24,0.6213349345596119,0.2,4.474940844506065,42.00000058859587,3.430000029504299,0.0015456988901821195,21.49223921039412,89.64,4.2301827777747905,4.487940894650115,42.00000058859587,3.430000029504299,0.0015456988901821195,21.49223921039412,89.64,4.243182796849719,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.5402798,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.46,1,0.49999999999999994,0.8660254037844387,0.0,0.2996274530887604
HD,NS,2019-01,2019,1,12,1490.0,1.36,537,2132.0,1.94,289,1097,1097.0,248.0,41.0,0.4895,0.2634,5,0,12,0.0,1,6,0.0,0.0,0.0,29.0,10.666666666666666,18.333333333333332,4,21.0,10.5,10.5,0.0,0.0,0.0,0,0.0,24,0.0,0.0,3.1920833684634218,56.900000751018524,4.830000080168247,0.0027956988622424425,16.322594484414466,81.0,3.1882527195447956,3.1379488821051296,53.30000080913305,4.900000050663948,0.0027688171424131883,17.103814564485063,82.439995,3.186335971098273,1,0.0323,8.0,22.0,0.2629,1,1,0.2534,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.8577879071235657
STD,RM,2019-01,2019,1,25,720.0,0.37,407,6538.0,3.35,340,1950,1950.0,132.0,208.0,0.2087,0.1744,103,0,12,0.0,1,4,0.0,0.0,0.0,46.66666666666667,21.666666666666668,25.0,4,49.0,24.5,24.5,0.0,0.0,0.0,0,0.0,16,0.0,0.0,2.589411298764409,54.80000055581331,10.01000002771616,0.005739247248638221,14.111789311652863,65.159996,2.945594097647856,2.712663985383246,52.40000066161156,7.840000011026859,0.005322580601299001,14.570373290248456,66.96,3.063000014862947,1,0.0323,8.0,22.0,0.2629,0,0,0.2534,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.5976899862289429
