source,target,service_date,arrival_hour,earliest_departure_hour,distance,total_services,src_degree,src_weighted_degree,src_avg_distance,tgt_degree,tgt_weighted_degree,tgt_avg_distance,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,temperature_2m,rain,snowfall,snow_depth,wind_speed_10m,wind_gusts_10m,soil_temperature_0_to_7cm,is_holiday,target_binary,count_intercity,count_sprinter,count_other_trains,rolling_prev_5_avg_delay,hours_since_prev_service,delta_hours_since_last_service,delta_count_services_since_last_delay,delta_hours_since_last_delayed_service,total_last_services_count,total_last_delayed_services_count,ratio_last_delay,service_year,service_month,day_of_week,YearMonth,YearMonthDayHour,arrival_hour_sin,arrival_hour_cos,day_of_week_sin,day_of_week_cos,month_of_year_sin,month_of_year_cos,hourly_edges_size,count_class_1,count_class_0,simultaneous_pred,simultaneous_null
MDB,GS,2024-03-01,6,6,19,1,5,7,16.5,6,8,32.0,1,0.14285714285714285,30,1.4426950408889634,0.5,5.856499671936035,0.0,0.0,0.0,17.287498474121094,29.8799991607666,6.606499671936035,False,0,1,0,0,0.2,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
GP,HZE,2024-03-01,6,6,5,2,4,8,11.0,4,8,15.0,0,0.0,16,0.0,0.0,6.874000072479248,0.20000000298023224,0.0,0.0,15.941944122314453,36.0,7.27400016784668,False,0,0,2,0,0.2,6.0,6.0,3,8.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
VNDC,VNDW,2024-03-01,6,6,1,2,4,6,9.0,4,7,15.0,0,0.0,16,0.0,0.0,7.256499767303467,0.4000000059604645,0.0,0.0,18.532133102416992,34.20000076293945,7.406499862670898,False,1,0,2,0,0.6,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
BZL,KRG,2024-03-01,6,6,6,2,4,6,11.0,4,6,13.0,0,0.0,16,0.0,0.0,5.430500030517578,0.0,0.0,0.0,16.07552146911621,25.559999465942383,6.380500316619873,False,0,1,1,0,4.5,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
HD,NS,2024-03-01,6,6,12,1,4,6,16.0,4,6,21.0,0,0.0,16,0.0,0.0,7.865000247955322,0.30000001192092896,0.0,0.0,18.847640991210938,37.439998626708984,7.465000152587891,False,1,0,1,0,1.1,6.0,6.0,2,7.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
ZL,AMF,2024-03-01,6,6,66,3,14,34,74.0,14,41,47.714285714285715,0,0.0,196,0.0,0.0,8.199999809265137,0.10000000149011612,0.0,0.0,20.34557342529297,34.91999816894531,7.050000190734863,False,1,3,0,0,5.0,1.0,1.0,2,7.0,3,2,0.6666667,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
LAA,GVM,2024-03-01,6,6,3,2,8,20,10.0,4,8,9.0,0,0.0,32,0.0,0.0,6.130500316619873,0.0,0.0,0.0,10.383987426757812,27.719999313354492,6.680500030517578,False,1,0,2,0,0.834,1.0,1.0,1,1.0,3,1,0.33333334,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
SSH,LEDN,2024-03-01,6,6,8,2,4,8,19.0,16,37,25.75,0,0.0,64,0.0,0.0,6.2870001792907715,0.0,0.0,0.0,11.726277351379395,29.8799991607666,6.436999797821045,False,1,0,2,0,0.4,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
ASDM,ASA,2024-03-01,6,6,2,4,6,29,4.666666666666667,8,27,21.5,1,0.16666666666666666,48,0.5581106265512472,0.16666666666666666,5.960999965667725,0.0,0.0,0.0,15.546833038330078,36.36000061035156,7.060999870300293,False,1,0,4,0,2.5,1.0,1.0,3,6.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
BRN,AMF,2024-03-01,6,6,9,1,6,9,13.333333333333334,14,41,47.714285714285715,1,0.1111111111111111,84,0.5581106265512472,0.16666666666666666,6.165500164031982,0.20000000298023224,0.0,0.0,16.235960006713867,34.91999816894531,7.015500068664551,False,1,0,1,0,1.3,4.0,4.0,2,5.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
AKM,HR,2024-03-01,6,6,11,2,4,6,16.0,8,13,37.5,0,0.0,32,0.0,0.0,8.567500114440918,0.10000000149011612,0.0,0.0,24.033876419067383,39.599998474121094,7.517500400543213,False,0,0,2,0,15.4,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
ALMM,AMPO,2024-03-01,6,6,2,6,4,20,3.0,6,21,24.666666666666668,0,0.0,24,0.0,0.0,6.063000202178955,0.10000000149011612,0.0,0.0,16.263872146606445,37.79999923706055,6.9629998207092285,False,1,0,6,0,3.0,1.0,1.0,1,1.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
NM,NML,2024-03-01,6,6,1,4,8,24,23.5,4,14,8.0,0,0.0,32,0.0,0.0,8.193499565124512,0.10000000149011612,0.0,0.0,17.581125259399414,35.279998779296875,7.2935004234313965,False,0,0,4,0,0.0,1.0,1.0,7,12.0,4,3,0.75,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
AC,ASHD,2024-03-01,6,6,4,3,4,15,16.0,4,14,5.0,0,0.0,16,0.0,0.0,5.986999988555908,0.0,0.0,0.0,14.869351387023926,34.91999816894531,7.0370001792907715,False,0,0,3,0,0.4,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
RTN,RTD,2024-03-01,6,6,5,2,4,8,10.0,14,50,43.142857142857146,1,0.125,56,0.7213475204444817,0.25,6.117500305175781,0.0,0.0,0.0,9.44957160949707,23.399999618530273,6.617500305175781,False,0,0,2,0,0.1,1.0,1.0,4,8.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
RTA,RTN,2024-03-01,6,6,5,2,8,14,15.0,4,8,10.0,1,0.2,32,0.5138983423697507,0.14285714285714285,6.143500328063965,0.0,0.0,0.0,9.511088371276855,25.559999465942383,6.893500328063965,False,0,0,2,0,0.1,1.0,1.0,4,8.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
WV,SWK,2024-03-01,6,6,13,1,4,7,24.0,6,12,34.0,1,0.25,24,0.7213475204444817,0.25,8.343500137329102,0.10000000149011612,0.0,0.0,20.674158096313477,34.560001373291016,7.243500232696533,False,0,0,1,0,14.4,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
HVS,HVSP,2024-03-01,6,6,1,3,12,30,20.0,6,13,13.333333333333334,0,0.0,72,0.0,0.0,5.986999988555908,0.10000000149011612,0.0,0.0,14.830076217651367,37.79999923706055,7.13700008392334,False,1,0,3,0,0.3,1.0,1.0,4,7.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
LLS,ZL,2024-03-01,6,6,57,1,8,14,61.0,14,34,74.0,0,0.0,112,0.0,0.0,7.191500186920166,0.30000001192092896,0.0,0.0,21.068458557128906,38.880001068115234,7.391499996185303,False,1,1,0,0,12.2,6.0,6.0,1,6.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
HRL,STD,2024-03-01,6,6,19,2,2,3,38.0,6,12,43.333333333333336,0,0.0,12,0.0,0.0,7.2754998207092285,0.30000001192092896,0.0,0.0,21.479665756225586,42.47999954223633,7.5254998207092285,False,0,2,0,0,0.0,1.0,1.0,7,12.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
BRN,HVS,2024-03-01,6,6,7,2,6,9,13.333333333333334,12,30,20.0,1,0.125,72,0.5138983423697507,0.14285714285714285,6.165500164031982,0.20000000298023224,0.0,0.0,16.235960006713867,34.91999816894531,7.015500068664551,False,0,0,2,0,2.7,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
ASD,ASDM,2024-03-01,6,6,4,8,12,61,30.666666666666668,6,29,4.666666666666667,1,0.125,72,0.7213475204444817,0.25,5.822000026702881,0.0,0.0,0.0,13.698933601379395,32.76000213623047,6.871999740600586,False,0,0,8,0,0.3,1.0,1.0,3,6.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
DDR,DDZD,2024-03-01,6,6,1,4,8,24,30.0,4,16,15.0,0,0.0,32,0.0,0.0,6.086999893188477,0.0,0.0,0.0,10.883675575256348,26.280000686645508,6.686999797821045,False,0,0,4,0,0.0,1.0,1.0,16,19.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
LEDN,LDL,2024-03-01,6,6,1,2,16,37,25.75,4,8,15.0,0,0.0,64,0.0,0.0,6.267500400543213,0.0,0.0,0.0,11.726277351379395,29.8799991607666,6.417500019073486,False,0,0,2,0,0.0,1.0,1.0,15,19.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
RTZ,RTB,2024-03-01,6,6,3,4,4,14,6.0,6,25,15.333333333333334,0,0.0,24,0.0,0.0,6.091500282287598,0.0,0.0,0.0,9.44957160949707,23.399999618530273,6.591500282287598,False,1,0,4,0,6.9,1.0,1.0,3,6.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
ZTMO,LLZM,2024-03-01,6,6,2,2,4,9,3.0,4,10,15.0,0,0.0,16,0.0,0.0,5.949999809265137,0.0,0.0,0.0,8.287821769714355,24.119998931884766,6.650000095367432,False,0,0,2,0,0.4,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
EHV,EHS,2024-03-01,6,6,1,4,14,33,36.285714285714285,4,15,10.0,0,0.0,56,0.0,0.0,6.958499908447266,0.20000000298023224,0.0,0.0,15.941944122314453,36.0,7.358500003814697,False,1,0,4,0,0.5740000000000001,1.0,1.0,1,1.0,5,1,0.2,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
GD,UT,2024-03-01,6,6,32,4,12,33,33.0,24,90,39.0,0,0.0,288,0.0,0.0,6.13700008392334,0.0,0.0,0.0,9.511088371276855,25.559999465942383,6.88700008392334,False,0,4,0,0,2.55,5.0,5.0,1,5.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
BD,GZ,2024-03-01,6,6,10,2,10,27,38.8,4,8,16.0,0,0.0,40,0.0,0.0,6.176000118255615,0.0,0.0,0.0,12.313894271850586,27.719999313354492,6.676000118255615,False,1,0,2,0,1.0,1.0,1.0,2,6.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
HFD,SHL,2024-03-01,6,6,5,4,4,12,10.0,12,41,47.666666666666664,0,0.0,48,0.0,0.0,6.099999904632568,0.0,0.0,0.0,10.948972702026367,30.599998474121094,6.699999809265137,False,0,0,4,0,0.866,1.0,1.0,3,6.0,3,2,0.6666667,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
ZL,MP,2024-03-01,6,6,28,6,14,34,74.0,6,23,41.333333333333336,0,0.0,84,0.0,0.0,8.199999809265137,0.10000000149011612,0.0,0.0,20.34557342529297,34.91999816894531,7.050000190734863,False,0,2,4,0,14.776,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
HAD,LEDN,2024-03-01,6,6,25,2,6,16,24.0,16,37,25.75,0,0.0,96,0.0,0.0,6.13700008392334,0.0,0.0,0.0,12.979984283447266,33.47999954223633,6.686999797821045,False,0,2,0,0,1.466,1.0,1.0,2,5.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
BR,VL,2024-03-01,6,6,2,1,4,6,12.0,2,3,4.0,0,0.0,8,0.0,0.0,8.790999412536621,0.10000000149011612,0.0,0.0,18.89914321899414,33.47999954223633,6.991000175476074,False,0,1,0,0,1.8,6.0,6.0,2,7.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
ZL,WZ,2024-03-01,6,6,9,2,14,34,74.0,4,6,18.0,0,0.0,56,0.0,0.0,8.199999809265137,0.10000000149011612,0.0,0.0,20.34557342529297,34.91999816894531,7.050000190734863,False,0,0,2,0,0.0,1.0,1.0,18,22.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
VTN,UTT,2024-03-01,6,6,2,2,4,12,11.0,4,12,4.0,0,0.0,16,0.0,0.0,6.054500102996826,0.0,0.0,0.0,13.493998527526855,33.47999954223633,7.004500389099121,False,0,0,2,0,0.0,6.0,6.0,10,15.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
BHV,DLD,2024-03-01,6,6,3,4,4,16,9.0,6,16,12.0,0,0.0,24,0.0,0.0,5.986999988555908,0.10000000149011612,0.0,0.0,15.226763725280762,38.880001068115234,7.13700008392334,False,1,0,4,0,0.534,6.0,6.0,3,8.0,3,1,0.33333334,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
RTN,RTA,2024-03-01,6,6,5,2,4,8,10.0,8,14,15.0,1,0.2,32,0.5138983423697507,0.14285714285714285,6.117500305175781,0.0,0.0,0.0,9.44957160949707,23.399999618530273,6.617500305175781,False,1,0,2,0,2.2,1.0,1.0,1,1.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
DR,BMN,2024-03-01,6,6,6,2,8,13,20.5,4,8,13.0,1,0.2,32,0.9102392266268373,0.3333333333333333,8.119500160217285,0.10000000149011612,0.0,0.0,18.94708251953125,32.76000213623047,6.869499683380127,False,0,1,1,0,0.0,6.0,6.0,6,11.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
HTO,RS,2024-03-01,6,6,6,2,4,9,7.0,4,8,17.0,0,0.0,16,0.0,0.0,6.473999977111816,0.10000000149011612,0.0,0.0,14.973575592041016,36.71999740600586,7.173999786376953,False,0,0,2,0,0.8,1.0,1.0,4,8.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
STZ,DLD,2024-03-01,6,6,6,2,4,8,7.0,6,16,12.0,0,0.0,24,0.0,0.0,6.236999988555908,0.20000000298023224,0.0,0.0,16.235960006713867,34.91999816894531,7.086999893188477,False,1,0,2,0,1.1,6.0,6.0,1,6.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
LAA,GV,2024-03-01,6,6,2,2,8,20,10.0,8,33,6.0,1,0.14285714285714285,64,0.6213349345596119,0.2,6.130500316619873,0.0,0.0,0.0,10.383987426757812,27.719999313354492,6.680500030517578,False,0,2,0,0,3.13,5.0,5.0,1,5.0,4,2,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
BKG,HKS,2024-03-01,6,6,4,2,2,4,5.0,2,4,13.0,0,0.0,4,0.0,0.0,6.436999797821045,0.10000000149011612,0.0,0.0,20.172853469848633,45.0,7.336999893188477,False,0,2,0,0,0.0,1.0,1.0,7,11.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
HN,OBD,2024-03-01,6,6,11,2,8,18,34.5,4,8,17.0,0,0.0,32,0.0,0.0,5.77400016784668,0.0,0.0,0.0,15.124283790588379,34.91999816894531,6.923999786376953,False,0,0,2,0,0.0,6.0,6.0,6,11.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
EHV,WT,2024-03-01,6,6,28,2,14,33,36.285714285714285,6,14,39.333333333333336,0,0.0,84,0.0,0.0,6.958499908447266,0.20000000298023224,0.0,0.0,15.941944122314453,36.0,7.358500003814697,False,1,2,0,0,4.465999999999999,1.0,1.0,2,7.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
ASN,BL,2024-03-01,6,6,16,3,7,14,58.0,5,10,45.66666666666667,1,0.16666666666666666,35,0.48089834696298783,0.125,6.849999904632568,0.0,0.0,0.0,19.164718627929688,32.76000213623047,6.199999809265137,False,1,1,2,0,7.3340000000000005,1.0,1.0,1,1.0,3,3,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
RM,STD,2024-03-01,6,6,25,2,4,12,49.0,6,12,43.333333333333336,0,0.0,24,0.0,0.0,8.21299934387207,0.10000000149011612,0.0,0.0,20.469409942626953,36.71999740600586,7.2129998207092285,False,1,2,0,0,5.0200000000000005,6.0,6.0,4,9.0,3,2,0.6666667,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
OW,RS,2024-03-01,6,6,11,2,4,8,12.0,4,8,17.0,0,0.0,16,0.0,0.0,7.05649995803833,0.20000000298023224,0.0,0.0,20.3168888092041,38.15999984741211,7.406499862670898,False,1,0,2,0,14.8,6.0,6.0,1,6.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
ALM,ASDZ,2024-03-01,6,6,29,2,10,27,34.4,8,28,23.5,0,0.0,80,0.0,0.0,5.94350004196167,0.0,0.0,0.0,16.62248992919922,38.15999984741211,7.143500328063965,False,1,2,0,0,5.4,1.0,1.0,2,6.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
STZ,ST,2024-03-01,6,6,1,2,4,8,7.0,4,8,2.0,0,0.0,16,0.0,0.0,6.236999988555908,0.20000000298023224,0.0,0.0,16.235960006713867,34.91999816894531,7.086999893188477,False,1,0,2,0,1.2,6.0,6.0,1,6.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
APDO,TWL,2024-03-01,6,6,7,2,4,8,10.0,4,8,12.0,0,0.0,16,0.0,0.0,8.269000053405762,0.10000000149011612,0.0,0.0,19.191747665405273,33.839996337890625,7.169000148773193,False,1,0,2,0,0.0,6.0,6.0,6,11.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
BD,TB,2024-03-01,6,6,21,4,10,27,38.8,10,33,35.6,0,0.0,100,0.0,0.0,6.176000118255615,0.0,0.0,0.0,12.313894271850586,27.719999313354492,6.676000118255615,False,1,4,0,0,0.55,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
AMFS,AMF,2024-03-01,6,6,3,5,4,16,6.0,14,41,47.714285714285715,0,0.0,56,0.0,0.0,6.836999893188477,0.4000000059604645,0.0,0.0,18.08977508544922,34.20000076293945,7.336999893188477,False,0,1,4,0,0.65,1.0,1.0,2,6.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
EML,PT,2024-03-01,6,6,5,2,4,7,9.0,4,8,12.0,0,0.0,16,0.0,0.0,7.676000118255615,0.4000000059604645,0.0,0.0,18.720001220703125,38.15999984741211,7.426000118255615,False,0,0,2,0,1.7,1.0,1.0,2,6.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
CL,GDM,2024-03-01,6,6,8,6,4,20,17.0,6,19,18.0,0,0.0,24,0.0,0.0,6.417500019073486,0.20000000298023224,0.0,0.0,15.905319213867188,37.07999801635742,7.167500019073486,False,1,0,6,0,2.9,5.0,5.0,1,5.0,2,2,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
RTA,GD,2024-03-01,6,6,14,2,8,14,15.0,12,33,33.0,0,0.0,96,0.0,0.0,6.143500328063965,0.0,0.0,0.0,9.511088371276855,25.559999465942383,6.893500328063965,False,1,2,0,0,5.8,5.0,5.0,1,5.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
NDB,BSMZ,2024-03-01,6,6,1,3,8,21,19.0,4,14,5.0,0,0.0,32,0.0,0.0,6.069499969482422,0.10000000149011612,0.0,0.0,14.799459457397461,37.439998626708984,7.219499588012695,False,1,0,3,0,0.6,4.0,4.0,2,5.0,2,1,0.5,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
NMD,WC,2024-03-01,6,6,4,2,4,8,6.0,4,8,11.0,0,0.0,16,0.0,0.0,7.736999988555908,0.10000000149011612,0.0,0.0,19.586116790771484,34.91999816894531,7.38700008392334,False,1,0,2,0,12.8,1.0,1.0,1,1.0,1,1,1.0,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,0.0,1.0
NM,AH,2024-03-01,6,6,19,6,8,24,23.5,12,32,21.666666666666668,0,0.0,96,0.0,0.0,8.193499565124512,0.10000000149011612,0.0,0.0,17.581125259399414,35.279998779296875,7.2935004234313965,False,0,6,0,0,1.184,6.0,6.0,4,9.0,4,1,0.25,2024,3,5,2024-03,2024-03-01 06:00:00,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,631,314,317,1.0,0.0
