source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
UTVR,BNK,2022-09-01,2022,9,7,574.0,0.35,211,11808.0,7.15,409,1651,0.1278,0.2477,0,1889,1,1889.0,0,6,9023.0,8157.0,17180.0,7.333333333333333,3.6666666666666665,3.6666666666666665,4,11.0,5.5,5.5,3799.0,3323.0,7122.0,0,0.0,24,0.0,0.0,14.867458115021387,0.11611111231355203,0.0,0.0,11.246966710852252,22.021999454498292,15.244888679186504,14.867458115021387,0.11611111231355203,0.0,0.0,11.246966710852252,22.021999454498292,15.244888679186504,0,0.0,8.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-1.0,-1.8369701987210297e-16,1.0,0.0
HWD,AMRN,2019-07-01,2019,7,6,1245.0,0.55,561,4725.0,2.07,332,2283,0.2457,0.1454,39,2373,1,2373.0,0,6,4703.0,4588.0,9291.0,17.333333333333332,8.666666666666666,8.666666666666666,4,7.0,3.5,3.5,4712.0,4681.0,9393.0,0,0.0,24,0.0,0.0,18.342980994973132,0.06102150578492431,0.0,0.0,13.096808058600272,25.93693469256483,19.28142172931343,18.119190663419744,0.046505376676558165,0.0,0.0,14.872895769454459,29.2896766938189,19.268720141021156,0,0.0,8.0,23.0,0.2629,0,0.56636006,0.0,0.0,0.00043802016,0.566,0.0,0.0,0.0,0.434,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
HWD,AMRN,2022-02-01,2022,2,6,1592.0,0.79,750,15072.0,7.44,714,2026,0.3702,0.3524,64,2488,1,2488.0,0,6,4945.0,4830.0,9775.0,17.333333333333332,8.666666666666666,8.666666666666666,4,7.0,3.5,3.5,4956.0,4908.0,9864.0,0,0.0,24,0.0,0.0,6.588785831982802,0.15595238145795606,0.0023958333324463595,0.0,26.176976238687832,46.73678451208841,6.3145298171965845,6.698086427524686,0.15342261940462604,0.003958333427796052,0.0,30.149458516211737,52.885177336987994,6.44905362313702,0,0.0,8.0,20.0,0.2629,1,0.5167818,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.483,1,0.8660254037844386,0.5000000000000001,0.0,1.0
HWD,AMRN,2023-03-01,2023,3,6,1714.0,0.73,867,12535.0,5.36,1145,2337,0.371,0.4899,33,2364,1,2364.0,0,6,4747.0,4751.0,9498.0,17.333333333333332,8.666666666666666,8.666666666666666,4,7.0,3.5,3.5,4729.0,4682.0,9411.0,0,0.0,24,0.0,0.0,6.431885792982851,0.13808883027666188,0.01450874825906946,0.0032166890689694543,18.802556688259298,33.8288551532083,6.4194362309547,6.51984002501334,0.13055181801118568,0.013283983685206597,0.0030551816375667925,21.785783678814667,38.543255956785835,6.48841334785138,0,0.0,8.0,23.0,0.2629,1,0.5344459,0.0,0.0,0.0,0.534,0.0,0.0,0.0,0.466,2,1.0,6.123233995736766e-17,0.0,1.0
HWD,AMRN,2024-02-01,2024,2,6,1675.0,0.79,759,7875.0,3.73,914,2114,0.359,0.4324,13,2337,1,2337.0,0,6,4713.0,4707.0,9420.0,17.333333333333332,8.666666666666666,8.666666666666666,4,7.0,3.5,3.5,4716.0,4665.0,9381.0,0,0.0,24,0.0,0.0,7.646626690996746,0.18548850695891628,0.00241379307090551,0.0,19.299286642636375,34.390861211151915,7.289514556184582,7.61221575830667,0.19137931182637982,0.0012068965461576122,0.0,23.192754746511064,39.81465411802818,7.309342159793295,0,0.0,8.0,21.0,0.2629,1,0.53263956,0.0,0.0,0.0,0.533,0.0,0.0,0.0,0.467,1,0.8660254037844386,0.5000000000000001,0.0,1.0
HWD,AMRN,2024-11-01,2024,11,6,2703.0,1.21,1149,15236.0,6.83,1429,2232,0.5148,0.6402,18,2260,1,2260.0,0,6,4556.0,4543.0,9099.0,17.333333333333332,8.666666666666666,8.666666666666666,4,7.0,3.5,3.5,4545.0,4497.0,9042.0,0,0.0,24,0.0,0.0,7.387833504140791,0.12541666762489412,0.025277777502520218,0.0,13.791021180980735,26.236999295486346,7.396305764300956,8.164014119075404,0.13527777799301677,0.027999999508675603,0.0,17.14579351875517,32.633499166700574,7.9152641183800165,0,0.0,9.0,21.0,0.2629,1,0.55869174,0.0,0.0,0.0,0.559,0.0,0.0,0.0,0.441,4,-0.5000000000000004,0.8660254037844384,1.0,1.0
DDR,BD,2023-08-01,2023,8,30,55.0,3.67,9,57.0,3.8,11,15,0.6,0.7333,1,125,1,125.0,0,14,4418.0,9246.5,13664.5,35.714285714285715,17.857142857142858,17.857142857142858,12,42.333333333333336,21.166666666666668,21.166666666666668,7421.0,8292.0,15713.0,1,0.08333333333333333,168,0.43429448190325176,0.1,17.7431826168491,0.16249999995794026,0.0,0.0,13.694737400418969,26.187096047785975,18.179808901202293,17.848714443945116,0.13494623787901414,0.0,0.0,12.905136522746854,25.157418695829247,18.44589179433802,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
ALMM,AMPO,2020-11-01,2020,11,2,1459.0,0.49,542,4812.0,1.62,429,2975,0.1822,0.1442,3,3375,1,3375.0,0,5,6668.0,5673.0,12341.0,7.5,1.5,6.0,6,24.666666666666668,12.333333333333334,12.333333333333334,6718.0,6739.0,13457.0,1,0.2,30,0.5138983423697507,0.14285714285714285,9.040291417664331,0.06902777813374997,0.0,0.0,16.536130512091848,29.951999189456306,8.795430282348146,9.053291660593823,0.06902777813374997,0.0,0.0,16.536130512091848,29.951999189456306,8.80843058497024,0,0.0,9.0,21.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,-0.5000000000000004,0.8660254037844384,1.0,1.0
UTO,HVSP,2022-02-01,2022,2,14,168.0,0.44,73,3227.0,8.43,89,383,0.1906,0.2324,0,801,1,801.0,0,7,8767.0,4329.0,13096.0,17.666666666666664,8.0,9.666666666666666,6,13.333333333333334,6.666666666666667,6.666666666666667,4304.0,4187.0,8491.0,1,0.16666666666666666,42,1.4426950408889634,0.5,6.477264905071241,0.1836309528222219,0.0021875000314875727,0.0,22.977947898563883,43.291605981332914,6.172205382603265,6.453098252083042,0.18690476324852734,0.0025000000217308602,0.0,23.237165522007714,43.76464169933682,6.165226311289838,0,0.0,8.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
UTO,HVSP,2023-03-01,2023,3,14,337.0,0.54,151,1441.0,2.31,174,624,0.242,0.2788,0,746,1,746.0,0,7,8366.0,4261.0,12627.0,17.666666666666664,8.0,9.666666666666666,6,13.333333333333334,6.666666666666667,6.666666666666667,3978.0,3870.0,7848.0,1,0.16666666666666666,42,1.4426950408889634,0.5,6.61361779635559,0.15531628642075795,0.014602960930939157,0.00296096897823172,16.666937850044683,31.922744802960157,6.564492614601374,6.579502635824708,0.1569313610807402,0.013660834342602285,0.0032166890263517324,16.937058657046762,32.39030870743106,6.535559180687767,0,0.0,8.0,23.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.0
UTO,HVSP,2024-02-01,2024,2,14,347.0,0.67,162,792.0,1.53,172,518,0.3127,0.332,1,673,1,673.0,0,8,7966.29,3988.0,11954.29,18.266666666666666,8.6,9.666666666666666,7,15.916666666666668,9.25,6.666666666666667,4748.0,3678.0,8426.0,2,0.2857142857142857,56,1.782318312784072,0.5526315789473684,7.805956917547289,0.17298850681547118,0.0006034482998409491,0.0,18.6974703446887,35.08086110052021,7.493097733834694,7.742206831524234,0.1785919552818797,0.0015086207067829438,0.0,18.387631229970648,34.61275764922986,7.405425264575015,0,0.0,8.0,21.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
O,OW,2019-02-01,2019,2,1,620.0,0.6,180,2715.0,2.63,196,1032,0.1744,0.1899,9,1135,1,1135.0,0,8,4266.0,4438.0,8704.0,26.0,13.0,13.0,4,12.0,6.0,6.0,2262.0,2174.0,4436.0,0,0.0,32,0.0,0.0,5.838142896367659,0.07589285747547235,0.005104166644048833,0.004226190381727758,14.627879611438228,27.012320788133714,5.3671608076741295,5.8511428449197584,0.07589285747547235,0.005104166644048833,0.004226190381727758,14.627879611438228,27.012320788133714,5.380160631079759,0,0.0,8.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,1.0,0.0
UTG,HK,2020-03-01,2020,3,3,166.0,0.13,76,3144.0,2.51,137,1255,0.0606,0.1092,19,1224,1,1224.0,0,6,2725.0,4458.0,7183.0,8.0,4.0,4.0,4,6.0,3.0,3.0,2383.0,2369.0,4752.0,0,0.0,24,0.0,0.0,6.516218037466102,0.05275908538703161,0.0,0.0,22.391116541134718,40.922259982790635,6.9056527643473276,6.504211920367436,0.05410498045735854,0.0,0.0,21.805324001235242,40.280268004251845,6.8855039630571575,0,0.0,9.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,1.0
AMPO,ALMM,2021-08-01,2021,8,2,1130.0,0.37,458,2654.0,0.87,414,3048,0.1503,0.1358,0,3253,1,3253.0,0,11,6757.0,6743.0,13500.0,27.866666666666667,14.666666666666666,13.2,5,7.5,1.5,6.0,6589.0,5639.67,12228.67,2,0.2857142857142857,55,1.1352332769293625,0.34285714285714286,17.002881160346412,0.1184139796282335,0.0,0.0,15.972718032617722,30.619837923075565,17.621563858883356,16.989881900049024,0.1184139796282335,0.0,0.0,15.972718032617722,30.619837923075565,17.60856472420436,0,0.0,9.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
UTG,HK,2021-03-01,2021,3,3,174.0,0.14,73,2633.0,2.14,136,1228,0.0594,0.1107,30,1255,1,1255.0,0,7,2786.0,4629.0,7415.0,10.25,4.0,6.25,4,6.0,3.0,3.0,2446.0,2431.0,4877.0,0,0.0,28,0.0,0.0,6.137146709960651,0.0751009430350237,0.00018842530362859548,0.0,19.26347219222006,35.34637864537707,6.136271868577957,6.164440689084508,0.07442799515390461,0.00018842530362859548,0.0,18.78850699048665,34.85604212775044,6.147818859681627,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.0
UTG,HK,2024-08-01,2024,8,3,564.0,0.47,259,4091.0,3.38,552,1209,0.2142,0.4566,24,1217,1,1217.0,0,8,2798.85,4154.2,6953.049999999999,12.5,6.25,6.25,4,6.0,3.0,3.0,2450.0,2450.0,4900.0,0,0.0,32,0.0,0.0,18.967607546878117,0.07782258096361352,0.0,0.0,16.505253348299252,29.796289519597124,19.785483903782342,18.987548638415593,0.08467741928473917,0.0,0.0,16.051625397256625,29.24467665053183,19.765707195446055,0,0.0,9.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
WP,DVD,2024-07-01,2024,7,9,71.0,0.99,29,150.0,2.08,17,72,0.4028,0.2361,0,105,1,105.0,0,17,8802.0,8868.5,17670.5,21.625,11.0,10.625,19,19.77777777777778,11.0,8.777777777777779,10297.17,10158.42,20455.59,4,0.26666666666666666,323,2.6818487315559043,0.7666666666666667,17.593335673373232,0.16129032328164064,0.0,0.0,13.932483237316852,26.197257333545274,18.362085533398453,17.53483654991273,0.16129032328164064,0.0,0.0,13.932483237316852,26.197257333545274,18.303586624001944,0,0.0,8.0,23.0,0.2629,0,0.9861111,0.0,0.0,0.013888889,0.986,0.0,0.0,0.014,0.0,3,-0.4999999999999997,-0.8660254037844388,0.0,1.0
HN,OBD,2020-02-01,2020,2,11,89.0,0.09,51,810.0,0.86,26,943,0.0541,0.0276,14,1015,1,1015.0,0,9,4927.0,4854.0,9781.0,43.15,22.75,20.4,3,14.5,8.5,6.0,2019.0,1015.0,3034.0,0,0.0,27,0.0,0.0,6.978310318513849,0.20761494385613793,0.003520114914696107,0.0003304597627285911,27.926201916289056,51.3387917396666,6.57945975044678,6.921448462139601,0.21695402394123803,0.003922413766983597,0.0003591953942702077,27.106375347608807,50.0575847659988,6.521448474505852,0,0.0,9.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
HN,OBD,2022-08-01,2022,8,11,171.0,0.18,57,7020.0,7.21,154,974,0.0585,0.1581,7,1028,1,1028.0,0,9,5095.67,4870.0,9965.67,43.15,22.75,20.4,3,14.5,8.5,6.0,2058.0,1028.0,3086.0,0,0.0,27,0.0,0.0,19.47776420911153,0.0462365591377821,0.0,0.0,12.03640787223334,22.653870365312024,20.171648707441104,19.360002140845022,0.03897849488402567,0.0,0.0,11.680567339863828,21.995322008927662,20.054491275100297,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,0.0,1.0
LLS,ZL,2020-07-01,2020,7,57,946.0,0.86,313,2990.0,2.71,277,1103,0.2838,0.2511,14,1117,1,1117.0,0,9,4523.0,6109.0,10632.0,58.5,30.5,28.0,16,94.06349206349206,56.285714285714285,37.77777777777778,5219.5,10405.0,15624.5,0,0.0,144,0.0,0.0,16.682359917189487,0.1344086035525286,0.0,0.0,14.602504540194747,29.769192735354107,17.2067550664307,16.66969087175144,0.11747311842778037,0.0,0.0,13.688599416765795,27.532741080689174,17.05141129032258,0,0.0,8.0,23.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.4999999999999997,-0.8660254037844388,1.0,1.0
LLS,ZL,2021-09-01,2021,9,57,877.0,0.95,218,2880.0,3.12,213,924,0.2359,0.2305,14,1144,1,1144.0,0,9,4598.0,5576.0,10174.0,58.5,30.5,28.0,17,85.68571428571428,47.285714285714285,38.4,4661.0,9331.0,13992.0,0,0.0,153,0.0,0.0,16.17358303666115,0.05277777818135089,0.0,0.0,12.34508475764758,24.553999318348037,16.43018025027381,16.028333314259847,0.060555556064678565,0.0,0.0,11.708803183171485,23.133999353978368,16.250902807712556,0,0.0,8.0,22.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-1.0,-1.8369701987210297e-16,0.0,0.0
LLS,ZL,2022-10-01,2022,10,57,0.0,0.0,0,3990.0,30.0,133,133,0.0,1.0,63,1829,1,1829.0,0,9,7464.0,8320.0,15784.0,58.5,30.5,28.0,15,97.16666666666666,55.166666666666664,42.0,6093.33,11908.25,18001.58,0,0.0,135,0.0,0.0,13.415727895058241,0.09503355661294605,0.0,0.0,15.498174948020269,28.809663618971037,12.986667489685468,13.300604047711264,0.08523489912884348,0.0,0.0,15.041147658248876,27.655247634529267,12.863959730391535,0,0.0,10.0,21.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.8660254037844386,0.5000000000000001,1.0,0.0
LLS,ZL,2023-02-01,2023,2,57,1302.0,1.33,356,3678.0,3.76,334,979,0.3636,0.3412,28,1829,1,1829.0,0,9,7464.0,8304.0,15768.0,58.5,30.5,28.0,14,85.42857142857143,47.285714285714285,38.142857142857146,6733.47,12523.0,19256.47,0,0.0,126,0.0,0.0,5.576544658347432,0.050744048153449385,0.00041666666844061444,0.0,16.038705655684073,29.58910631991568,5.624758982554167,5.4097470311348195,0.06488095304840022,0.0003125000013304608,0.0,15.296675354597115,27.953570600421656,5.383928571073782,0,0.0,8.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
SHL,ASDL,2020-10-01,2020,10,12,1369.0,0.41,526,5147.0,1.55,746,3319,0.1585,0.2248,2938,3524,1,3524.0,0,15,21348.0,17466.0,38814.0,52.48214285714286,25.625,26.857142857142858,4,15.0,7.5,7.5,7111.0,7110.0,14221.0,0,0.0,60,0.0,0.0,11.394825908481675,0.2061744982264186,0.0,0.0,17.965793891241088,34.41696551278134,11.084356112128136,11.388325702744043,0.2061744982264186,0.0,0.0,17.965793891241088,34.41696551278134,11.077855892309406,0,0.0,9.0,22.0,0.2629,0,0.011147936,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.989,4,-0.8660254037844386,0.5000000000000001,0.0,1.0
SHL,ASDL,2024-10-01,2024,10,12,3338.0,1.17,1053,9206.0,3.22,1381,2855,0.3688,0.4837,2276,3172,1,3172.0,0,15,19131.0,16276.0,35407.0,44.44642857142857,21.875,22.571428571428573,4,15.0,7.5,7.5,6363.0,6361.0,12724.0,1,0.1111111111111111,60,0.45511961331341866,0.1111111111111111,12.233819205648947,0.07369127559581859,0.0,0.0,13.47094346756903,25.124616708371462,12.083148040387455,12.227319010152113,0.07369127559581859,0.0,0.0,13.47094346756903,25.124616708371462,12.076647828889373,0,0.0,8.0,23.0,0.2629,1,0.01821366,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.982,4,-0.8660254037844386,0.5000000000000001,1.0,1.0
ASD,ASDM,2019-02-01,2019,2,4,1718.0,0.46,509,4170.0,1.11,418,3752,0.1357,0.1114,220,4149,1,4149.0,0,15,9421.0,22835.0,32256.0,38.44642857142857,18.571428571428573,19.875,6,4.666666666666667,2.3333333333333335,2.3333333333333335,8291.0,5827.0,14118.0,1,0.1,90,0.6213349345596119,0.2,6.001910662932676,0.07559523843450561,0.002500000066079554,0.001443452348688706,15.241699672658884,28.24714203817504,5.62981243298522,6.002220326313926,0.07589285767504148,0.0022916666431618588,0.001443452348688706,16.080484133391153,29.156249213076773,5.625806607882536,0,0.0,8.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001,0.0,0.0
ASD,HVS,2020-02-01,2020,2,29,358.0,0.41,148,1800.0,2.08,40,865,0.1711,0.0462,33,1155,1,1155.0,0,18,9997.0,24013.67,34010.67,52.20779220779221,18.571428571428573,33.63636363636363,13,21.166666666666664,12.0,9.166666666666666,10975.0,10344.0,21319.0,0,0.0,234,0.0,0.0,6.908422336581794,0.1890804605537105,0.0016091953663305305,0.00027298849964535785,25.80904479821523,48.79137802740623,6.4982930457797545,6.836209910868228,0.19755747133930182,0.0011063218544954542,0.0002442528681037412,24.40645196451538,47.811205681028035,6.479169652037237,0,0.0,9.0,20.0,0.2629,0,0.97109824,0.0,0.028901733,0.0,0.971,0.0,0.029,0.0,0.0,1,0.8660254037844386,0.5000000000000001,0.0,1.0
DV,DVC,2021-06-01,2021,6,4,493.0,0.53,209,1689.0,1.83,180,924,0.2262,0.1948,28,953,1,953.0,0,12,6827.0,7253.0,14080.0,29.666666666666668,14.833333333333334,14.833333333333334,4,19.0,9.5,9.5,1955.0,1831.0,3786.0,0,0.0,48,0.0,0.0,18.265485889381832,0.18027777788746688,0.0,0.0,10.471668074114454,22.69249934686555,18.707291339503396,18.258985645241207,0.18027777788746688,0.0,0.0,10.471668074114454,22.69249934686555,18.70079109536277,0,0.0,8.0,22.0,0.2629,0,0.0010822511,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,3,1.2246467991473532e-16,-1.0,0.0,0.0
DV,DVC,2021-07-01,2021,7,4,534.0,0.57,244,633.0,0.68,149,934,0.2612,0.1595,44,953,1,953.0,0,12,6827.0,7215.0,14042.0,29.666666666666668,14.833333333333334,14.833333333333334,4,19.0,9.5,9.5,1955.0,1831.0,3786.0,0,0.0,48,0.0,0.0,17.937015882102394,0.15618279688460854,0.0,0.0,12.00875773280859,25.609838007598796,18.295752299729212,17.93051563796177,0.15618279688460854,0.0,0.0,12.00875773280859,25.609838007598796,18.289252055588587,0,0.0,9.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.4999999999999997,-0.8660254037844388,0.0,0.0
DV,DVC,2023-08-01,2023,8,4,737.0,0.73,294,1636.0,1.62,222,1009,0.2914,0.22,118,1080,1,1080.0,0,12,6583.0,7092.0,13675.0,29.666666666666668,14.833333333333334,14.833333333333334,4,19.0,9.5,9.5,2192.0,1950.0,4142.0,0,0.0,48,0.0,0.0,17.558454102085484,0.13897849511234991,0.0,0.0,12.371823183350987,24.57725736274514,17.863292718446385,17.55195385794486,0.13897849511234991,0.0,0.0,12.371823183350987,24.57725736274514,17.85679247430576,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.8660254037844384,-0.5000000000000004,1.0,1.0
DT,DTCP,2022-03-01,2022,3,1,1146.0,0.6,676,3413.0,1.8,481,1897,0.3564,0.2536,4,1902,1,1902.0,0,11,11522.0,11452.0,22974.0,19.6,7.6,12.0,4,10.0,5.0,5.0,3835.0,3837.0,7672.0,1,0.14285714285714285,44,0.9102392266268373,0.3333333333333333,7.306824336680778,0.018169582943014632,0.0052759085016006735,0.0002691789980210655,12.486811041350641,24.2687476480312,7.600565936090487,7.300324512397417,0.018169582943014632,0.0052759085016006735,0.0002691789980210655,12.486811041350641,24.2687476480312,7.5940661546680195,0,0.0,8.0,23.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,1.0
GS,MDB,2020-03-01,2020,3,19,37.0,1.23,9,208.0,6.93,10,30,0.3,0.3333,0,48,1,48.0,0,8,2516.0,2516.0,5032.0,38.0,19.0,19.0,7,17.833333333333336,8.5,9.333333333333334,2516.0,2468.0,4984.0,1,0.14285714285714285,56,1.4426950408889634,0.5,6.972855960095394,0.09327052533626556,0.0,0.0,21.308733862790895,39.48758987847761,7.315251650752482,6.951991207366195,0.09690444218558868,0.0,0.0,21.873112318092208,40.28511335070008,7.181399006541934,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.0
GS,MDB,2021-03-01,2021,3,19,30.0,0.65,11,84.0,1.83,12,46,0.2391,0.2609,1,50,1,50.0,0,8,2740.0,2740.0,5480.0,38.0,19.0,19.0,7,17.833333333333336,8.5,9.333333333333334,2740.0,2697.0,5437.0,1,0.14285714285714285,56,1.4426950408889634,0.5,6.5969475036484475,0.060430686996089014,0.0,0.0,17.436834053869685,32.88742843771687,6.836045756795685,6.583014035309147,0.06339165610468082,0.0,0.0,18.171081040099683,33.839514630639854,6.701183630592249,0,0.0,8.0,23.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.0
GS,MDB,2022-11-01,2022,11,19,629.0,2.36,150,2374.0,8.89,156,267,0.5618,0.5843,1,363,1,363.0,0,8,3251.0,3251.0,6502.0,38.0,19.0,19.0,7,17.833333333333336,8.5,9.333333333333334,3252.0,2889.0,6141.0,1,0.14285714285714285,56,1.4426950408889634,0.5,9.251638877226247,0.15750000149839455,0.0,0.0,19.64825737670892,34.42899896336927,9.162333320909076,9.60781957871384,0.19319444534679253,0.0,0.0,20.48161606883837,36.12549905379613,9.339277865489324,0,0.0,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,-0.5000000000000004,0.8660254037844384,1.0,0.0
GS,MDB,2023-09-01,2023,9,19,784.0,2.44,153,2525.0,7.87,198,321,0.4766,0.6168,2,447,1,447.0,0,8,3688.0,3688.0,7376.0,38.0,19.0,19.0,7,17.833333333333336,8.5,9.333333333333334,3689.0,3242.0,6931.0,1,0.14285714285714285,56,1.4426950408889634,0.5,18.603375686539543,0.08541666705989176,0.0,0.0,13.977646568707295,25.952499295605552,18.664972942405278,18.644764105478924,0.12569444430992008,0.0,0.0,13.988238989313443,26.97399912675222,18.59205578962962,0,0.0,9.0,21.0,0.2629,1,0.99688476,0.0,0.0,0.0031152647,0.997,0.0,0.0,0.003,0.0,4,-1.0,-1.8369701987210297e-16,0.0,1.0
GS,MDB,2024-08-01,2024,8,19,515.0,1.42,171,3879.0,10.72,256,362,0.4724,0.7072,1,395,1,395.0,0,8,4241.0,4259.0,8500.0,38.0,19.0,19.0,7,17.833333333333336,8.5,9.333333333333334,4250.0,3862.0,8112.0,1,0.14285714285714285,56,1.4426950408889634,0.5,19.68515674785901,0.0844086022667026,0.0,0.0,14.806516915960337,28.065967024974924,20.342347628326827,19.52397333678379,0.08521505391165134,0.0,0.0,15.466808507919952,30.492579794058237,20.277266353689214,0,0.0,9.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.8660254037844384,-0.5000000000000004,1.0,0.0
ZL,AMF,2019-11-01,2019,11,66,644.0,0.55,223,5622.0,4.8,494,1171,0.1904,0.4219,20,1429,1,1429.0,0,17,4828.4,9711.4,14539.8,86.45714285714286,44.857142857142854,41.6,17,53.457142857142856,23.857142857142858,29.6,13525.0,12693.57,26218.57,1,0.047619047619047616,289,0.5138983423697507,0.14285714285714285,6.235277780585198,0.11277777848558293,9.722222263614337e-05,0.0,15.122915164795186,28.335999294784333,6.257222221957313,6.345930573752978,0.12180555606674817,0.00038888889054457346,0.0,13.976133726454444,27.39499925341871,6.252250013997157,0,0.0,9.0,21.0,0.2629,1,0.99914604,0.0,0.0,0.00085397094,0.999,0.0,0.0,0.001,0.0,4,-0.5000000000000004,0.8660254037844384,1.0,0.0
ZL,AMF,2022-03-01,2022,3,66,550.0,0.5,187,4321.0,3.93,363,1099,0.1702,0.3303,36,1219,1,1219.0,0,14,4621.0,9995.0,14616.0,86.54166666666666,47.166666666666664,39.375,15,46.10714285714286,23.857142857142858,22.25,11876.0,12271.0,24147.0,0,0.0,210,0.0,0.0,6.447510101447636,0.019111709210465126,0.01008075372407446,0.000538357996042131,12.646672205280007,23.53905716365953,6.715343206118125,6.9192705275353,0.010901749595337889,0.0034858681572398137,0.0004576042966358113,12.133521548190316,23.884521524806683,7.2523122641632725,0,0.0,8.0,23.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,1.0
