source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
DDR,BD,2020-12-01,2020,12,30,62.0,0.63,15,205.0,2.07,8,99,0.1515,0.0808,4,979,1,979.0,0,10,2894.0,8632.0,11526.0,49.75,27.75,22.0,11,40.56666666666666,21.166666666666668,19.4,8635.0,9709.0,18344.0,1,0.07692307692307693,110,0.4170323914242463,0.09090909090909091,5.626180210075671,93.10000086575747,0.0,0.0,16.2559930215119,86.76,5.551180185810212,5.532451636298129,91.60000050067902,0.0,0.0,15.936495494297755,87.84,5.428620980712035,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
RSD,BD,2019-12-01,2019,12,24,114.0,9.5,9,332.0,27.67,12,12,0.75,1.0,1,47,2,23.5,0,10,2452.0,4484.5,6936.5,47.5,22.0,25.5,16,48.12698412698413,21.571428571428573,26.555555555555557,7623.5,8681.0,16304.5,3,0.25,160,2.2462588958610703,0.6666666666666666,5.987749930696502,75.80000036209822,0.0,0.0,18.607044198820667,82.079994,5.482239138317465,5.836215077038173,73.6000007390976,0.0,0.0,17.770409333129084,83.520004,5.465717767074865,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,0.16666667,0.8333333,0.0,0.0,0.167,0.833,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
BV,DRH,2020-12-01,2020,12,5,718.0,0.58,358,2644.0,2.15,168,1229,0.2913,0.1367,27,1255,1,1255.0,0,4,2446.0,2446.0,4892.0,8.0,4.0,4.0,4,6.0,3.0,3.0,2446.0,2445.0,4891.0,0,0.0,16,0.0,0.0,5.767405920116211,124.60000059753656,0.0,0.0,17.95562341857341,92.52,5.54556451721858,5.644094063860354,119.90000110864639,0.0,0.0,17.20040405173135,90.0,5.439120947433415,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.00081366964,0.0,0.0,0.0,0.001,0.999,1,-2.4492935982947064e-16,1.0,1.0,0.0
BV,DRH,2021-12-01,2021,12,5,474.0,0.39,237,3706.0,3.03,225,1223,0.1938,0.184,16,1235,1,1235.0,0,7,2682.0,2613.0,5295.0,13.75,7.75,6.0,4,6.0,3.0,3.0,2408.0,2407.0,4815.0,0,0.0,28,0.0,0.0,5.58770161306846,67.00000062584877,2.0999999940395355,0.00013440859914627126,18.32891390929299,89.64,5.318615593922434,5.475344065681941,62.600000254809856,2.1700000017881393,0.00018817203880477977,17.45383364106378,85.32,5.209752672071499,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
DDR,BD,2021-12-01,2021,12,30,78.0,0.68,21,774.0,6.79,18,114,0.1842,0.1579,8,198,1,198.0,0,14,3198.15,7833.75,11031.9,41.57142857142857,20.571428571428573,21.0,12,42.333333333333336,21.166666666666668,21.166666666666668,7859.0,9082.0,16941.0,1,0.07142857142857142,168,0.45511961331341866,0.1111111111111111,5.44029313135111,54.0000005364418,3.4299999848008156,0.0010349462134262887,15.610521870835495,68.4,5.121475882497767,5.341591418275149,57.80000024288893,2.5900000035762787,0.0011021505129994243,14.807759616083356,67.67999,5.060341421289429,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
SWK,HR,2020-12-01,2020,12,24,817.0,0.78,287,2600.0,2.49,240,1043,0.2752,0.2301,0,1055,1,1055.0,0,7,4285.0,3316.0,7601.0,40.25,23.25,17.0,7,34.083333333333336,18.75,15.333333333333334,4297.0,3243.0,7540.0,1,0.14285714285714285,49,1.4426950408889634,0.5,5.117914048899766,97.60000085830688,0.0,0.0,15.942742702140603,84.6,4.919862929851778,5.084360285229,102.7000007852912,0.0,0.0,16.296417443502335,84.96,4.844239360222253,2,0.0645,8.0,22.0,0.2629,0,1,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
SWK,HR,2021-12-01,2021,12,24,1270.0,1.2,366,4257.0,4.02,377,1058,0.3459,0.3563,0,1116,1,1116.0,0,6,4037.0,3842.0,7879.0,34.0,17.0,17.0,7,34.083333333333336,18.75,15.333333333333334,4141.0,3025.0,7166.0,1,0.16666666666666666,42,1.4426950408889634,0.5,4.403330738891557,53.70000025629997,4.479999952018261,0.0004569892370973223,15.762244103736775,72.72,4.154271562027955,4.347397884974877,63.400000512599945,2.9399999901652336,0.00041666665735344094,16.40217056582051,73.079994,3.9518333642533228,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
BN,HGL,2019-12-01,2019,12,5,129.0,0.78,30,729.0,4.39,46,166,0.1807,0.2771,0,176,1,176.0,0,4,375.0,374.0,749.0,12.0,6.0,6.0,7,15.416666666666668,7.75,7.666666666666667,2849.0,1834.0,4683.0,0,0.0,28,0.0,0.0,5.186311774226206,69.70000053197145,0.07000000029802322,0.0,16.392321883029837,83.159996,4.806943534643099,5.186311774226206,69.70000053197145,0.07000000029802322,0.0,16.392321883029837,83.159996,4.806943534643099,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,0,0.006024096,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,1,-2.4492935982947064e-16,1.0,0.0,0.0
WC,RVS,2022-12-01,2022,12,7,1492.0,1.5,582,5517.0,5.56,409,992,0.5867,0.4123,4,1210,1,1210.0,0,4,2381.0,3214.0,5595.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2380.0,2357.0,4737.0,0,0.0,16,0.0,0.0,3.8447096671543575,92.80000025033951,0.0,0.0,14.60970860046725,71.64,3.72911834985178,3.8545133388420987,97.40000075101852,0.0,0.0,14.92190339396237,70.2,3.719163874517225,2,0.0645,9.0,21.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0010080645,0.0,0.0,0.0,0.001,0.999,1,-2.4492935982947064e-16,1.0,0.0,0.0
WC,RVS,2024-12-01,2024,12,7,1442.0,1.21,705,8970.0,7.54,874,1190,0.5924,0.7345,26,1195,1,1195.0,0,4,2353.0,3075.0,5428.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2354.0,2336.0,4690.0,0,0.0,16,0.0,0.0,5.551430180608746,60.70000021159649,1.750000037252903,0.0,15.735975509209018,88.92,5.493701741419812,5.641072433967624,57.00000058859587,2.0299999564886093,0.0,16.14225667170299,88.2,5.6446342527545905,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
HM,DN,2023-12-01,2023,12,9,3366.0,2.28,1004,12777.0,8.66,1183,1475,0.6807,0.802,3,1675,1,1675.0,0,8,4935.0,4690.0,9625.0,12.0,6.0,6.0,5,25.166666666666664,13.5,11.666666666666666,3025.0,3983.0,7008.0,1,0.16666666666666666,40,1.4426950408889634,0.5,6.292043040105973,102.7000007852912,2.519999973475933,0.003293010679083646,18.71154165107717,77.4,6.041505348618313,6.266053792359608,108.50000052899122,2.5199999883770943,0.0033467741187421544,18.301937807551635,78.12,6.059198948584737,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
LAA,GV,2020-12-01,2020,12,2,979.0,0.45,468,5340.0,2.44,432,2188,0.2139,0.1974,0,2288,1,2288.0,0,7,8640.0,6535.0,15175.0,11.333333333333332,5.0,6.333333333333333,16,36.01587301587301,18.444444444444443,17.571428571428573,11178.0,8343.0,19521.0,2,0.18181818181818182,112,1.0556294164628637,0.30000000000000004,5.7603388661368475,107.40000110864639,0.0,0.0,17.57307978166688,87.84,5.616454459526526,5.740838801207882,107.40000110864639,0.0,0.0,17.57307978166688,87.84,5.596954351110805,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
LAA,GV,2021-12-01,2021,12,2,1917.0,0.77,644,13204.0,5.29,755,2495,0.2581,0.3026,3,2384,1,2384.0,0,7,8892.0,6735.0,15627.0,11.333333333333332,5.0,6.333333333333333,12,25.34285714285714,14.142857142857142,11.2,11151.0,8145.0,19296.0,2,0.2222222222222222,84,1.0556294164628637,0.30000000000000004,5.697435640249281,62.60000095516443,4.129999913275242,9.408601940238988e-05,17.288695880161818,77.76,5.419545853565578,5.677935598042583,62.60000095516443,4.129999913275242,9.408601940238988e-05,17.288695880161818,77.76,5.4000457673664055,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,1,0.9995992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
AML,HGL,2020-12-01,2020,12,14,1050.0,0.8,250,3257.0,2.47,280,1319,0.1895,0.2123,112,1369,1,1369.0,0,8,3194.0,3915.0,7109.0,30.0,15.0,15.0,7,15.416666666666668,7.75,7.666666666666667,2907.0,1766.0,4673.0,0,0.0,56,0.0,0.0,5.135147858836678,111.90000119060278,0.07000000029802322,0.0,14.726463332692141,79.2,4.960483872081324,5.121930040759585,105.00000114738941,0.07000000029802322,0.0,14.385239151336494,78.84,4.984833313132166,2,0.0645,8.0,22.0,0.2629,0,1,0.2992,0,0.9984837,0.0,0.0,0.0015163003,0.998,0.0,0.0,0.002,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
AML,HGL,2021-12-01,2021,12,14,910.0,0.8,209,5014.0,4.39,286,1141,0.1832,0.2507,123,1358,1,1358.0,0,8,3105.0,3863.0,6968.0,30.0,15.0,15.0,7,15.416666666666668,7.75,7.666666666666667,2904.0,1722.0,4626.0,0,0.0,56,0.0,0.0,4.437634406481139,47.70000012218952,3.289999946951866,0.0002688171982925425,14.412957373806226,68.03999,4.1801747385993275,4.422602066905388,49.000000670552254,6.299999907612801,0.000322580637951051,14.095333053059475,68.76,4.198139748551072,2,0.0645,8.0,23.0,0.2629,0,1,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
DV,OST,2020-12-01,2020,12,10,851.0,0.78,272,3807.0,3.48,329,1093,0.2489,0.301,17,1204,1,1204.0,0,14,6813.0,7258.67,14071.67,42.0,21.0,21.0,4,17.0,8.5,8.5,2371.0,2350.0,4721.0,0,0.0,56,0.0,0.0,5.229959728471655,107.00000070780516,0.2800000011920929,0.0,15.14892961645639,83.520004,5.170551076210955,5.180231307347816,108.00000073760748,0.0,0.0,14.960363109425831,81.36,4.99548668662707,2,0.0645,8.0,22.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
DV,APD,2021-12-01,2021,12,15,603.0,0.41,208,5458.0,3.7,270,1474,0.1411,0.1832,42,1428,1,1428.0,0,12,6816.0,7014.0,13830.0,29.666666666666668,14.833333333333334,14.833333333333334,5,49.33333333333333,29.0,20.333333333333332,2851.0,3640.0,6491.0,0,0.0,60,0.0,0.0,4.60025544820093,43.10000056773424,4.829999960958958,0.00048387095692657657,14.593273934818082,65.88,4.400524216368594,4.641193508561099,37.300000451505184,3.8499999195337296,0.0005913978362435936,14.933100311666406,66.96,4.447577969431476,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
ED,AH,2019-12-01,2019,12,17,2487.0,1.17,1121,5896.0,2.77,723,2132,0.5258,0.3391,4,2169,1,2169.0,0,7,4450.0,5218.0,9668.0,33.16666666666667,17.666666666666668,15.5,17,45.02777777777778,23.25,21.77777777777778,8596.0,8747.8,17343.8,0,0.0,119,0.0,0.0,5.362526922096168,72.00000073760748,0.0,0.0,17.015674628237242,83.159996,4.890954408939848,5.270274240613705,72.30000066012144,0.0,0.0,16.840288936450918,86.76,4.9746424766177295,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
DDR,RTB,2020-12-01,2020,12,19,1685.0,0.76,672,5874.0,2.64,523,2229,0.3015,0.2346,49,2322,1,2322.0,0,10,2894.0,8632.0,11526.0,49.75,27.75,22.0,6,15.333333333333334,7.666666666666667,7.666666666666667,8578.0,7377.0,15955.0,1,0.1,60,0.4170323914242463,0.09090909090909091,5.626180210075671,93.10000086575747,0.0,0.0,16.2559930215119,86.76,5.551180185810212,5.562688240410901,95.90000069886446,0.0,0.0,16.31307398343599,86.03999,5.502204325971424,2,0.0645,8.0,22.0,0.2629,0,1,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
HGL,BN,2020-12-01,2020,12,5,111.0,0.56,47,253.0,1.26,41,200,0.235,0.205,4,208,1,208.0,0,7,2907.0,1766.0,4673.0,15.416666666666668,7.75,7.666666666666667,4,12.0,6.0,6.0,391.0,391.0,782.0,0,0.0,28,0.0,0.0,5.121930040759585,105.00000114738941,0.07000000029802322,0.0,14.385239151336494,78.84,4.984833313132166,5.121930040759585,105.00000114738941,0.07000000029802322,0.0,14.385239151336494,78.84,4.984833313132166,2,0.0645,8.0,22.0,0.2629,0,1,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
HGL,BN,2021-12-01,2021,12,5,115.0,0.55,45,249.0,1.19,34,209,0.2153,0.1627,5,210,1,210.0,0,7,2904.0,1722.0,4626.0,15.416666666666668,7.75,7.666666666666667,4,12.0,6.0,6.0,394.0,394.0,788.0,0,0.0,28,0.0,0.0,4.422602066905388,49.000000670552254,6.299999907612801,0.000322580637951051,14.095333053059475,68.76,4.198139748551072,4.422602066905388,49.000000670552254,6.299999907612801,0.0003091397780364239,14.095333053059475,68.76,4.198139748551072,2,0.0645,8.0,23.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
BRN,AMF,2020-12-01,2020,12,9,1399.0,1.42,725,1635.0,1.66,180,985,0.736,0.1827,1,1110,1,1110.0,0,5,2604.0,3578.0,6182.0,14.666666666666668,8.0,6.666666666666667,17,54.34722222222222,28.125,26.22222222222222,12268.67,12623.0,24891.67,1,0.09090909090909091,85,0.5138983423697507,0.14285714285714285,5.287005370893385,104.80000115931034,0.0,0.0,15.030775045515389,82.799995,5.129075297825439,5.423782279885184,103.50000058114529,0.0,0.0,15.407769833200721,86.03999,5.3083924947566885,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
BRN,AMF,2021-12-01,2021,12,9,1873.0,1.91,921,2440.0,2.48,262,982,0.9379,0.2668,2,1012,1,1012.0,0,5,2629.0,3739.0,6368.0,14.666666666666668,8.0,6.666666666666667,15,46.10714285714286,23.857142857142858,22.25,11886.0,12367.0,24253.0,1,0.1,75,0.48089834696298783,0.125,4.819129015579419,42.00000064820051,3.64000004529953,0.0005779569763289665,14.431322355103749,66.24,4.5613333332973225,4.973647867624838,46.40000040829182,3.080000050365925,0.0005779569763289665,14.74847867395929,69.12,4.751537653001686,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
DDR,RTB,2021-12-01,2021,12,19,1784.0,0.82,583,10352.0,4.78,569,2166,0.2692,0.2627,78,2319,1,2319.0,0,14,3198.15,7833.75,11031.9,41.57142857142857,20.571428571428573,21.0,8,13.5,6.75,6.75,8642.0,7515.0,16157.0,2,0.18181818181818182,112,1.1764671337579005,0.3611111111111111,5.44029313135111,54.0000005364418,3.4299999848008156,0.0010349462134262887,15.610521870835495,68.4,5.121475882497767,5.447634489906411,51.60000043362379,4.05999993532896,0.0009408601940238989,15.59175215092718,65.88,5.185873697321582,2,0.0645,8.0,23.0,0.2629,0,1,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
HLM,HAD,2023-12-01,2023,12,4,2769.0,0.97,946,21139.0,7.38,985,2864,0.3303,0.3439,451,3128,1,3128.0,0,11,8653.0,10328.5,18981.5,10.5,5.0,5.5,6,24.0,12.0,12.0,6238.0,4901.0,11139.0,0,0.0,66,0.0,0.0,6.944217894106142,122.70000076293945,4.4099999740719795,0.0014650537306943568,24.9727489368249,93.96,6.480642623438309,6.921140015010111,124.20000013709068,3.0800000354647636,0.0014650537306943568,23.767534258064405,90.36,6.453062014474023,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.609986,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.39,1,-2.4492935982947064e-16,1.0,0.0,0.0
WP,DMNZ,2023-12-01,2023,12,7,1119.0,0.68,427,3941.0,2.38,446,1655,0.258,0.2695,3,1927,1,1927.0,0,12,8769.13,8775.53,17544.66,21.5,11.0,10.5,5,14.833333333333334,10.333333333333334,4.5,3811.06,3769.0,7580.0599999999995,0,0.0,60,0.0,0.0,6.492664137008971,122.70000063627958,3.219999998807907,0.002849462301900951,21.480396888389063,83.88,6.005903395994376,6.4991641808251135,122.70000063627958,3.219999998807907,0.002849462301900951,21.480396888389063,83.88,6.012403357733962,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,0,0.00060422963,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,-2.4492935982947064e-16,1.0,1.0,1.0
DV,APD,2020-12-01,2020,12,15,1120.0,0.85,167,3512.0,2.67,254,1313,0.1272,0.1935,43,1671,1,1671.0,0,14,6813.0,7258.67,14071.67,42.0,21.0,21.0,5,49.33333333333333,29.0,20.333333333333332,3338.0,3942.0,7280.0,1,0.1111111111111111,70,0.45511961331341866,0.1111111111111111,5.229959728471655,107.00000070780516,0.2800000011920929,0.0,15.14892961645639,83.520004,5.170551076210955,5.200736545927582,109.70000098645687,0.0,0.0,15.398554485651754,80.28,5.035481224056854,2,0.0645,8.0,22.0,0.2629,0,0,0.2992,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
HLM,ASS,2023-12-01,2023,12,15,1984.0,1.05,500,20070.0,10.65,807,1885,0.2653,0.4281,80,1852,1,1852.0,0,11,8653.0,10328.5,18981.5,10.5,5.0,5.5,18,34.0,17.0,17.0,24552.0,19680.0,44232.0,1,0.07142857142857142,198,0.9102392266268373,0.3333333333333333,6.944217894106142,122.70000076293945,4.4099999740719795,0.0014650537306943568,24.9727489368249,93.96,6.480642623438309,6.5180162656151,125.40000021457672,3.010000005364418,0.00215053758634034,20.94865451312514,85.32,5.981658728948484,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.998939,0.0,0.0,0.001061008,0.999,0.0,0.0,0.001,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
RTD,BD,2022-12-01,2022,12,50,1411.0,1.22,468,4743.0,4.09,404,1161,0.4031,0.348,90,1171,1,1171.0,0,14,12314.0,17374.0,29688.0,48.86666666666667,27.2,21.666666666666668,12,42.333333333333336,21.166666666666668,21.166666666666668,7491.0,8479.0,15970.0,1,0.07142857142857142,168,0.5581106265512472,0.16666666666666666,3.8582257830828266,80.70000054687262,0.8400000035762787,0.0,15.531628803860757,72.0,3.617970467485007,3.794413998537767,97.40000082552433,0.21000000834465027,0.0,15.256047432140637,74.520004,3.6425322847220527,2,0.0645,9.0,21.0,0.2629,1,1,0.2992,1,0.8845823,0.11541774,0.0,0.0,0.885,0.115,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
HVS,BRN,2022-12-01,2022,12,7,1870.0,1.7,558,4302.0,3.92,529,1097,0.5087,0.4822,75,1316,1,1316.0,0,13,10659.0,9262.0,19921.0,21.166666666666664,12.0,9.166666666666666,5,14.666666666666668,8.0,6.666666666666667,2542.0,3534.0,6076.0,1,0.1111111111111111,65,0.48089834696298783,0.125,3.6381425655957673,79.30000092089176,0.0,0.0,14.942752685277693,77.03999,3.331354872348608,3.587475777513558,83.60000038892031,0.3500000089406967,0.0,14.641334271238696,77.76,3.4213468051835974,2,0.0645,9.0,21.0,0.2629,1,1,0.2992,1,0.0054694624,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.995,1,-2.4492935982947064e-16,1.0,1.0,1.0
WP,DMN,2023-12-01,2023,12,7,1379.0,0.8,448,5991.0,3.46,743,1734,0.2584,0.4285,7,2529,1,2529.0,0,12,8769.13,8775.53,17544.66,21.5,11.0,10.5,4,9.0,4.5,4.5,4936.0,4914.0,9850.0,0,0.0,48,0.0,0.0,6.492664137008971,122.70000063627958,3.219999998807907,0.002849462301900951,21.480396888389063,83.88,6.005903395994376,6.4991641808251135,122.70000063627958,3.219999998807907,0.002849462301900951,21.480396888389063,83.88,6.012403357733962,2,0.0645,10.0,19.0,0.2629,1,1,0.2992,1,0.013840831,0.0,0.0,0.00057670125,0.014,0.0,0.0,0.001,0.985,1,-2.4492935982947064e-16,1.0,0.0,0.0
DV,ZP,2021-12-01,2021,12,16,1021.0,0.95,462,5094.0,4.72,418,1079,0.4282,0.3874,86,1163,1,1163.0,0,12,6816.0,7014.0,13830.0,29.666666666666668,14.833333333333334,14.833333333333334,6,24.0,12.0,12.0,2538.0,3428.0,5966.0,0,0.0,72,0.0,0.0,4.60025544820093,43.10000056773424,4.829999960958958,0.00048387095692657657,14.593273934818082,65.88,4.400524216368594,4.6506371302580245,40.000000074505806,4.549999959766865,0.00040322579743881377,14.687097613529492,66.24,4.437599453324031,2,0.0645,8.0,23.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.0,1.0
RTD,BD,2024-12-01,2024,12,50,1789.0,1.59,501,6551.0,5.83,518,1124,0.4457,0.4609,108,1713,1,1713.0,0,16,12515.0,17776.0,30291.0,45.63333333333333,24.833333333333332,20.8,12,42.333333333333336,21.166666666666668,21.166666666666668,7931.0,8945.0,16876.0,1,0.06666666666666667,192,0.5138983423697507,0.14285714285714285,6.420255435730821,74.40000032633543,2.9400000870227814,0.0,14.193208337811534,77.76,6.095188276742094,5.966793038932386,67.30000015348196,2.8000000789761543,0.0,14.887078421731148,77.76,5.870892496839646,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
HVS,AMF,2022-12-01,2022,12,16,2009.0,1.58,555,7316.0,5.77,563,1268,0.4377,0.444,90,1645,1,1645.0,0,13,10659.0,9262.0,19921.0,21.166666666666664,12.0,9.166666666666666,15,46.10714285714286,23.857142857142858,22.25,12716.0,12958.0,25674.0,1,0.07142857142857142,195,0.9102392266268373,0.3333333333333333,3.6381425655957673,79.30000092089176,0.0,0.0,14.942752685277693,77.03999,3.331354872348608,3.752008082655569,87.20000038295984,0.0,0.0,15.069766898949942,79.2,3.605637119652363,2,0.0645,9.0,21.0,0.2629,1,1,0.2992,1,0.9992114,0.0,0.0,0.00078864355,0.999,0.0,0.0,0.001,0.0,1,-2.4492935982947064e-16,1.0,1.0,1.0
HVS,BRN,2024-12-01,2024,12,7,1443.0,1.28,525,2824.0,2.51,497,1124,0.4671,0.4422,22,2026,1,2026.0,0,18,14141.0,11233.0,25374.0,26.075,14.2,11.875,6,13.333333333333334,6.666666666666667,6.666666666666667,4326.0,6013.0,10339.0,1,0.08333333333333333,108,0.43429448190325176,0.1,5.998962462929788,82.6000002771616,5.739999912679195,0.0,15.087583750726715,72.36,5.801247372101712,5.845741961031191,84.80000106990337,1.8199999630451202,0.0,15.440738865905391,70.92,5.692650587648473,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,0.0017793594,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,1,-2.4492935982947064e-16,1.0,1.0,0.0
DV,ZP,2020-12-01,2020,12,16,557.0,0.49,347,3820.0,3.37,340,1133,0.3063,0.3001,26,1146,1,1146.0,0,14,6813.0,7258.67,14071.67,42.0,21.0,21.0,6,24.0,12.0,12.0,2621.0,3415.0,6036.0,0,0.0,84,0.0,0.0,5.229959728471655,107.00000070780516,0.2800000011920929,0.0,15.14892961645639,83.520004,5.170551076210955,5.258298384271042,106.6000005081296,0.21000000089406967,0.0,15.210985827510076,78.12,5.0777203870076,2,0.0645,8.0,22.0,0.2629,1,1,0.2992,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.0,0.0
HVS,AMF,2024-12-01,2024,12,16,1902.0,1.43,484,9552.0,7.19,590,1329,0.3642,0.4439,94,1550,1,1550.0,0,18,14141.0,11233.0,25374.0,26.075,14.2,11.875,17,44.45833333333333,23.125,21.333333333333332,12692.1,12397.0,25089.1,2,0.1111111111111111,306,1.249862498521946,0.38596491228070173,5.998962462929788,82.6000002771616,5.739999912679195,0.0,15.087583750726715,72.36,5.801247372101712,5.93137636662571,79.80000046640635,1.7499999850988388,0.0,15.181141157143859,73.439995,5.922438199641884,2,0.0645,9.0,20.0,0.2629,1,1,0.2992,1,0.57712567,0.42287433,0.0,0.0,0.577,0.423,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,1.0,0.0
