source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
NMD,NMGO,2020-06-01,2020,6,2,1083.0,0.58,407,6100.0,3.28,525,1861,1861.0,360.0,165.0,0.2187,0.2821,0,1870,1,1870.0,0,4,3830.0,2978.0,6808.0,6.0,3.0,3.0,4,5.0,2.5,2.5,3831.0,3564.0,7395.0,0,0.0,16,0.0,0.0,17.729916535483465,54.900000624358654,0.0,0.0,12.457951877017816,65.159996,18.21970813141929,17.697416857878366,54.900000624358654,0.0,0.0,12.457951877017816,65.159996,18.18720854785707,1,0.0333,8.0,21.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
WH,OST,2022-06-01,2022,6,7,333.0,0.29,78,6581.0,5.72,256,1150,1150.0,62.0,194.0,0.0678,0.2226,0,1200,1,1200.0,0,3,2437.0,1200.0,3637.0,17.5,10.5,7.0,4,17.0,8.5,8.5,2438.0,2438.0,4876.0,0,0.0,12,0.0,0.0,16.737291668521035,80.60000006109476,0.0,0.0,12.276741216621465,61.920002,17.563888895511628,16.829666345649294,82.00000041723251,0.0,0.0,12.072281573133337,63.36,17.702860698435043,2,0.0667,8.0,21.0,0.2629,0,1,0.2447,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
ALMP,ALMB,2020-06-01,2020,6,4,1179.0,0.53,564,2101.0,0.95,238,2217,2217.0,206.0,32.0,0.2544,0.1074,0,2304,1,2304.0,0,4,4714.0,4714.0,9428.0,6.0,3.0,3.0,7,11.5,7.5,4.0,6246.0,4739.0,10985.0,1,0.2,28,0.5581106265512472,0.16666666666666666,17.27243055237664,62.400000385940075,0.0,0.0,15.375261564511392,74.159996,18.22506946987576,17.252930213345422,62.400000385940075,0.0,0.0,15.375261564511392,74.159996,18.205569036801656,1,0.0333,8.0,21.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
SHL,ASDL,2019-06-01,2019,6,12,2436.0,0.73,796,7033.0,2.12,784,3322,3322.0,662.0,122.0,0.2396,0.236,3175,3525,1,3525.0,0,16,20547.0,16659.5,37206.5,60.0,25.625,34.375,4,15.0,7.5,7.5,7106.0,7037.0,14143.0,0,0.0,64,0.0,0.0,17.417250451776717,122.89999981224537,0.0,0.0,13.57714940259854,85.67999,18.037458741664885,17.41075020763609,122.89999981224537,0.0,0.0,13.57714940259854,85.67999,18.03095849752426,2,0.0667,10.0,19.0,0.2629,0,1,0.2447,0,0.05177604,0.0,0.0,0.0,0.052,0.0,0.0,0.0,0.948,3,1.2246467991473532e-16,-1.0,0.0,0.0
BHV,DLD,2019-06-01,2019,6,3,1637.0,0.78,795,3029.0,1.45,348,2093,2093.0,291.0,57.0,0.3798,0.1663,0,2211,1,2211.0,0,4,4516.0,4516.0,9032.0,9.0,4.5,4.5,6,12.0,6.0,6.0,4516.0,4515.0,9031.0,0,0.0,24,0.0,0.0,17.96554155482186,126.40000034123659,0.0,0.0,13.080011996461286,89.64,18.447902573479546,18.1795692814721,111.30000092834234,0.0,0.0,13.136228594018354,92.88,18.909638656510246,2,0.0667,10.0,19.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
OW,O,2019-06-01,2019,6,1,1257.0,1.26,545,3392.0,3.4,200,999,999.0,101.0,99.0,0.5455,0.2002,0,1060,1,1060.0,0,4,2266.0,2198.0,4464.0,12.0,6.0,6.0,8,26.0,13.0,13.0,4310.0,4461.0,8771.0,0,0.0,32,0.0,0.0,18.809694690174528,95.30000051856041,0.0,0.0,12.995046978195509,84.6,19.237403016620213,18.796694201893278,95.30000051856041,0.0,0.0,12.995046978195509,84.6,19.224402528338963,2,0.0667,10.0,19.0,0.2629,0,1,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
ST,SD,2020-06-01,2020,6,1,293.0,0.27,113,1464.0,1.35,183,1087,1087.0,153.0,30.0,0.104,0.1684,5,1124,1,1124.0,0,4,2281.0,2281.0,4562.0,2.0,1.0,1.0,3,3.5,2.5,1.0,2281.0,1157.0,3438.0,0,0.0,12,0.0,0.0,17.367541352245542,77.70000076293945,0.0,0.0,12.88373981349998,70.2,18.261569126447043,17.40654129717085,77.70000076293945,0.0,0.0,12.88373981349998,70.2,18.300568996535407,1,0.0333,8.0,21.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
ZTM,ZTMO,2020-06-01,2020,6,1,449.0,0.3,251,17292.0,11.73,434,1474,1474.0,123.0,311.0,0.1703,0.2944,2,1821,1,1821.0,0,4,3661.0,3641.0,7302.0,6.0,3.0,3.0,4,3.0,1.5,1.5,3661.0,3661.0,7322.0,0,0.0,16,0.0,0.0,16.885999749104183,79.40000031888485,0.0,0.0,14.095116514712572,70.56,17.77905530532201,16.892499991257985,79.40000031888485,0.0,0.0,14.095116514712572,70.56,17.785555549462636,1,0.0333,8.0,21.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
GZ,TBR,2022-06-01,2022,6,6,1601.0,1.38,543,5820.0,5.0,431,1164,1164.0,279.0,152.0,0.4665,0.3703,3,1228,1,1228.0,0,4,2449.0,2448.0,4897.0,16.0,8.0,8.0,4,10.0,5.0,5.0,2449.0,2449.0,4898.0,0,0.0,16,0.0,0.0,17.319861099455093,94.40000099688768,0.0,0.0,11.996408364590671,59.76,18.214305539925892,17.516971649063958,120.19999984651804,0.0,0.0,12.036062527365155,59.76,18.653568824132282,2,0.0667,8.0,21.0,0.2629,1,1,0.2447,1,0.005154639,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.995,3,1.2246467991473532e-16,-1.0,1.0,0.0
HTN,HTNC,2020-06-01,2020,6,1,1288.0,0.57,494,4160.0,1.85,468,2254,2254.0,370.0,98.0,0.2192,0.2076,3,2321,1,2321.0,0,4,5042.0,4841.0,9883.0,5.0,2.5,2.5,4,10.0,5.0,5.0,4635.0,4841.0,9476.0,0,0.0,16,0.0,0.0,17.29116657177607,87.50000045448542,0.0,0.0,13.07000328062309,69.12,17.93373595211241,17.361319747898314,72.80000054836273,0.0,0.0,13.386391926474042,66.6,18.08979206085205,1,0.0333,8.0,21.0,0.2629,0,1,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
ETN,BD,2022-06-01,2022,6,11,364.0,0.31,140,6975.0,5.91,324,1181,1181.0,121.0,203.0,0.1185,0.2743,0,1240,1,1240.0,0,3,2499.0,1240.0,3739.0,23.0,12.0,11.0,12,42.333333333333336,21.166666666666668,21.166666666666668,7486.0,8616.0,16102.0,0,0.0,36,0.0,0.0,17.143583873907726,89.89999951422215,0.0,0.0,12.218154693932997,58.32,18.003931171364254,17.276763354407418,90.80000045895576,0.0,0.0,12.246372104022239,60.839996,18.174402113755544,2,0.0667,8.0,21.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
BKL,MAS,2022-06-01,2022,6,5,605.0,0.34,222,6872.0,3.84,239,1788,1788.0,62.0,177.0,0.1242,0.1337,27,2003,1,2003.0,0,6,4049.0,5156.0,9205.0,24.0,12.0,12.0,4,10.0,5.0,5.0,3952.0,2829.0,6781.0,0,0.0,24,0.0,0.0,16.440111563603082,99.10000009089708,0.0,0.0,12.788683582759566,57.6,17.396083901988135,16.511541365914873,107.09999977052212,0.0,0.0,12.58404697858625,63.0,17.288277412785423,2,0.0667,8.0,21.0,0.2629,0,0,0.2447,0,0.0011185682,0.0,0.0,0.0011185682,0.001,0.0,0.0,0.001,0.998,3,1.2246467991473532e-16,-1.0,1.0,0.0
TL,TPSW,2022-06-01,2022,6,2,139.0,0.14,50,2910.0,2.95,90,986,986.0,0.0,90.0,0.0507,0.0913,1,1190,1,1190.0,0,1,0.0,1190.0,1190.0,2.0,0.0,2.0,3,16.0,6.0,10.0,2356.0,1185.0,3541.0,0,0.0,3,0.0,0.0,17.0625554687447,134.09999991208315,0.0,0.0,12.326184203310145,62.639996,17.650194274054634,17.22058307064904,119.00000073760748,0.0,0.0,12.465968297090795,63.0,17.715860850281185,2,0.0667,8.0,21.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
GD,UTT,2020-06-01,2020,6,27,0.0,0.0,0,120.0,30.0,4,4,4.0,0.0,4.0,0.0,1.0,0,0,12,0.0,1,16,14933.0,10736.0,25669.0,38.03174603174603,19.88888888888889,18.142857142857142,6,20.666666666666668,10.333333333333334,10.333333333333334,3643.0,3643.0,7286.0,0,0.0,96,0.0,0.0,17.01401381558842,79.50000025331974,0.0,0.0,14.020755214658049,73.439995,17.85755537086063,17.121292179160648,83.49999978393316,0.0,0.0,13.670480701410108,70.92,17.79879228141573,1,0.0333,8.0,21.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
HDE,NS,2019-06-01,2019,6,9,1163.0,1.07,526,1627.0,1.5,205,1083,1083.0,171.0,34.0,0.4857,0.1893,40,1126,1,1126.0,0,4,2226.0,2226.0,4452.0,18.0,9.0,9.0,4,21.0,10.5,10.5,2226.0,2226.0,4452.0,0,0.0,16,0.0,0.0,18.502249394522774,86.10000033676624,0.0,0.0,13.72172462741534,90.36,19.273846477932402,18.68426440027025,83.9999997317791,0.0,0.0,13.845086494667662,92.159996,19.564820045895047,2,0.0667,10.0,19.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
HTNC,HTN,2020-06-01,2020,6,1,2579.0,1.1,1382,9467.0,4.04,797,2343,2343.0,622.0,175.0,0.5898,0.3402,0,2520,1,2520.0,0,4,4635.0,4841.0,9476.0,10.0,5.0,5.0,4,5.0,2.5,2.5,5042.0,4841.0,9883.0,0,0.0,16,0.0,0.0,17.361319747898314,72.80000054836273,0.0,0.0,13.386391926474042,66.6,18.08979206085205,17.29116657177607,87.50000045448542,0.0,0.0,13.07000328062309,69.12,17.93373595211241,1,0.0333,8.0,21.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
DDZD,ZLW,2019-06-01,2019,6,14,1513.0,0.77,791,5222.0,2.65,295,1971,1971.0,144.0,151.0,0.4013,0.1497,0,2117,1,2117.0,0,4,4185.0,2117.0,6302.0,15.0,7.5,7.5,9,28.15,11.75,16.4,4256.0,4190.67,8446.67,1,0.14285714285714285,36,0.43429448190325176,0.1,17.839333090517258,117.99999973922968,0.0,0.0,13.588253653049469,88.92,18.18981919023726,17.87570794555876,116.40000112354755,0.0,0.0,13.206157177521122,87.479996,18.250569028324552,2,0.0667,10.0,19.0,0.2629,0,0,0.2447,0,0.014205987,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.986,3,1.2246467991473532e-16,-1.0,1.0,1.0
APN,LDL,2020-06-01,2020,6,14,684.0,0.54,175,10987.0,8.69,332,1265,1265.0,148.0,184.0,0.1383,0.2625,32,1562,1,1562.0,0,4,2327.0,2726.0,5053.0,22.0,11.0,11.0,3,21.5,7.5,14.0,3122.0,1164.0,4286.0,0,0.0,12,0.0,0.0,16.939291597737206,77.30000079423189,0.0,0.0,14.005861977736155,69.84,17.798180373509727,16.803277475966347,81.70000042766333,0.0,0.0,14.663855615258218,70.56,17.752791241804758,1,0.0333,8.0,21.0,0.2629,0,1,0.2447,1,0.8521739,0.0,0.0,0.0,0.852,0.0,0.0,0.0,0.148,3,1.2246467991473532e-16,-1.0,0.0,1.0
RTZ,RTB,2019-06-01,2019,6,3,1062.0,0.62,521,3070.0,1.8,492,1702,1702.0,431.0,61.0,0.3061,0.2891,11,1896,1,1896.0,0,6,3864.0,3853.0,7717.0,4.666666666666667,2.3333333333333335,2.3333333333333335,8,13.5,6.75,6.75,8173.0,7103.0,15276.0,1,0.16666666666666666,48,0.6213349345596119,0.2,17.564763616191016,120.79999987781048,0.0,0.0,13.622592208120558,87.12,18.40837469100952,17.5582637641165,120.79999987781048,0.0,0.0,13.622592208120558,87.12,18.401874740918476,2,0.0667,10.0,19.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
NS,HD,2024-06-01,2024,6,12,896.0,0.83,388,2136.0,1.99,423,1076,1076.0,385.0,38.0,0.3606,0.3931,7,1153,1,1153.0,0,4,2276.0,2276.0,4552.0,21.0,10.5,10.5,6,29.0,10.666666666666666,18.333333333333332,2313.0,2308.0,4621.0,0,0.0,24,0.0,0.0,15.605028029282888,73.10000059753656,0.0,0.0,13.955330783459875,78.479996,16.33106977277332,15.570138853126101,87.20000033825636,0.0,0.0,13.499190889464485,78.84,16.27090280453364,0,0.0,10.0,20.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
SD,ST,2023-06-01,2023,6,1,574.0,0.63,501,1470.0,1.6,516,917,917.0,498.0,18.0,0.5463,0.5627,0,1114,1,1114.0,0,3,2198.0,1114.0,3312.0,3.5,2.5,1.0,4,2.0,1.0,1.0,2198.0,2198.0,4396.0,0,0.0,12,0.0,0.0,19.221610650751327,30.39999994635582,0.0,0.0,12.990907576514616,47.88,20.600082760386996,19.182610840267607,30.39999994635582,0.0,0.0,12.990907576514616,47.88,20.561083030700683,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
DT,SDM,2024-06-01,2024,6,10,3038.0,1.25,1085,14432.0,5.95,1351,2425,2425.0,983.0,368.0,0.4474,0.5571,1,2760,1,2760.0,0,10,11825.0,11784.0,23609.0,15.2,7.6,7.6,6,15.333333333333334,7.666666666666667,7.666666666666667,9110.0,9077.0,18187.0,2,0.3333333333333333,60,1.897814654202382,0.6111111111111112,15.128083078066508,74.80000045895576,0.0,0.0,13.937580503026645,77.4,16.145096980200872,15.288791388935513,72.00000064074993,0.0,0.0,13.727914091737734,79.56,16.221152464548748,0,0.0,10.0,20.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
BR,HRT,2023-06-01,2023,6,10,1170.0,1.05,381,6736.0,6.04,515,1115,1115.0,335.0,180.0,0.3417,0.4619,2,1350,1,1350.0,0,3,3023.0,1350.0,4373.0,16.0,6.0,10.0,4,28.0,14.0,14.0,3025.0,3023.0,6048.0,0,0.0,12,0.0,0.0,20.261207917001514,85.20000015199184,0.0,0.0,11.46157141427199,61.56,21.145652349789938,20.245138936572605,61.30000004917383,0.0,0.0,11.557617805980973,64.079994,21.525833337836794,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
HAD,HLM,2024-06-01,2024,6,4,1260.0,0.65,358,8456.0,4.34,545,1950,1950.0,311.0,234.0,0.1836,0.2795,0,2274,1,2274.0,0,6,6931.0,5854.0,12785.0,24.0,12.0,12.0,18,23.77777777777778,11.88888888888889,11.88888888888889,9630.47,11095.1,20725.57,0,0.0,108,0.0,0.0,15.062902937995062,78.000000461936,0.0,0.0,15.174488791823388,73.439995,15.957972282833524,15.004361298349169,75.80000057071447,0.0,0.0,15.879114261931843,70.56,15.911305753389994,0,0.0,10.0,20.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
WF,OTB,2021-06-01,2021,6,4,591.0,0.7,303,1016.0,1.2,126,847,847.0,113.0,13.0,0.3577,0.1488,27,889,1,889.0,0,4,1834.0,923.25,2757.25,13.0,6.5,6.5,3,8.0,4.0,4.0,1838.0,945.0,2783.0,0,0.0,12,0.0,0.0,18.355430886480544,84.69999974966049,0.0,0.0,10.628606506271495,48.239998,18.76577820645438,18.316430016358694,84.69999974966049,0.0,0.0,10.628606506271495,48.239998,18.726777148246764,0,0.0,8.0,22.0,0.2629,0,0,0.2447,0,0.0011806375,0.0,0.0,0.002361275,0.001,0.0,0.0,0.002,0.997,3,1.2246467991473532e-16,-1.0,0.0,1.0
RB,BGN,2024-06-01,2024,6,16,1346.0,1.17,743,6032.0,5.24,848,1152,1152.0,698.0,150.0,0.645,0.7361,11,1750,1,1750.0,0,4,3462.0,3462.0,6924.0,19.0,9.5,9.5,6,44.0,22.0,22.0,4108.0,3503.0,7611.0,0,0.0,24,0.0,0.0,15.558680555555556,67.20000045001507,0.0,0.0,12.906837845345338,95.76,16.150208338101706,15.472208472092946,78.19999968260527,0.0,0.0,12.63856781423092,82.439995,16.18734743727578,0,0.0,10.0,20.0,0.2629,1,1,0.2447,1,0.7335069,0.0,0.0,0.0,0.734,0.0,0.0,0.0,0.266,3,1.2246467991473532e-16,-1.0,1.0,1.0
DRH,SPTN,2021-06-01,2021,6,1,411.0,0.35,179,2468.0,2.07,233,1190,1190.0,166.0,67.0,0.1504,0.1958,0,1248,1,1248.0,0,4,2431.0,2431.0,4862.0,6.0,3.0,3.0,4,3.0,1.5,1.5,2431.0,2432.0,4863.0,0,0.0,16,0.0,0.0,17.006708845827315,101.50000046938658,0.0,0.0,12.554549639423689,54.719997,17.954764529069266,17.00020860168669,101.50000046938658,0.0,0.0,12.554549639423689,54.719997,17.94826428492864,0,0.0,8.0,22.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.00084033614,0.0,0.0,0.0,0.001,0.999,3,1.2246467991473532e-16,-1.0,1.0,1.0
DRON,KPNZ,2024-06-01,2024,6,17,375.0,0.37,153,1506.0,1.47,185,1027,1027.0,150.0,35.0,0.149,0.1801,0,1189,1,1189.0,0,4,2405.0,2374.0,4779.0,42.0,21.0,21.0,4,32.0,16.0,16.0,2404.0,2061.0,4465.0,0,0.0,16,0.0,0.0,15.389513943592707,88.50000038743019,0.0,0.0,14.04151185982757,75.6,15.953125162919362,15.444236241446601,86.90000035613775,0.0,0.0,13.991056150487728,65.159996,16.055902924802567,0,0.0,10.0,20.0,0.2629,0,0,0.2447,0,0.019474197,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.981,3,1.2246467991473532e-16,-1.0,1.0,0.0
UTT,UTLR,2022-06-01,2022,6,2,428.0,0.25,211,7704.0,4.5,294,1711,1711.0,107.0,187.0,0.1233,0.1718,0,1831,1,1831.0,0,4,3711.0,3711.0,7422.0,4.0,2.0,2.0,4,5.0,2.5,2.5,3711.0,3617.0,7328.0,0,0.0,16,0.0,0.0,16.505042125781376,107.09999977052212,0.0,0.0,12.58404697858625,63.0,17.281778360737693,16.608194471730126,109.69999976456165,0.0,0.0,12.11860768629445,66.96,17.33583329651091,2,0.0667,8.0,21.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
UTLR,UT,2019-06-01,2019,6,3,269.0,0.17,122,1783.0,1.16,180,1542,1542.0,132.0,48.0,0.0791,0.1167,0,1737,1,1737.0,0,4,3567.0,3536.0,7103.0,5.0,2.5,2.5,31,48.634453781512605,23.928571428571427,24.705882352941178,20830.0,29346.0,50176.0,0,0.0,124,0.0,0.0,17.978541689448885,126.40000034123659,0.0,0.0,13.080011996461286,89.64,18.460902798175812,17.959014081954955,118.8999999165535,0.0,0.0,13.256014950242307,90.72,18.380958546532526,2,0.0667,10.0,19.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
ASD,LEDN,2020-06-01,2020,6,48,0.0,0.0,0,480.0,53.33,8,9,9.0,0.0,8.0,0.0,0.8889,0,33,1,33.0,0,18,10677.0,24854.6,35531.6,50.753246753246756,18.571428571428573,32.18181818181818,18,35.33333333333333,18.444444444444443,16.88888888888889,13194.0,13991.0,27185.0,2,0.10526315789473684,324,0.9151928288662396,0.225,16.826653227541183,71.70000050216913,0.0,0.0,13.718987518052261,69.12,17.769847767882876,16.761319659815893,79.79999986290932,0.0,0.0,15.282887632110052,73.439995,17.899305925104354,1,0.0333,8.0,21.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
O,RVS,2020-06-01,2020,6,8,539.0,0.48,213,4706.0,4.23,259,1113,1113.0,123.0,136.0,0.1914,0.2327,3,1103,1,1103.0,0,8,4534.0,4764.0,9298.0,26.0,13.0,13.0,4,15.0,7.5,7.5,2211.0,2211.0,4422.0,0,0.0,32,0.0,0.0,17.756208091311983,51.200000427663326,0.0,0.0,12.89003403186798,60.839996,18.46148587597741,17.782208710246614,51.200000427663326,0.0,0.0,12.89003403186798,60.839996,18.487486599551307,1,0.0333,8.0,21.0,0.2629,0,1,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
BHV,UTO,2019-06-01,2019,6,6,1323.0,0.61,488,3446.0,1.58,696,2182,2182.0,644.0,52.0,0.2236,0.319,0,2305,1,2305.0,0,4,4516.0,4516.0,9032.0,9.0,4.5,4.5,6,15.5,8.0,7.5,7826.0,3461.0,11287.0,0,0.0,24,0.0,0.0,17.96554155482186,126.40000034123659,0.0,0.0,13.080011996461286,89.64,18.447902573479546,18.00454111231698,126.40000034123659,0.0,0.0,13.080011996461286,89.64,18.486902125676473,2,0.0667,10.0,19.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
OT,BTL,2019-06-01,2019,6,9,839.0,0.82,329,1170.0,1.14,201,1022,1022.0,180.0,21.0,0.3219,0.1967,4,1057,1,1057.0,0,4,2088.0,2088.0,4176.0,17.0,8.5,8.5,6,18.0,9.0,9.0,4458.0,4460.0,8918.0,0,0.0,24,0.0,0.0,18.676624745792815,88.20000030100346,0.0,0.0,13.008857351707087,87.479996,19.252805285983616,18.94770830604765,90.90000040829182,0.0,0.0,12.604995442181826,87.479996,19.69506941901313,2,0.0667,10.0,19.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
BV,DRH,2022-06-01,2022,6,5,311.0,0.27,131,3223.0,2.77,171,1163,1163.0,80.0,91.0,0.1126,0.147,10,1235,1,1235.0,0,7,2965.0,2744.0,5709.0,13.75,7.75,6.0,4,6.0,3.0,3.0,2439.0,2428.0,4867.0,0,0.0,28,0.0,0.0,15.923888885974884,109.1000010073185,0.0,0.0,14.224874489299125,59.039997,16.861666663487753,16.0196253935496,101.70000041276217,0.0,0.0,13.849928742274642,58.32,16.852403308285606,2,0.0667,8.0,21.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
HTN,UTLN,2020-06-01,2020,6,4,1993.0,0.85,956,10033.0,4.28,1200,2343,2343.0,1025.0,175.0,0.408,0.5122,0,2520,1,2520.0,0,4,5042.0,4841.0,9883.0,5.0,2.5,2.5,4,7.0,3.5,3.5,5042.0,5042.0,10084.0,0,0.0,16,0.0,0.0,17.29116657177607,87.50000045448542,0.0,0.0,13.07000328062309,69.12,17.93373595211241,17.317166776127287,87.50000045448542,0.0,0.0,13.07000328062309,69.12,17.959736324681177,1,0.0333,8.0,21.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
GD,GDG,2020-06-01,2020,6,3,780.0,0.35,277,5628.0,2.49,402,2257,2257.0,251.0,151.0,0.1227,0.1781,32,2326,1,2326.0,0,16,14933.0,10736.0,25669.0,38.03174603174603,19.88888888888889,18.142857142857142,4,16.0,8.0,8.0,4687.0,5714.0,10401.0,0,0.0,64,0.0,0.0,17.01401381558842,79.50000025331974,0.0,0.0,14.020755214658049,73.439995,17.85755537086063,17.13487507369783,78.50000087171793,0.0,0.0,13.848800508760744,70.2,17.960500179396735,1,0.0333,8.0,21.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
ASDZ,DVD,2022-06-01,2022,6,4,831.0,0.47,327,10963.0,6.25,647,1755,1755.0,360.0,287.0,0.1863,0.3687,15,1883,1,1883.0,0,11,15436.0,12588.0,28024.0,20.7,10.5,10.2,18,22.444444444444443,11.222222222222221,11.222222222222221,12076.0,12148.86,24224.86,4,0.36363636363636365,198,2.8399213346035466,0.8511904761904762,16.19216660592291,102.90000066161156,0.0,0.0,12.583261584035224,56.519997,17.145847170882753,16.261930976311366,97.69999991357327,0.0,0.0,13.19907662206226,56.88,17.25741718080309,2,0.0667,8.0,21.0,0.2629,1,1,0.2447,1,0.9994302,0.0,0.0,0.00056980056,0.999,0.0,0.0,0.001,0.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
