source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
AMF,ZL,2022-03-01,2022,3,66,412.0,0.42,162,3809.0,3.85,192,990,0.1636,0.1939,42,1102,1,1102.0,0,15,11876.0,12271.0,24147.0,46.10714285714286,23.857142857142858,22.25,14,86.54166666666666,47.166666666666664,39.375,4621.0,9995.0,14616.0,0,0.0,210,0.0,0.0,6.9192705275353,8.099999949336052,2.5900000408291817,0.0004576042966358113,12.133521548190316,48.239998,7.2523122641632725,6.447510101447636,14.199999943375587,7.490000016987324,0.000538357996042131,12.646672205280007,48.239998,6.715343206118125,0,0.0,8.0,23.0,0.2629,0,0,0.2365,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.0
ASB,DVD,2019-03-01,2019,3,2,814.0,0.47,231,3876.0,2.25,290,1726,0.1338,0.168,4,1752,1,1752.0,0,13,7793.0,7595.0,15388.0,18.523809523809526,8.666666666666666,9.857142857142858,15,20.482142857142858,11.625,8.857142857142858,11036.0,11158.0,22194.0,3,0.25,195,1.5956259929839849,0.45882352941176474,7.518488669961009,115.80000082403421,0.7000000104308128,0.0,20.309089963561274,93.6,7.733024355861413,7.5314885010469,115.80000082403421,0.7000000104308128,0.0,20.309089963561274,93.6,7.746024161938222,0,0.0,10.0,21.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.00057937426,0.0,0.0,0.0,0.001,0.999,2,1.0,6.123233995736766e-17,1.0,0.0
LEDN,LAA,2023-03-01,2023,3,14,1662.0,0.67,419,14997.0,6.04,878,2482,0.1688,0.3537,82,2960,1,2960.0,0,18,15248.0,15495.0,30743.0,35.33333333333333,18.444444444444443,16.88888888888889,7,11.333333333333332,5.0,6.333333333333333,10127.0,7587.0,17714.0,2,0.16666666666666666,126,1.1352332769293625,0.34285714285714286,6.697176939575941,114.70000084489584,11.619999937713146,0.002409152032288536,19.884031024627376,89.64,6.53042054880275,6.877068111033732,110.50000093877316,7.2100000232458115,0.002368775182585376,20.013486271591237,87.479996,6.757956416016472,0,0.0,8.0,23.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,1.0
VH,LEDN,2024-03-01,2024,3,8,425.0,0.71,183,1435.0,2.4,210,597,0.3065,0.3518,0,935,1,935.0,0,4,2687.0,2272.0,4959.0,18.0,9.0,9.0,21,38.009090909090915,19.90909090909091,18.1,14833.5,15178.0,30011.5,0,0.0,84,0.0,0.0,8.43024289271071,65.30000055581331,0.14000000059604645,0.0,16.5809129193365,71.64,8.476407075794677,8.404242873673162,65.30000055581331,0.14000000059604645,0.0,16.5809129193365,71.64,8.450407052906494,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.0
HRL,STD,2024-03-01,2024,3,19,401.0,0.51,136,5610.0,7.14,176,786,0.173,0.2239,1,998,1,998.0,0,1,0.0,998.0,998.0,19.0,0.0,19.0,4,46.66666666666667,21.666666666666668,25.0,4826.0,2402.0,7228.0,0,0.0,4,0.0,0.0,9.100870067627241,85.6000005453825,0.14000000059604645,0.0,14.158473320235153,77.76,8.990102888276727,9.263941852112637,79.5000004246831,0.21000000089406967,0.0,12.926629573146876,66.6,9.190792404626613,2,0.0645,10.0,20.0,0.2629,0,1,0.2365,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.0
MDB,GS,2024-03-01,2024,3,19,124.0,0.34,53,4418.0,12.07,170,366,0.1448,0.4645,1,458,1,458.0,0,7,4362.0,3922.0,8284.0,17.833333333333336,8.5,9.333333333333334,8,38.0,19.0,19.0,4352.0,4370.0,8722.0,1,0.14285714285714285,56,1.4426950408889634,0.5,8.647415252906317,77.9000005275011,0.6999999955296516,0.0,17.02759700299593,72.0,8.76147988923947,8.714174940801083,76.00000064074993,0.0,0.0,16.989182614221225,66.96,8.747485866456783,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,1.0
VSS,MDB,2024-03-01,2024,3,5,884.0,0.72,565,8064.0,6.59,728,1223,0.462,0.5953,5,1736,1,1736.0,0,3,3464.0,1736.0,5200.0,8.0,3.0,5.0,7,17.833333333333336,8.5,9.333333333333334,4362.0,3922.0,8284.0,1,0.2,21,1.4426950408889634,0.5,8.634415145838084,77.9000005275011,0.6999999955296516,0.0,17.02759700299593,72.0,8.748479754575008,8.647415252906317,77.9000005275011,0.6999999955296516,0.0,17.02759700299593,72.0,8.76147988923947,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,0.729354,0.0,0.0,0.0,0.729,0.0,0.0,0.0,0.271,2,1.0,6.123233995736766e-17,1.0,1.0
UTM,UTO,2024-03-01,2024,3,11,57.0,0.3,25,390.0,2.03,7,192,0.1302,0.0365,0,120,1,120.0,0,1,0.0,120.0,120.0,11.0,0.0,11.0,8,18.266666666666666,8.6,9.666666666666666,8086.0,3988.0,12074.0,0,0.0,8,0.0,0.0,8.638385551855029,55.00000046938658,0.14000000059604645,0.0,14.729065310425584,69.12,8.622234798536647,8.649149415350218,59.50000039488077,2.3799999803304672,0.0,14.873725014411585,70.92,8.739122502736416,2,0.0645,10.0,20.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.0
WT,RM,2024-03-01,2024,3,24,2863.0,1.41,640,13670.0,6.73,924,2031,0.3151,0.4549,10,2406,1,2406.0,0,5,4547.0,5157.0,9704.0,45.66666666666667,26.0,19.666666666666668,4,49.0,24.5,24.5,4808.0,4679.0,9487.0,0,0.0,20,0.0,0.0,8.933222636299691,83.10000069439411,0.6299999952316284,0.0,13.005215286406342,63.72,8.801728686445655,9.18574535537857,82.40000075101852,0.7699999809265137,0.0,12.882608431906592,63.36,9.019190809447544,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,0.9995076,0.0,0.0,0.0004923683,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,1.0
AKM,HR,2024-03-01,2024,3,11,602.0,0.63,209,2227.0,2.33,252,957,0.2184,0.2633,0,997,1,997.0,0,4,1930.0,1930.0,3860.0,16.0,8.0,8.0,7,34.083333333333336,18.75,15.333333333333334,4238.0,3072.0,7310.0,0,0.0,28,0.0,0.0,8.07523882810232,47.10000021010637,0.8400000110268593,0.0,16.758530738055306,71.64,8.068307496657441,8.112746263865487,59.00000028312206,0.2800000011920929,0.0,16.502294722026964,71.64,8.14922003149184,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,0.08045977,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.92,2,1.0,6.123233995736766e-17,1.0,1.0
AMR,AMRN,2024-03-01,2024,3,1,1549.0,0.7,422,6880.0,3.09,613,2226,0.1896,0.2754,86,2379,1,2379.0,0,6,4647.0,5593.0,10240.0,12.0,6.0,6.0,4,7.0,3.5,3.5,4716.0,4665.0,9381.0,0,0.0,24,0.0,0.0,8.223474014976624,54.00000049173832,0.07000000029802322,0.0,18.899561962561524,80.28,8.329126766841473,8.223474014976624,54.00000049173832,0.07000000029802322,0.0,18.899561962561524,80.28,8.329126766841473,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,0.56244385,0.0,0.0,0.0,0.562,0.0,0.0,0.0,0.438,2,1.0,6.123233995736766e-17,1.0,0.0
VH,HIL,2024-03-01,2024,3,10,423.0,0.33,124,2011.0,1.58,167,1275,0.0973,0.131,0,1337,1,1337.0,0,4,2687.0,2272.0,4959.0,18.0,9.0,9.0,4,17.0,8.5,8.5,2687.0,2687.0,5374.0,0,0.0,16,0.0,0.0,8.43024289271071,65.30000055581331,0.14000000059604645,0.0,16.5809129193365,71.64,8.476407075794677,8.269353345136784,50.40000066161156,0.14000000059604645,0.0,20.773973570858324,66.6,8.1511164674207,2,0.0645,10.0,20.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
MDB,VSS,2024-03-01,2024,3,5,1609.0,1.35,398,7072.0,5.94,546,1190,0.3345,0.4588,19,1728,1,1728.0,0,7,4362.0,3922.0,8284.0,17.833333333333336,8.5,9.333333333333334,3,8.0,3.0,5.0,3464.0,1736.0,5200.0,1,0.2,21,1.4426950408889634,0.5,8.647415252906317,77.9000005275011,0.6999999955296516,0.0,17.02759700299593,72.0,8.76147988923947,8.634415145838084,77.9000005275011,0.6999999955296516,0.0,17.02759700299593,72.0,8.748479754575008,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,0.70084035,0.0,0.0,0.0016806723,0.701,0.0,0.0,0.002,0.297,2,1.0,6.123233995736766e-17,1.0,0.0
ZTMO,LLZM,2024-03-01,2024,3,2,505.0,0.38,199,2601.0,1.96,255,1330,0.1496,0.1917,0,1404,1,1404.0,0,4,3863.0,3863.0,7726.0,3.0,1.5,1.5,4,15.0,7.5,7.5,3863.0,3863.0,7726.0,0,0.0,16,0.0,0.0,8.561440122320064,73.60000069439411,1.4699999913573265,0.0,15.561958687302242,65.88,8.665074027242442,8.580939918395488,73.60000069439411,1.4699999913573265,0.0,15.561958687302242,65.88,8.684573808236205,2,0.0645,10.0,20.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,1.0
RS,HTO,2024-03-01,2024,3,6,2981.0,2.58,1002,7578.0,6.55,1045,1157,0.866,0.9032,0,1183,1,1183.0,0,4,2326.0,2326.0,4652.0,17.0,8.5,8.5,4,7.0,3.5,3.5,2326.0,2251.0,4577.0,0,0.0,16,0.0,0.0,8.906622397546652,70.40000052005053,4.059999883174896,0.0,13.915612937102889,64.799995,8.840875423451934,8.851119787343258,71.50000049173832,2.1699999421834946,0.0,13.95755152663023,63.72,8.777162823991532,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
AHPR,AHP,2024-03-01,2024,3,2,596.0,0.6,257,1536.0,1.55,276,993,0.2588,0.2779,0,1015,1,1015.0,0,4,2030.0,2030.0,4060.0,5.0,2.5,2.5,4,3.0,1.5,1.5,2031.0,1998.0,4029.0,0,0.0,16,0.0,0.0,8.726329538815756,51.80000039190054,5.179999873042107,0.0,13.932958875177366,70.2,8.650286463035389,8.674329496930136,51.80000039190054,5.179999873042107,0.0,13.932958875177366,70.2,8.598286422393203,2,0.0645,10.0,20.0,0.2629,1,1,0.2365,1,0.052366566,0.0,0.0,0.0020140987,0.052,0.0,0.0,0.002,0.946,2,1.0,6.123233995736766e-17,1.0,0.0
O,RVS,2019-03-01,2019,3,8,752.0,0.77,212,3465.0,3.54,430,980,0.2163,0.4388,8,1040,1,1040.0,0,8,4266.0,4438.0,8704.0,26.0,13.0,13.0,4,15.0,7.5,7.5,2087.0,2087.0,4174.0,0,0.0,32,0.0,0.0,7.7437018856386155,93.20000074803829,0.07000000029802322,0.0,18.680360203155118,105.84,7.763823025640536,7.769701697965169,93.20000074803829,0.07000000029802322,0.0,18.680360203155118,105.84,7.789822788610754,0,0.0,10.0,21.0,0.2629,1,1,0.2365,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,1.0
RTST,RTB,2019-03-01,2019,3,4,28.0,1.65,9,0.0,0.0,0,17,0.5294,0.0,2,10,1,10.0,0,6,33.0,42.0,75.0,4.666666666666667,2.3333333333333335,2.3333333333333335,8,13.5,6.75,6.75,8125.0,6992.0,15117.0,1,0.16666666666666666,48,0.9102392266268373,0.3333333333333333,7.764955108433782,105.90000124275684,0.07000000029802322,0.0,19.660607008722234,97.2,7.959167793172526,7.719455056604434,105.90000124275684,0.07000000029802322,0.0,19.660607008722234,97.2,7.913667737234329,0,0.0,10.0,21.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0,6.123233995736766e-17,0.0,1.0
ASD,HVS,2019-03-01,2019,3,29,460.0,0.44,59,1740.0,1.65,33,1054,0.056,0.0313,38,1121,1,1121.0,0,16,9421.0,22835.0,32256.0,39.57142857142857,18.571428571428573,21.0,13,21.166666666666664,12.0,9.166666666666666,10282.0,8636.0,18918.0,0,0.0,208,0.0,0.0,7.487746909962689,110.10000071674585,0.3500000014901161,0.0,19.83441604330915,91.439995,7.770990512412778,7.6316838834239205,120.6000007390976,0.2800000011920929,0.0,18.83533973937721,92.88,7.822262656159228,0,0.0,10.0,21.0,0.2629,0,0,0.2365,0,0.9734345,0.0,0.026565464,0.0,0.973,0.0,0.027,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.0
VH,LEDN,2020-03-01,2020,3,8,960.0,1.43,475,893.0,1.33,224,669,0.71,0.3348,1,782,1,782.0,0,4,2401.0,1967.0,4368.0,18.0,9.0,9.0,20,36.6,19.0,17.6,13280.25,14029.0,27309.25,0,0.0,80,0.0,0.0,6.566312963604266,46.600000359117985,0.0,0.0,20.836490641772986,87.12,6.877416605744035,6.540312941751441,46.600000359117985,0.0,0.0,20.836490641772986,87.12,6.851416582855851,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.0,0.0,0.0,0.0029895366,0.0,0.0,0.0,0.003,0.997,2,1.0,6.123233995736766e-17,1.0,0.0
VH,LEDN,2021-03-01,2021,3,8,1157.0,1.66,645,1183.0,1.69,280,698,0.9241,0.4011,0,728,1,728.0,0,4,2399.0,1911.0,4310.0,18.0,9.0,9.0,20,36.6,19.0,17.6,13438.5,14128.0,27566.5,0,0.0,80,0.0,0.0,6.258708701680839,61.900000758469105,0.07000000029802322,0.0,17.841585655231654,103.67999,6.264226887728593,6.232708699068664,61.900000758469105,0.07000000029802322,0.0,17.841585655231654,103.67999,6.238226876093995,0,0.0,8.0,23.0,0.2629,1,1,0.2365,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.0
EHS,BET,2019-03-01,2019,3,9,1323.0,0.6,547,5849.0,2.65,336,2208,0.2477,0.1522,19,2212,1,2212.0,0,4,4460.0,3146.0,7606.0,10.0,5.0,5.0,4,19.0,9.5,9.5,4460.0,4460.0,8920.0,0,0.0,16,0.0,0.0,7.940740896346271,84.10000093281269,0.6300000101327896,0.0,17.158719851543893,120.240005,7.999758388200326,7.927024905495897,84.0000009611249,0.2800000011920929,0.0,18.053521720750176,120.6,7.997213347282256,0,0.0,10.0,21.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.0
HRL,STD,2020-03-01,2020,3,19,109.0,0.09,46,20850.0,17.93,658,1163,0.0396,0.5658,0,899,1,899.0,0,1,0.0,899.0,899.0,19.0,0.0,19.0,4,46.66666666666667,21.666666666666668,25.0,4168.0,2072.0,6240.0,0,0.0,4,0.0,0.0,6.650870045744795,96.20000030845404,0.6999999955296516,0.0,17.316092703576686,89.27999,7.038084060154244,6.880160000616456,82.90000051259995,0.2800000011920929,0.0,15.86128442476768,79.2,7.267441295678972,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.0
MDB,GS,2020-03-01,2020,3,19,1.0,0.02,1,608.0,13.82,26,44,0.0227,0.5909,0,46,1,46.0,0,7,2516.0,2468.0,4984.0,17.833333333333336,8.5,9.333333333333334,8,38.0,19.0,19.0,2516.0,2516.0,5032.0,1,0.14285714285714285,56,1.4426950408889634,0.5,6.951991207366195,72.00000054389238,0.0,0.0,21.873112318092208,92.159996,7.181399006541934,6.972855960095394,69.30000032484531,0.0,0.0,21.308733862790895,89.27999,7.315251650752482,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,1.0
MDB,GS,2021-03-01,2021,3,19,2.0,0.04,2,135.0,2.93,17,46,0.0435,0.3696,0,46,1,46.0,0,7,2740.0,2696.0,5436.0,17.833333333333336,8.5,9.333333333333334,8,38.0,19.0,19.0,2740.0,2740.0,5480.0,1,0.14285714285714285,56,1.4426950408889634,0.5,6.583014035309147,47.100000485777855,0.0,0.0,18.171081040099683,105.479996,6.701183630592249,6.5969475036484475,44.90000043809414,0.0,0.0,17.436834053869685,126.0,6.836045756795685,0,0.0,8.0,23.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,1.0
VSS,MDB,2020-03-01,2020,3,5,732.0,0.58,475,18597.0,14.79,589,1257,0.3779,0.4686,33,1214,1,1214.0,0,3,2422.0,1214.0,3636.0,8.0,3.0,5.0,7,17.833333333333336,8.5,9.333333333333334,2516.0,2468.0,4984.0,1,0.2,21,1.4426950408889634,0.5,6.9389912877156625,72.00000054389238,0.0,0.0,21.873112318092208,92.159996,7.16839910419921,6.951991207366195,72.00000054389238,0.0,0.0,21.873112318092208,92.159996,7.181399006541934,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.9960223,0.0,0.0,0.003977725,0.996,0.0,0.0,0.004,0.0,2,1.0,6.123233995736766e-17,1.0,1.0
ST,SD,2019-03-01,2019,3,1,121.0,0.11,46,948.0,0.85,279,1117,0.0412,0.2498,2,1119,1,1119.0,0,4,2269.0,2269.0,4538.0,2.0,1.0,1.0,3,3.5,2.5,1.0,2269.0,1150.0,3419.0,0,0.0,12,0.0,0.0,7.483761086378091,123.80000029504299,1.2600000277161598,0.0,18.244645510515646,91.799995,7.409736869473155,7.522761298030174,123.80000029504299,1.2600000277161598,0.0,18.244645510515646,91.799995,7.448737081255598,0,0.0,10.0,21.0,0.2629,0,1,0.2365,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,1.0
VTN,UTT,2019-03-01,2019,3,2,892.0,0.51,571,2354.0,1.36,323,1734,0.3293,0.1863,0,1766,1,1766.0,0,4,3561.0,2945.0,6506.0,11.0,5.5,5.5,4,4.0,2.0,2.0,3561.0,3561.0,7122.0,0,0.0,16,0.0,0.0,7.651270046930454,115.10000042617321,0.14000000059604645,0.0,19.845377495920996,101.159996,7.820112586823639,7.670769847618619,115.10000042617321,0.14000000059604645,0.0,19.845377495920996,101.159996,7.839612369742721,0,0.0,10.0,21.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,1.0
HTNC,CL,2019-03-01,2019,3,9,1437.0,0.63,588,3392.0,1.49,681,2274,0.2586,0.2995,0,2301,1,2301.0,0,4,4597.0,4798.0,9395.0,10.0,5.0,5.0,4,17.0,8.5,8.5,4597.0,4584.0,9181.0,0,0.0,16,0.0,0.0,7.6223452208039735,111.20000033080578,0.0,0.0,19.233027573228686,99.72,7.658213346193809,7.635736875968057,106.59999998658895,0.49000000953674316,0.0,19.62580588945309,101.159996,7.6109724155505605,0,0.0,10.0,21.0,0.2629,1,1,0.2365,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.0
VSS,MDB,2021-03-01,2021,3,5,715.0,0.64,578,3366.0,3.02,160,1116,0.5179,0.1434,0,1329,1,1329.0,0,3,2644.0,1329.0,3973.0,8.0,3.0,5.0,7,17.833333333333336,8.5,9.333333333333334,2740.0,2696.0,5436.0,1,0.2,21,1.4426950408889634,0.5,6.570014222513779,47.100000485777855,0.0,0.0,18.171081040099683,105.479996,6.688183813284415,6.583014035309147,47.100000485777855,0.0,0.0,18.171081040099683,105.479996,6.701183630592249,0,0.0,8.0,23.0,0.2629,0,0,0.2365,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,1.0
NKK,HD,2023-03-01,2023,3,16,28.0,0.85,9,145.0,4.39,12,33,0.2727,0.3636,0,34,1,34.0,0,6,2375.0,2293.0,4668.0,17.0,7.666666666666667,9.333333333333334,6,29.0,10.666666666666666,18.333333333333332,2291.0,2287.0,4578.0,0,0.0,36,0.0,0.0,6.478156756020551,106.00000061839819,10.989999935030937,0.0030820995273411994,16.701805154375563,79.56,6.325936038493308,6.442927170650154,101.30000060796738,8.540000021457672,0.003055181627539093,17.02302887269658,85.67999,6.359414399457371,0,0.0,8.0,23.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.0
WT,RM,2020-03-01,2020,3,24,602.0,0.25,151,35520.0,14.54,1277,2443,0.0618,0.5227,2,2069,1,2069.0,0,5,4155.0,4903.0,9058.0,45.66666666666667,26.0,19.666666666666668,4,49.0,24.5,24.5,4141.0,4154.0,8295.0,0,0.0,20,0.0,0.0,6.722724738349062,78.40000058710575,0.14000000059604645,0.0,16.339778595946196,81.72,6.908189101222386,6.917979661560796,79.5000007301569,0.07000000029802322,0.0,16.437707891374384,84.24,7.27369970452256,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.0
WT,RM,2021-03-01,2021,3,24,742.0,0.63,195,6945.0,5.87,359,1184,0.1647,0.3032,10,2755,1,2755.0,0,5,5528.0,6092.0,11620.0,45.66666666666667,26.0,19.666666666666668,4,49.0,24.5,24.5,5522.0,5528.0,11050.0,0,0.0,20,0.0,0.0,6.229588830099011,45.30000056326389,0.14000000059604645,0.0,13.457580919862595,101.52,6.337260460608901,6.321882819102558,50.5000007301569,0.42000000178813934,0.0,13.366746110839125,102.96,6.470200451955821,0,0.0,8.0,23.0,0.2629,1,1,0.2365,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,1.0
HN,OBD,2019-03-01,2019,3,11,171.0,0.17,76,1389.0,1.39,42,998,0.0762,0.0421,15,998,1,998.0,0,7,4646.0,4560.0,9206.0,36.58333333333333,19.333333333333332,17.25,3,14.5,8.5,6.0,1989.0,998.0,2987.0,0,0.0,21,0.0,0.0,7.455695819325274,112.50000071525574,0.2800000086426735,0.0,21.55086540558136,93.6,7.667203208639676,7.4286159533119855,115.30000092834234,0.0,0.0,21.075250237979606,94.67999,7.642276793116676,0,0.0,10.0,21.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
AKM,HR,2020-03-01,2020,3,11,278.0,0.28,151,3065.0,3.12,132,983,0.1536,0.1343,0,997,1,997.0,0,4,1868.0,1976.0,3844.0,16.0,8.0,8.0,7,34.083333333333336,18.75,15.333333333333334,4077.0,2968.0,7045.0,0,0.0,28,0.0,0.0,6.093946851985492,41.30000027269125,0.560000017285347,0.0,20.190680731674544,96.84,6.489168960024498,6.095922643659714,43.80000003427267,0.2800000011920929,0.0,19.969965670984816,92.159996,6.495653507285933,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.098677516,0.001017294,0.0,0.0,0.099,0.001,0.0,0.0,0.9,2,1.0,6.123233995736766e-17,1.0,1.0
AKM,HR,2021-03-01,2021,3,11,306.0,0.33,175,594.0,0.63,43,936,0.187,0.0459,0,1100,1,1100.0,0,4,2196.0,2196.0,4392.0,16.0,8.0,8.0,7,34.083333333333336,18.75,15.333333333333334,4296.0,3239.0,7535.0,0,0.0,28,0.0,0.0,5.824431442606738,60.60000063478947,0.3499999940395355,0.0,17.46033422077328,109.079994,5.910164981007496,5.8546036886625386,58.90000060945749,0.49000001698732376,0.0,17.199837333581648,106.2,5.879704688343534,0,0.0,8.0,23.0,0.2629,0,0,0.2365,0,0.10042735,0.0,0.0,0.0010683761,0.1,0.0,0.0,0.001,0.899,2,1.0,6.123233995736766e-17,0.0,0.0
AMR,AMRN,2020-03-01,2020,3,1,867.0,0.36,197,15194.0,6.32,648,2406,0.0819,0.2693,91,2455,1,2455.0,0,6,4867.0,5870.0,10737.0,12.0,6.0,6.0,4,7.0,3.5,3.5,4962.0,4934.0,9896.0,0,0.0,24,0.0,0.0,6.512235649621984,41.30000028759241,0.0,0.0,22.673781553155482,91.439995,6.8656676980399824,6.512235649621984,41.30000028759241,0.0,0.0,22.673781553155482,91.439995,6.8656676980399824,0,0.0,9.0,22.0,0.2629,1,1,0.2365,1,0.56109726,0.0,0.0,0.0004156276,0.561,0.0,0.0,0.0,0.439,2,1.0,6.123233995736766e-17,0.0,0.0
AMR,AMRN,2021-03-01,2021,3,1,987.0,0.42,280,10737.0,4.6,550,2336,0.1199,0.2354,59,2461,1,2461.0,0,6,4912.0,5875.0,10787.0,12.0,6.0,6.0,4,7.0,3.5,3.5,4967.0,4938.0,9905.0,0,0.0,24,0.0,0.0,6.115600336809338,55.0000004991889,0.07000000029802322,0.0,19.439013046980868,108.72,6.081616495792349,6.115600336809338,55.0000004991889,0.07000000029802322,0.0,19.439013046980868,108.72,6.081616495792349,0,0.0,8.0,23.0,0.2629,0,1,0.2365,0,0.58647263,0.0,0.0,0.0004280822,0.586,0.0,0.0,0.0,0.414,2,1.0,6.123233995736766e-17,1.0,0.0
VH,HIL,2020-03-01,2020,3,10,314.0,0.28,90,1274.0,1.15,112,1108,0.0812,0.1011,1,1185,1,1185.0,0,4,2401.0,1967.0,4368.0,18.0,9.0,9.0,4,17.0,8.5,8.5,2402.0,2401.0,4803.0,0,0.0,16,0.0,0.0,6.566312963604266,46.600000359117985,0.0,0.0,20.836490641772986,87.12,6.877416605744035,6.70077988581574,39.40000058710575,0.0,0.0,23.84141655950174,89.27999,6.879178304691495,0,0.0,9.0,22.0,0.2629,0,0,0.2365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.0
