source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
NDB,AMPO,2022-06-01,2022,6,22,370.0,0.4,104,3560.0,3.89,333,915,915.0,275.0,58.0,0.1137,0.3639,0,976,1,976.0,0,10,6241.64,6242.36,12484.0,25.2,12.6,12.6,6,24.666666666666668,12.333333333333334,12.333333333333334,6617.0,6642.0,13259.0,1,0.14285714285714285,60,0.7213475204444817,0.25,16.509708612494997,95.8999999910593,0.0,0.0,12.651580113338099,59.399998,17.226653148068323,16.546971758206684,96.29999975860119,0.0,0.0,13.62658638962441,57.239998,17.992179971271092,2,0.0667,8.0,21.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
ASS,ZD,2020-06-01,2020,6,6,3696.0,0.76,1666,13802.0,2.84,940,4865,4865.0,572.0,368.0,0.3424,0.1932,35,5089,1,5089.0,0,12,27548.0,20025.0,47573.0,24.666666666666668,12.333333333333334,12.333333333333334,11,25.866666666666667,12.2,13.666666666666666,10193.0,10176.0,20369.0,2,0.2,132,1.0556294164628637,0.30000000000000004,16.833152430587344,71.70000050216913,0.0,0.0,13.718987518052261,69.12,17.776346745755937,16.89165271255705,71.70000050216913,0.0,0.0,13.718987518052261,69.12,17.834847033023834,1,0.0333,8.0,21.0,0.2629,0,0,0.2447,0,0.39691675,0.0,0.0,0.00020554985,0.397,0.0,0.0,0.0,0.603,3,1.2246467991473532e-16,-1.0,0.0,1.0
RVS,WC,2019-06-01,2019,6,7,704.0,0.7,201,3337.0,3.34,182,999,999.0,83.0,99.0,0.2012,0.1822,0,1060,1,1060.0,0,4,2130.0,2130.0,4260.0,15.0,7.5,7.5,4,11.0,5.5,5.5,2129.0,2883.0,5012.0,0,0.0,16,0.0,0.0,18.82269489367803,95.30000051856041,0.0,0.0,12.995046978195509,84.6,19.250403311517502,18.825583081775243,74.50000014901161,0.0,0.0,12.600200922911366,86.76,19.07419422070185,2,0.0667,10.0,19.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
BN,AMRI,2019-06-01,2019,6,7,42.0,0.24,20,365.0,2.12,28,172,172.0,18.0,10.0,0.1163,0.1628,0,198,1,198.0,0,4,374.0,374.0,748.0,12.0,6.0,6.0,4,9.0,4.5,4.5,374.0,374.0,748.0,0,0.0,16,0.0,0.0,19.77288851075702,52.10000042617321,0.0,0.0,12.80937562783559,87.479996,20.663860703839195,19.577666421731312,49.30000051856041,0.0,0.0,13.340276458611092,87.12,20.723499749766457,2,0.0667,10.0,19.0,0.2629,0,0,0.2447,0,0.0058139535,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.994,3,1.2246467991473532e-16,-1.0,1.0,0.0
HMBH,HM,2023-06-01,2023,6,1,793.0,0.88,322,2552.0,2.82,366,905,905.0,314.0,52.0,0.3558,0.4044,1,969,1,969.0,0,3,1921.0,969.0,2890.0,5.5,4.5,1.0,8,12.0,6.0,6.0,4945.0,4700.0,9645.0,1,0.2,24,0.9102392266268373,0.3333333333333333,20.281236639287737,52.29999986290932,0.0,0.0,11.86367589044902,52.56,21.788667281468708,20.294235599040984,52.29999986290932,0.0,0.0,11.86367589044902,52.56,21.801666079627143,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.0044198893,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.996,3,1.2246467991473532e-16,-1.0,1.0,1.0
ASB,ASHD,2024-06-01,2024,6,1,1745.0,1.14,482,8710.0,5.68,662,1533,1533.0,450.0,212.0,0.3144,0.4318,42,1595,1,1595.0,0,16,8889.0,8718.36,17607.36,23.75,11.875,11.875,4,5.0,2.5,2.5,3352.0,3351.0,6703.0,0,0.0,64,0.0,0.0,15.238097596168519,80.60000030696392,0.0,0.0,14.560355821417438,69.479996,16.26011148956087,15.35695819457372,75.60000062733889,0.0,0.0,14.22397795981831,68.76,16.26286089155409,0,0.0,10.0,20.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0013046315,0.0,0.0,0.0,0.001,0.999,3,1.2246467991473532e-16,-1.0,1.0,0.0
YPB,VB,2023-06-01,2023,6,4,1276.0,0.93,713,3917.0,2.85,763,1373,1373.0,693.0,70.0,0.5193,0.5557,2,1777,1,1777.0,0,4,3532.0,3532.0,7064.0,9.0,4.5,4.5,3,7.5,3.5,4.0,3535.0,1755.0,5290.0,0,0.0,12,0.0,0.0,18.817513374487557,17.400000147521496,0.0,0.0,13.662860440380044,51.12,19.825916107495626,18.596583098835417,14.900000132620335,0.0,0.0,15.04838203969929,56.88,19.77602745162116,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
GVMW,GV,2023-06-01,2023,6,1,1432.0,0.72,454,8712.0,4.41,633,1976,1976.0,413.0,220.0,0.2298,0.3203,34,1953,1,1953.0,0,4,3873.0,3873.0,7746.0,3.0,1.5,1.5,13,20.214285714285715,10.714285714285714,9.5,12167.0,9113.0,21280.0,0,0.0,52,0.0,0.0,18.60958333015442,14.900000132620335,0.0,0.0,15.04838203969929,56.88,19.789027774333952,18.5705837726593,14.900000132620335,0.0,0.0,15.04838203969929,56.88,19.750028216838835,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0005060729,0.0,0.0,0.0,0.001,0.999,3,1.2246467991473532e-16,-1.0,1.0,1.0
PT,EML,2021-06-01,2021,6,5,849.0,0.8,512,725.0,0.68,105,1066,1066.0,92.0,13.0,0.4803,0.0985,17,1126,1,1126.0,0,4,2273.0,2273.0,4546.0,12.0,6.0,6.0,4,9.0,4.5,4.5,2273.0,2273.0,4546.0,0,0.0,16,0.0,0.0,18.086860820982192,82.79999991506338,0.0,0.0,11.033799475431442,50.399998,18.88811071448856,18.0283605310652,82.79999991506338,0.0,0.0,11.033799475431442,50.399998,18.829610424571566,0,0.0,8.0,22.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
ASN,BL,2023-06-01,2023,6,16,309.0,0.54,156,1007.0,1.77,174,569,569.0,153.0,21.0,0.2742,0.3058,6,1104,1,1104.0,0,7,4992.0,3812.0,8804.0,74.66666666666666,36.0,38.666666666666664,4,30.0,15.0,15.0,2210.0,2208.0,4418.0,0,0.0,28,0.0,0.0,18.40868058602015,28.40000009536743,0.0,0.0,13.423565937578678,53.28,20.007569444179534,18.658805358409882,39.999999955296516,0.0,0.0,14.169008757008447,51.839996,20.229430266221364,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.18804921,0.0,0.0,0.0017574693,0.188,0.0,0.0,0.002,0.81,3,1.2246467991473532e-16,-1.0,0.0,0.0
EST,AHZ,2023-06-01,2023,6,3,1340.0,0.96,449,6352.0,4.57,552,1390,1390.0,382.0,170.0,0.323,0.3971,1,1998,1,1998.0,0,7,4069.0,3984.0,8053.0,14.25,7.25,7.0,4,11.0,5.5,5.5,3964.0,3006.0,6970.0,1,0.2,28,0.5138983423697507,0.14285714285714285,19.752583110332488,56.50000022351742,0.0,0.0,12.251316230164633,48.6,20.407235907183754,19.75984677341249,43.3999997228384,0.0,0.0,12.843825036287308,50.76,20.566721717516582,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.020143885,0.0,0.0,0.00071942445,0.02,0.0,0.0,0.001,0.979,3,1.2246467991473532e-16,-1.0,1.0,1.0
HVSP,UTO,2023-06-01,2023,6,14,406.0,0.68,179,1718.0,2.89,204,594,594.0,175.0,29.0,0.3013,0.3434,0,720,1,720.0,0,6,3937.0,3855.0,7792.0,13.333333333333334,6.666666666666667,6.666666666666667,7,17.666666666666664,8.0,9.666666666666666,8266.0,4143.0,12409.0,1,0.16666666666666666,42,1.4426950408889634,0.5,18.93009701040056,30.000000067055225,0.0,0.0,13.27294334438112,47.16,19.661416387557985,19.044054894977144,36.10000015050173,0.0,0.0,13.039978247880935,46.8,19.823429781860774,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
WDN,AML,2024-06-01,2024,6,5,223.0,0.94,29,363.0,1.54,31,236,236.0,27.0,4.0,0.1229,0.1314,0,287,1,287.0,0,4,2044.0,1399.0,3443.0,13.0,6.5,6.5,8,30.0,15.0,15.0,3037.0,3769.0,6806.0,0,0.0,32,0.0,0.0,15.802208366658952,73.7000002861023,0.0,0.0,12.823256840970782,63.72,16.36665277083715,15.815208331081603,73.7000002861023,0.0,0.0,12.823256840970782,63.72,16.379652778307598,0,0.0,10.0,20.0,0.2629,0,0,0.2447,0,0.31355932,0.0,0.0,0.004237288,0.314,0.0,0.0,0.004,0.682,3,1.2246467991473532e-16,-1.0,0.0,1.0
ZWD,BRD,2024-06-01,2024,6,7,1191.0,0.62,567,4179.0,2.17,640,1929,1929.0,561.0,79.0,0.2939,0.3318,29,2004,1,2004.0,0,4,4161.0,2270.0,6431.0,9.0,4.5,4.5,4,11.0,5.5,5.5,4160.0,4159.0,8319.0,0,0.0,16,0.0,0.0,15.432430562708113,58.60000041127205,0.0,0.0,13.752850494699345,75.24,16.222361087799072,15.393431005212996,58.60000041127205,0.0,0.0,13.752850494699345,75.24,16.183361530303955,0,0.0,10.0,20.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
SSH,NVP,2021-06-01,2021,6,11,395.0,0.2,144,2567.0,1.31,203,1963,1963.0,141.0,62.0,0.0734,0.1034,0,2182,1,2182.0,0,4,4425.0,3466.0,7891.0,19.0,9.5,9.5,4,16.0,8.0,8.0,4424.0,4424.0,8848.0,0,0.0,16,0.0,0.0,17.182555476824444,104.90000071376562,0.0,0.0,12.355390684554974,58.32,18.409777539306216,17.41552802324295,96.4000004902482,0.0,0.0,11.493577138831219,57.96,18.059486390484704,0,0.0,8.0,22.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
EHV,GP,2021-06-01,2021,6,6,592.0,0.34,250,1170.0,0.68,37,1728,1728.0,0.0,37.0,0.1447,0.0214,28,1889,1,1889.0,0,14,10301.0,14316.0,24617.0,33.375,15.0,18.375,4,11.0,5.5,5.5,2864.0,2832.0,5696.0,0,0.0,56,0.0,0.0,19.14100026289622,112.89999974519014,0.0,0.0,10.1850332028336,55.079998,19.929403082529703,19.056500646803116,112.89999974519014,0.0,0.0,10.1850332028336,55.079998,19.844903547234004,0,0.0,8.0,22.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
GN,ASN,2021-06-01,2021,6,28,205.0,0.21,87,1500.0,1.51,46,993,993.0,0.0,46.0,0.0876,0.0463,21,1070,1,1070.0,0,2,0.0,2467.0,2467.0,15.0,0.0,15.0,9,71.3,34.8,36.5,4607.0,3611.0,8218.0,0,0.0,18,0.0,0.0,17.028944616847568,101.39999999850988,0.0,0.0,11.3377877317369,54.719997,17.728389084339142,17.43111112912496,112.79999998956919,0.0,0.0,10.819460947646036,52.56,18.250069402323827,0,0.0,8.0,22.0,0.2629,0,0,0.2447,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
ASHD,ASB,2021-06-01,2021,6,1,570.0,0.32,176,3937.0,2.24,198,1761,1761.0,96.0,102.0,0.0999,0.1124,3,1792,1,1792.0,0,4,3626.0,3624.0,7250.0,5.0,2.5,2.5,13,18.523809523809526,8.666666666666666,9.857142857142858,9239.0,9049.0,18288.0,0,0.0,52,0.0,0.0,17.598832976818084,77.8000006377697,0.0,0.0,11.507048335671424,50.039997,18.469249510765074,17.48156983455022,80.90000057220459,0.0,0.0,11.890504048930275,50.399998,18.536083732710946,0,0.0,8.0,22.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.00056785916,0.0,0.0,0.0,0.001,0.999,3,1.2246467991473532e-16,-1.0,0.0,0.0
ALMM,AMPO,2019-06-01,2019,6,2,1048.0,0.32,368,4320.0,1.33,319,3240,3240.0,229.0,90.0,0.1136,0.0985,0,3372,1,3372.0,0,4,6693.0,5660.0,12353.0,3.0,1.5,1.5,9,23.4,13.4,10.0,7026.0,6901.0,13927.0,1,0.16666666666666666,36,0.40242960438184466,0.08333333333333333,18.031055715348984,122.50000062584877,0.0,0.0,14.754809648129676,95.399994,19.366403020752802,18.04405496650272,122.50000062584877,0.0,0.0,14.754809648129676,95.399994,19.37940211560991,2,0.0667,10.0,19.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
HK,UTG,2022-06-01,2022,6,3,943.0,0.81,373,3828.0,3.3,288,1161,1161.0,190.0,98.0,0.3213,0.2481,1,1190,1,1190.0,0,4,2540.0,2425.0,4965.0,6.0,3.0,3.0,6,8.0,4.0,4.0,2750.0,4639.0,7389.0,0,0.0,24,0.0,0.0,15.93038913011551,109.1000010073185,0.0,0.0,14.224874489299125,59.039997,16.86816690762838,15.83145835796992,111.49999991804361,0.0,0.0,14.44425664320588,60.479996,16.820624997880724,2,0.0667,8.0,21.0,0.2629,0,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
GV,GVMW,2022-06-01,2022,6,1,681.0,0.38,301,4454.0,2.47,318,1803,1803.0,222.0,96.0,0.1669,0.1764,33,1897,1,1897.0,0,11,11525.0,8771.0,20296.0,20.7,9.5,11.2,4,3.0,1.5,1.5,3835.0,3834.0,7669.0,0,0.0,44,0.0,0.0,16.295722643534344,82.80000022798777,0.0,0.0,13.846693946214186,71.64,17.275305995676252,16.33472220102946,82.80000022798777,0.0,0.0,13.846693946214186,71.64,17.31430555317137,2,0.0667,8.0,21.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
BZL,KRG,2020-06-01,2020,6,6,271.0,0.24,92,4122.0,3.59,178,1149,1149.0,56.0,122.0,0.0801,0.1549,0,1257,1,1257.0,0,4,2537.0,2536.0,5073.0,11.0,5.5,5.5,4,13.0,6.5,6.5,2537.0,2537.0,5074.0,0,0.0,16,0.0,0.0,17.017583047019112,91.80000032484531,0.0,0.0,15.274205023298661,77.03999,18.260152337286208,17.030583107471465,91.80000032484531,0.0,0.0,15.274205023298661,77.03999,18.273152542114257,1,0.0333,8.0,21.0,0.2629,0,0,0.2447,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
VNDW,VNDC,2020-06-01,2020,6,1,748.0,0.65,438,2389.0,2.09,123,1142,1142.0,58.0,65.0,0.3835,0.1077,0,1577,1,1577.0,0,4,3232.0,3194.0,6426.0,15.0,7.5,7.5,3,5.5,4.5,1.0,3156.0,1617.0,4773.0,0,0.0,12,0.0,0.0,17.613653012779025,80.40000040829182,0.0,0.0,13.293952615807454,67.67999,18.635458568731945,17.62330576048957,81.90000095963478,0.0,0.0,12.646982268823518,63.72,18.167750243345896,1,0.0333,8.0,21.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
UTVR,UT,2022-06-01,2022,6,1,1343.0,0.46,623,11874.0,4.04,748,2941,2941.0,444.0,304.0,0.2118,0.2543,22,3480,1,3480.0,0,6,8991.0,8157.0,17148.0,7.333333333333333,3.6666666666666665,3.6666666666666665,29,45.456730769230774,22.76923076923077,22.6875,24421.86,32640.0,57061.86,0,0.0,174,0.0,0.0,16.688221958610747,108.70000034570694,0.0,0.0,12.241506219572491,65.520004,17.341069214873844,16.649222398466534,108.70000034570694,0.0,0.0,12.241506219572491,65.520004,17.302069657378727,2,0.0667,8.0,21.0,0.2629,0,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
BSMZ,NDB,2019-06-01,2019,6,1,1500.0,0.72,560,3785.0,1.81,835,2095,2095.0,780.0,55.0,0.2673,0.3986,0,2157,1,2157.0,0,4,4240.0,4240.0,8480.0,5.0,2.5,2.5,8,19.0,9.5,9.5,6641.0,6636.0,13277.0,0,0.0,32,0.0,0.0,17.913430333137512,133.60000003129244,0.0,0.0,13.658285109202067,96.12,18.35349975824356,17.93943095472124,133.60000003129244,0.0,0.0,13.658285109202067,96.12,18.37950047387017,2,0.0667,10.0,19.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.00047732698,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
GV,DT,2022-06-01,2022,6,8,1759.0,0.51,465,21447.0,6.16,1005,3480,3480.0,405.0,600.0,0.1336,0.2888,133,3806,1,3806.0,0,11,11525.0,8771.0,20296.0,20.7,9.5,11.2,10,15.2,7.6,7.6,11519.0,11403.0,22922.0,0,0.0,110,0.0,0.0,16.295722643534344,82.80000022798777,0.0,0.0,13.846693946214186,71.64,17.275305995676252,16.4918330848217,86.300000064075,0.0,0.0,12.614469708171155,69.84,17.220374776257408,2,0.0667,8.0,21.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
APD,AMF,2020-06-01,2020,6,43,1798.0,1.1,317,7276.0,4.43,468,1641,1641.0,292.0,176.0,0.1932,0.2852,45,1671,1,1671.0,0,5,3289.0,3946.0,7235.0,49.33333333333333,29.0,20.333333333333332,18,54.05,31.8,22.25,13562.480000000001,13527.0,27089.480000000003,1,0.07692307692307693,90,0.5138983423697507,0.14285714285714285,17.708458522955578,78.10000032186508,0.0,0.0,13.182818103995588,64.439995,18.762764173083834,17.48662448061837,78.40000037103891,0.0,0.0,13.066909848070807,71.64,18.54648551278644,1,0.0333,8.0,21.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,0.0
GV,LAA,2022-06-01,2022,6,2,1731.0,0.71,466,18109.0,7.45,1017,2430,2430.0,526.0,491.0,0.1918,0.4185,39,2881,1,2881.0,0,11,11525.0,8771.0,20296.0,20.7,9.5,11.2,7,11.333333333333332,5.0,6.333333333333333,9919.0,7559.0,17478.0,2,0.25,77,1.0237645389414565,0.2833333333333333,16.295722643534344,82.80000022798777,0.0,0.0,13.846693946214186,71.64,17.275305995676252,16.315221956041125,82.80000022798777,0.0,0.0,13.846693946214186,71.64,17.294805178377363,2,0.0667,8.0,21.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
ED,AH,2019-06-01,2019,6,17,2340.0,1.14,879,5466.0,2.67,679,2051,2051.0,544.0,135.0,0.4286,0.3311,24,2149,1,2149.0,0,8,4262.0,5093.0,9355.0,39.0,23.5,15.5,15,35.32142857142857,18.571428571428573,16.75,8447.0,8461.0,16908.0,1,0.08333333333333333,120,0.3459762562611936,0.05555555555555555,18.57555588616265,79.09999919682741,0.0,0.0,13.209399865402116,90.0,19.310069904062484,18.80245876179801,72.30000045150518,0.0,0.0,12.862500371452835,87.84,19.154611537191602,2,0.0667,10.0,19.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
DB,KLP,2019-06-01,2019,6,22,395.0,1.82,174,427.0,1.97,75,217,217.0,67.0,8.0,0.8018,0.3456,1,248,1,248.0,0,10,5374.0,5343.0,10717.0,30.0,15.0,15.0,6,42.0,21.0,21.0,2358.0,2330.0,4688.0,2,0.3333333333333333,60,0.9673111908208054,0.25555555555555554,18.225388430224523,104.40000095963478,0.0,0.0,13.458810927470525,93.96,18.65594395664003,18.66005555258857,79.09999919682741,0.0,0.0,13.209399865402116,90.0,19.394569485717348,2,0.0667,10.0,19.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
ASS,ASD,2020-06-01,2020,6,4,2250.0,0.48,1022,17227.0,3.68,1204,4678,4678.0,705.0,499.0,0.2185,0.2574,31,5087,1,5087.0,0,12,27548.0,20025.0,47573.0,24.666666666666668,12.333333333333334,12.333333333333334,18,50.753246753246756,18.571428571428573,32.18181818181818,10677.0,24854.6,35531.6,0,0.0,216,0.0,0.0,16.833152430587344,71.70000050216913,0.0,0.0,13.718987518052261,69.12,17.776346745755937,16.826653227541183,71.70000050216913,0.0,0.0,13.718987518052261,69.12,17.769847767882876,1,0.0333,8.0,21.0,0.2629,0,1,0.2447,1,0.629115,0.0,0.0,0.0,0.629,0.0,0.0,0.0,0.371,3,1.2246467991473532e-16,-1.0,1.0,0.0
GV,GD,2022-06-01,2022,6,29,44.0,1.63,10,259.0,9.59,12,27,27.0,6.0,6.0,0.3704,0.4444,1,40,1,40.0,0,11,11525.0,8771.0,20296.0,20.7,9.5,11.2,14,35.66666666666667,19.0,16.666666666666668,15070.0,10839.0,25909.0,1,0.07692307692307693,154,0.6213349345596119,0.2,16.295722643534344,82.80000022798777,0.0,0.0,13.846693946214186,71.64,17.275305995676252,16.580541652441024,80.500000461936,0.0,0.0,12.825886771248447,63.72,17.38977766169442,2,0.0667,8.0,21.0,0.2629,1,1,0.2447,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
LEDN,DVNK,2022-06-01,2022,6,3,949.0,0.49,368,8466.0,4.41,517,1920,1920.0,310.0,207.0,0.1917,0.2693,109,1985,1,1985.0,0,22,14746.5,15220.0,29966.5,38.54545454545455,19.90909090909091,18.636363636363637,4,5.0,2.5,2.5,3971.0,3956.0,7927.0,0,0.0,88,0.0,0.0,16.261666838328043,78.5000004246831,0.0,0.0,13.681804368231031,61.920002,17.483541980054643,16.332069410880408,84.49999988824129,0.0,0.0,13.134227763613065,65.520004,17.267138764593337,2,0.0667,8.0,21.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
KPNZ,DRON,2023-06-01,2023,6,17,884.0,0.76,420,5998.0,5.16,535,1162,1162.0,380.0,155.0,0.3614,0.4604,10,1889,1,1889.0,0,4,3765.0,1946.0,5711.0,32.0,16.0,16.0,4,42.0,21.0,21.0,3703.0,3735.0,7438.0,0,0.0,16,0.0,0.0,18.815833779176078,29.099999874830246,0.0,0.0,13.297214655081431,50.76,19.71180608537462,18.87611153523127,31.29999990016222,0.0,0.0,13.401741403341294,51.48,19.7732643644015,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.008605852,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.991,3,1.2246467991473532e-16,-1.0,1.0,1.0
OT,BTL,2021-06-01,2021,6,9,639.0,0.62,250,1519.0,1.48,151,1026,1026.0,114.0,37.0,0.2437,0.1472,0,1062,1,1062.0,0,4,3040.0,3039.0,6079.0,17.0,8.5,8.5,9,22.55,12.8,9.75,5569.0,5505.0,11074.0,1,0.14285714285714285,36,0.5581106265512472,0.16666666666666666,18.692735889222888,101.00000029802322,0.0,0.0,10.96020566324393,52.92,19.50586085981793,18.83243057794041,109.4000001475215,0.0,0.0,10.655198918282986,49.68,19.726944445239173,0,0.0,8.0,22.0,0.2629,0,0,0.2447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
OW,RS,2021-06-01,2021,6,11,674.0,0.59,323,5950.0,5.19,388,1147,1147.0,214.0,174.0,0.2816,0.3383,0,1210,1,1210.0,0,4,2411.0,2355.0,4766.0,12.0,6.0,6.0,4,17.0,8.5,8.5,2411.0,2411.0,4822.0,0,0.0,16,0.0,0.0,18.628375248114267,126.00000127404928,0.0,0.0,10.833253370970487,47.88,19.210597474045223,18.59919421672821,119.49999982863665,0.0,0.0,10.898435755363769,50.039997,19.070444186528523,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,1.0
PT,NKK,2021-06-01,2021,6,7,467.0,0.43,187,1606.0,1.47,367,1094,1094.0,350.0,17.0,0.1709,0.3355,0,1147,1,1147.0,0,4,2273.0,2273.0,4546.0,12.0,6.0,6.0,6,17.0,7.666666666666667,9.333333333333334,2391.0,2308.0,4699.0,0,0.0,24,0.0,0.0,18.086860820982192,82.79999991506338,0.0,0.0,11.033799475431442,50.399998,18.88811071448856,17.97287474936909,70.70000069588423,0.0,0.0,10.785278351770508,50.039997,18.67419416507085,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,0.0,1.0
SPTN,SPTZ,2023-06-01,2023,6,2,705.0,0.61,231,4080.0,3.51,315,1163,1163.0,203.0,112.0,0.1986,0.2709,0,1212,1,1212.0,0,4,2468.0,2468.0,4936.0,3.0,1.5,1.5,4,4.0,2.0,2.0,2468.0,2468.0,4936.0,0,0.0,16,0.0,0.0,18.33583377732171,10.000000089406967,0.0,0.0,14.851595633145836,54.0,19.542153278986614,18.342334021462335,10.000000089406967,0.0,0.0,14.851595633145836,54.0,19.54865352312724,0,0.0,8.0,22.0,0.2629,1,1,0.2447,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.2246467991473532e-16,-1.0,1.0,0.0
