source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,count_delayed_services_3min,total_services,monthly_true_total_services,monthly_pure_delay_count,monthly_cancellation_count,ratio_departure_delayed,ratio_arrival_delayed,ratio_arrival_delayed_3min,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,target_absolute,target_threshold_month_relative,target_relative,target_schedule_adherence,target_regulatory_punctuality,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,simultaneous_pred,simultaneous_null
BKL,WD,2020-12-01,2020,12,19,332.0,0.3,84,5386.0,4.86,273,192,1108,1108.0,121.0,152.0,0.0758,0.2464,0.1733,9,1177,1,1177.0,0,6,3737.0,4712.0,8449.0,24.0,12.0,12.0,9,26.6,13.6,13.0,7051.0,6525.0,13576.0,0,0.0,54,0.0,0.0,5.466002670236893,100.30000060796738,0.0,0.0,16.417488744342197,87.479996,5.250209662061866,5.439763522481606,99.20000084489584,0.0,0.0,15.92493804960802,86.03999,5.338083363588779,2,0.0645,8.0,22.0,0.263,0,1,0.29885,0,0.2464,0.1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.26769259572029114,0.14658217132091522
BKL,WD,2021-12-01,2021,12,19,730.0,0.64,356,4688.0,4.12,299,174,1137,1137.0,166.0,133.0,0.3131,0.263,0.153,8,1146,1,1146.0,0,6,3706.0,4539.0,8245.0,24.0,12.0,12.0,10,27.2,13.6,13.6,7081.0,6528.3,13609.3,0,0.0,60,0.0,0.0,5.086096759895564,49.600000225007534,2.940000005066395,0.00043010751726806805,15.816029238364388,68.4,4.659282236645419,5.101793085700602,46.9000001847744,2.099999949336052,0.00044354837718269517,15.36368872361478,66.24,4.837612958880322,2,0.0645,8.0,23.0,0.263,0,1,0.29885,0,0.263,0.153,0.0,0.0,0.0,0.00087950745,0.0,0.0,0.0,0.001,0.999,1,-2.4492935982947064e-16,1.0,0.25154566764831543,0.27835431694984436
CL,GDM,2023-12-01,2023,12,8,4494.0,1.09,1715,10253.0,2.49,1833,465,4116,4116.0,1632.0,201.0,0.4167,0.4453,0.113,0,3407,1,3407.0,0,4,5746.0,5746.0,11492.0,17.0,8.5,8.5,6,18.0,9.0,9.0,5747.0,5746.0,11493.0,0,0.0,24,0.0,0.0,6.307755319867283,136.50000097602606,4.969999924302101,0.002352150485059747,20.091272928061024,83.159996,6.079731208863118,6.314255344686449,136.50000097602606,4.969999924302101,0.0023790322048890013,20.091272928061024,83.159996,6.086231158415396,2,0.0645,10.0,19.0,0.263,1,1,0.29885,1,0.4453,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.31643179059028625,0.19447918236255646
GW,AKM,2022-12-01,2022,12,5,462.0,0.51,149,965.0,1.07,133,45,903,903.0,120.0,13.0,0.165,0.1473,0.0498,1,979,1,979.0,0,3,1929.0,979.0,2908.0,14.0,9.0,5.0,4,16.0,8.0,8.0,1929.0,1929.0,3858.0,0,0.0,12,0.0,0.0,3.5871048129003453,59.90000060200691,0.21000000089406967,0.0,16.840535970144373,73.799995,3.259147829721652,3.57764788929333,61.00000029057264,0.41999999433755875,0.0,17.1374224917863,75.24,3.3314113731005337,2,0.0645,9.0,21.0,0.263,0,0,0.29885,0,0.1473,0.0498,0.10520487,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.895,1,-2.4492935982947064e-16,1.0,0.19875840842723846,0.24889379739761353
GW,AKM,2024-12-01,2024,12,5,372.0,0.41,119,2102.0,2.3,168,82,913,913.0,111.0,57.0,0.1303,0.184,0.0898,0,997,1,997.0,0,3,1921.0,997.0,2918.0,14.0,9.0,5.0,4,16.0,8.0,8.0,1922.0,2234.0,4156.0,0,0.0,12,0.0,0.0,6.353301046321028,68.50000061839819,0.9799999818205833,0.0,19.986292569547572,87.479996,6.033475796381633,6.299086094843925,74.00000039488077,1.2599999830126762,0.0,20.48951112406869,85.67999,6.063736696397105,2,0.0645,9.0,20.0,0.263,0,0,0.29885,0,0.184,0.0898,0.05366922,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.946,1,-2.4492935982947064e-16,1.0,0.2676929831504822,0.20193913578987122
HR,SWK,2023-12-01,2023,12,24,846.0,0.79,273,7861.0,7.36,443,268,1068,1068.0,218.0,225.0,0.2556,0.4148,0.2509,4,1099,1,1099.0,0,7,4232.0,3072.0,7304.0,34.083333333333336,18.75,15.333333333333334,6,34.0,17.0,17.0,4163.0,3999.0,8162.0,1,0.16666666666666666,42,1.4426950408889634,0.5,5.95794892963022,135.2999999076128,6.7200001031160355,0.005295698813873754,21.743678600877843,88.92,5.524750080680655,5.947820054262035,141.3000011742115,6.160000041127205,0.006626344033046275,20.75035431732734,87.12,5.512604911641408,2,0.0645,10.0,19.0,0.263,1,1,0.29885,1,0.4148,0.2509,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.6626085042953491,0.6934938430786133
STD,RM,2022-12-01,2022,12,25,1368.0,0.68,584,8557.0,4.24,477,277,2018,2018.0,237.0,240.0,0.2894,0.2364,0.1373,38,2339,1,2339.0,0,4,4617.0,2339.0,6956.0,46.66666666666667,21.666666666666668,25.0,4,49.0,24.5,24.5,4661.0,4642.0,9303.0,0,0.0,16,0.0,0.0,3.904061694309035,81.50000073760748,1.4700000137090683,0.004381720332168443,13.778364718120585,77.76,3.866427329759444,3.9655536337335024,85.20000077784061,0.9100000038743019,0.0005645161164143394,13.541749132496696,73.079994,3.76763702892468,2,0.0645,9.0,21.0,0.263,0,1,0.29885,0,0.2364,0.1373,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.27961841225624084,0.3508840799331665
STD,RM,2024-12-01,2024,12,25,1370.0,0.71,654,7584.0,3.95,460,254,1918,1918.0,240.0,220.0,0.341,0.2398,0.1324,38,2230,1,2230.0,0,4,4454.0,2230.0,6684.0,46.66666666666667,21.666666666666668,25.0,4,49.0,24.5,24.5,4454.0,4454.0,8908.0,0,0.0,16,0.0,0.0,4.991360130018845,63.699999779462814,4.76000002771616,0.0,14.753920993837779,73.799995,4.886051048159159,5.087395081947488,62.000000305473804,2.800000064074993,0.0,14.442075964804458,73.079994,5.0563467416401595,2,0.0645,9.0,20.0,0.263,0,1,0.29885,0,0.2398,0.1324,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.364204466342926,0.6541805267333984
RTN,RTA,2019-12-01,2019,12,5,1027.0,0.73,565,4707.0,3.36,589,150,1402,1402.0,486.0,103.0,0.403,0.4201,0.107,2,1491,1,1491.0,0,3,3005.0,1491.0,4496.0,10.0,5.0,5.0,7,14.166666666666668,7.5,6.666666666666667,7066.0,5043.0,12109.0,1,0.2,21,0.3789231816899512,0.07142857142857142,6.050766188335875,86.50000127404928,0.0,0.0,18.305343833181166,81.36,5.620121069052207,6.02535491230427,80.10000059008598,0.0,0.0,18.850574900706608,80.64,5.4420888144022195,2,0.0645,9.0,20.0,0.263,1,1,0.29885,1,0.4201,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.13414514064788818,0.27267998456954956
HVS,NDB,2022-12-01,2022,12,6,1120.0,1.29,401,2895.0,3.35,354,100,865,865.0,304.0,50.0,0.4636,0.4092,0.1156,28,976,1,976.0,0,13,10659.0,9262.0,19921.0,21.166666666666664,12.0,9.166666666666666,8,19.0,9.5,9.5,6117.0,6155.0,12272.0,0,0.0,104,0.0,0.0,3.6381425655957673,79.30000092089176,0.0,0.0,14.942752685277693,77.03999,3.331354872348608,3.7131827020146435,87.80000038444996,0.6300000101327896,0.0,15.530186647529243,76.32,3.392416566645386,2,0.0645,9.0,21.0,0.263,1,1,0.29885,1,0.4092,0.1156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.3744412660598755,0.3757922053337097
HVS,NDB,2024-12-01,2024,12,6,1152.0,1.11,514,1588.0,1.54,395,62,1034,1034.0,376.0,19.0,0.4971,0.382,0.06,15,1165,1,1165.0,0,18,14140.0,11233.0,25373.0,26.075,14.2,11.875,8,19.0,9.5,9.5,5888.0,5875.0,11763.0,0,0.0,144,0.0,0.0,5.998962462929788,82.6000002771616,5.739999912679195,0.0,15.087583750726715,72.36,5.801247372101712,6.12346488121216,79.50000062584877,3.6399999260902405,0.0,15.871741624288662,78.84,5.9094863931337995,2,0.0645,9.0,20.0,0.263,1,1,0.29885,1,0.382,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.3965354859828949,0.3850284814834595
WC,RVS,2022-12-01,2022,12,7,1492.0,1.5,582,5517.0,5.56,409,214,992,992.0,260.0,149.0,0.5867,0.4123,0.2157,4,1210,1,1210.0,0,4,2381.0,3214.0,5595.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2380.0,2357.0,4737.0,0,0.0,16,0.0,0.0,3.8447096671543575,92.80000025033951,0.0,0.0,14.60970860046725,71.64,3.72911834985178,3.8545133388420987,97.40000075101852,0.0,0.0,14.92190339396237,70.2,3.719163874517225,2,0.0645,9.0,21.0,0.263,1,1,0.29885,1,0.4123,0.2157,0.0,0.0,0.0,0.0010080645,0.0,0.0,0.0,0.001,0.999,1,-2.4492935982947064e-16,1.0,0.5462057590484619,0.5864366292953491
WC,RVS,2024-12-01,2024,12,7,1442.0,1.21,705,8970.0,7.54,874,309,1190,1190.0,649.0,225.0,0.5924,0.7345,0.2597,26,1195,1,1195.0,0,4,2353.0,3075.0,5428.0,11.0,5.5,5.5,4,15.0,7.5,7.5,2354.0,2336.0,4690.0,0,0.0,16,0.0,0.0,5.551430180608746,60.70000021159649,1.750000037252903,0.0,15.735975509209018,88.92,5.493701741419812,5.641072433967624,57.00000058859587,2.0299999564886093,0.0,16.14225667170299,88.2,5.6446342527545905,2,0.0645,9.0,20.0,0.263,1,1,0.29885,1,0.7345,0.2597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.37355974316596985,0.30545830726623535
BRN,HVS,2020-12-01,2020,12,7,859.0,0.72,426,2381.0,1.99,270,80,1195,1195.0,218.0,52.0,0.3565,0.2259,0.0669,3,1316,1,1316.0,0,5,2604.0,3578.0,6182.0,14.666666666666668,8.0,6.666666666666667,13,21.166666666666664,12.0,9.166666666666666,11068.0,9275.0,20343.0,1,0.1111111111111111,65,0.45511961331341866,0.1111111111111111,5.287005370893385,104.80000115931034,0.0,0.0,15.030775045515389,82.799995,5.129075297825439,5.393182893589099,103.40000060945749,0.0,0.0,15.355548107575986,85.32,5.224164035211327,2,0.0645,8.0,22.0,0.263,0,1,0.29885,0,0.2259,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.2022615522146225,0.12527517974376678
BRN,HVS,2021-12-01,2021,12,7,1096.0,0.92,524,3448.0,2.9,559,115,1188,1188.0,500.0,59.0,0.4411,0.4705,0.0968,0,1573,1,1573.0,0,5,2629.0,3739.0,6368.0,14.666666666666668,8.0,6.666666666666667,15,26.660714285714285,14.375,12.285714285714286,11284.67,9294.79,20579.46,1,0.1,75,0.48089834696298783,0.125,4.819129015579419,42.00000064820051,3.64000004529953,0.0005779569763289665,14.431322355103749,66.24,4.5613333332973225,4.9389490122175825,45.500000059604645,3.6399999037384987,0.000537634396585085,14.702998900285332,67.67999,4.519056520279577,2,0.0645,8.0,23.0,0.263,1,1,0.29885,1,0.4705,0.0968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.262220561504364,0.3035760521888733
ETN,BD,2020-12-01,2020,12,11,232.0,0.2,102,3404.0,2.91,200,118,1170,1170.0,100.0,100.0,0.0872,0.1709,0.1009,0,1200,1,1200.0,0,3,4313.0,1200.0,5513.0,23.0,12.0,11.0,11,40.56666666666666,21.166666666666668,19.4,8634.0,9709.0,18343.0,0,0.0,33,0.0,0.0,5.485223088834074,91.90000111609697,0.0,0.0,15.961004987158763,88.2,5.384483840331556,5.532451636298129,91.60000050067902,0.0,0.0,15.936495494297755,87.84,5.428620980712035,2,0.0645,8.0,22.0,0.263,0,0,0.29885,0,0.1709,0.1009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.20921513438224792,0.11818837374448776
ETN,BD,2021-12-01,2021,12,11,418.0,0.35,137,5602.0,4.7,285,183,1191,1191.0,126.0,159.0,0.115,0.2393,0.1537,0,1240,1,1240.0,0,3,2499.0,1240.0,3739.0,23.0,12.0,11.0,12,42.333333333333336,21.166666666666668,21.166666666666668,7859.0,9082.0,16941.0,0,0.0,36,0.0,0.0,5.331123642723567,62.60000028461218,3.2899999916553497,0.0009139784741946446,14.912856280643453,67.67999,5.051553741953666,5.341591418275149,57.80000024288893,2.5900000035762787,0.0011021505129994243,14.807759616083356,67.67999,5.060341421289429,2,0.0645,8.0,23.0,0.263,0,1,0.29885,0,0.2393,0.1537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.19244477152824402,0.20836466550827026
RVS,O,2019-12-01,2019,12,8,2047.0,2.03,856,4380.0,4.34,386,178,1010,1010.0,271.0,115.0,0.8475,0.3822,0.1762,0,1104,1,1104.0,0,4,2194.0,2194.0,4388.0,15.0,7.5,7.5,8,26.0,13.0,13.0,4455.0,4693.0,9148.0,0,0.0,32,0.0,0.0,5.615198773569778,67.3000004068017,0.0,0.0,17.187885771836005,88.2,5.296179946952609,5.5891989928605135,67.3000004068017,0.0,0.0,17.187885771836005,88.2,5.270180225312229,2,0.0645,9.0,20.0,0.263,1,1,0.29885,1,0.3822,0.1762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.22945640981197357,0.19599243998527527
HLM,OVN,2023-12-01,2023,12,2,1144.0,1.02,391,2567.0,2.28,380,127,1125,1125.0,336.0,44.0,0.3476,0.3378,0.1129,256,1412,1,1412.0,0,11,8653.0,10328.5,18981.5,10.5,5.0,5.5,3,6.0,4.0,2.0,2755.0,1154.0,3909.0,0,0.0,33,0.0,0.0,6.944217894106142,122.70000076293945,4.4099999740719795,0.0014650537306943568,24.9727489368249,93.96,6.480642623438309,6.937717703982226,122.70000076293945,4.4099999740719795,0.0014650537306943568,24.9727489368249,93.96,6.474142435237124,2,0.0645,10.0,19.0,0.263,1,1,0.29885,1,0.3378,0.1129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.23727481067180634,0.46793070435523987
LDL,APN,2021-12-01,2021,12,14,223.0,0.16,99,4961.0,3.52,208,136,1411,1411.0,84.0,124.0,0.0702,0.1474,0.0964,0,1180,1,1180.0,0,4,3024.0,1180.0,4204.0,15.0,7.5,7.5,4,22.0,11.0,11.0,2360.0,2693.0,5053.0,0,0.0,16,0.0,0.0,5.491723272629002,58.0000002682209,2.3100000098347664,0.0002822580582071697,16.49996244626981,72.0,5.233121112462193,5.335924848458499,50.6000005826354,1.8900000154972076,0.00037634407760955954,15.639264952391386,66.6,5.092578026085532,2,0.0645,8.0,23.0,0.263,0,0,0.29885,0,0.1474,0.0964,0.8249468,0.0,0.0,0.0,0.825,0.0,0.0,0.0,0.175,1,-2.4492935982947064e-16,1.0,0.2456885129213333,0.2228490710258484
NWK,CPS,2020-12-01,2020,12,4,555.0,0.45,164,5454.0,4.42,308,193,1235,1235.0,156.0,152.0,0.1328,0.2494,0.1563,0,1553,1,1553.0,0,4,3081.0,3081.0,6162.0,13.0,6.5,6.5,4,5.0,2.5,2.5,3081.0,3081.0,6162.0,0,0.0,16,0.0,0.0,5.606317198124303,95.70000073313713,0.0,0.0,16.695536192226154,87.84,5.403696248528137,5.586817341338422,95.70000073313713,0.0,0.0,16.695536192226154,87.84,5.384196387824192,2,0.0645,8.0,22.0,0.263,0,1,0.29885,0,0.2494,0.1563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.24560889601707458,0.16120633482933044
NWK,CPS,2021-12-01,2021,12,4,884.0,0.6,281,10487.0,7.14,492,296,1468,1468.0,265.0,227.0,0.1914,0.3351,0.2016,2,1515,1,1515.0,0,4,3010.0,3011.0,6021.0,13.0,6.5,6.5,4,5.0,2.5,2.5,3011.0,3011.0,6022.0,0,0.0,16,0.0,0.0,5.427620963353704,46.40000069886446,2.0299999713897705,0.0008064515948776275,15.941908438599878,67.32,4.887096769106324,5.408121102194111,46.40000069886446,2.0299999713897705,0.0008064515948776275,15.941908438599878,67.32,4.8675968995548144,2,0.0645,8.0,23.0,0.263,1,1,0.29885,1,0.3351,0.2016,0.0,0.0,0.0,0.0006811989,0.0,0.0,0.0,0.001,0.999,1,-2.4492935982947064e-16,1.0,0.37554094195365906,0.2512024939060211
UTT,UTLR,2020-12-01,2020,12,2,1019.0,0.59,450,3213.0,1.87,408,133,1715,1715.0,334.0,74.0,0.2624,0.2379,0.0776,0,1816,1,1816.0,0,4,3664.0,3664.0,7328.0,4.0,2.0,2.0,4,5.0,2.5,2.5,3664.0,3625.0,7289.0,0,0.0,16,0.0,0.0,5.456190838573641,101.0000004991889,0.0,0.0,16.11535828055874,86.76,5.217212354063347,5.414180099969149,101.10000125318766,0.0,0.0,15.245573925555393,84.96,5.23635752891661,2,0.0645,8.0,22.0,0.263,0,1,0.29885,0,0.2379,0.0776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.18081054091453552,0.1256057173013687
UTT,UTLR,2021-12-01,2021,12,2,724.0,0.4,294,7103.0,3.88,356,211,1831,1831.0,170.0,186.0,0.1606,0.1944,0.1152,0,1834,1,1834.0,0,4,3693.0,3693.0,7386.0,4.0,2.0,2.0,4,5.0,2.5,2.5,3693.0,3631.0,7324.0,0,0.0,16,0.0,0.0,5.088583316859259,51.200000144541264,2.1699999645352364,0.0004569892370973223,15.52481371292504,67.32,4.6292419174025135,4.978360220374319,44.500000447034836,3.569999970495701,0.0004973118168412037,14.63204875588417,66.24,4.5634408691217025,2,0.0645,8.0,23.0,0.263,0,0,0.29885,0,0.1944,0.1152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.2305716574192047,0.1859579086303711
DDR,DDZD,2020-12-01,2020,12,1,428.0,0.2,163,3498.0,1.63,112,108,2140,2140.0,6.0,106.0,0.0762,0.0523,0.0505,122,2177,1,2177.0,0,10,2894.0,8632.0,11526.0,49.75,27.75,22.0,3,21.5,7.5,14.0,4302.0,2177.0,6479.0,0,0.0,30,0.0,0.0,5.626180210075671,93.10000086575747,0.0,0.0,16.2559930215119,86.76,5.551180185810212,5.632680135616352,93.10000086575747,0.0,0.0,16.2559930215119,86.76,5.557680187366342,2,0.0645,8.0,22.0,0.263,0,0,0.29885,0,0.0523,0.0505,0.0149532715,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.985,1,-2.4492935982947064e-16,1.0,0.11619462817907333,0.15721087157726288
DDR,DDZD,2021-12-01,2021,12,1,355.0,0.16,150,6365.0,2.92,189,185,2177,2177.0,4.0,185.0,0.0689,0.0868,0.085,173,2187,1,2187.0,0,14,3198.15,7833.75,11031.9,41.57142857142857,20.571428571428573,21.0,4,15.0,7.5,7.5,4336.0,2205.46,6541.46,0,0.0,56,0.0,0.0,5.44029313135111,54.0000005364418,3.4299999848008156,0.0010349462134262887,15.610521870835495,68.4,5.121475882497767,5.446793026078032,54.0000005364418,3.4299999848008156,0.0010349462134262887,15.610521870835495,68.4,5.127975860515469,2,0.0645,8.0,23.0,0.263,0,0,0.29885,0,0.0868,0.085,0.01423978,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.986,1,-2.4492935982947064e-16,1.0,0.21699059009552002,0.1238563135266304
ANA,HDRZ,2020-12-01,2020,12,11,1038.0,0.79,351,7763.0,5.9,468,268,1315,1315.0,239.0,229.0,0.2669,0.3559,0.2038,7,1338,1,1338.0,0,4,2639.0,2640.0,5279.0,20.0,10.0,10.0,3,17.0,6.0,11.0,2639.0,1301.0,3940.0,0,0.0,12,0.0,0.0,5.997263499565663,135.20000108331442,0.0,0.0,20.25363123336787,114.479996,5.494373752945854,5.984263611376606,135.20000108331442,0.0,0.0,20.25363123336787,114.479996,5.481373801747317,2,0.0645,8.0,22.0,0.263,1,1,0.29885,1,0.3559,0.2038,0.9946768,0.0,0.0,0.0,0.995,0.0,0.0,0.0,0.005,1,-2.4492935982947064e-16,1.0,0.3021806478500366,0.17553433775901794
ANA,HDRZ,2021-12-01,2021,12,11,1369.0,1.07,432,8962.0,6.98,704,322,1284,1284.0,467.0,237.0,0.3364,0.5483,0.2508,14,1325,1,1325.0,0,4,2629.0,2618.0,5247.0,20.0,10.0,10.0,3,17.0,6.0,11.0,2628.0,1303.0,3931.0,0,0.0,12,0.0,0.0,5.8924247401325855,72.4000004157424,2.1699999570846558,2.6881719829254253e-05,20.308759759911286,90.36,5.432612949984789,5.879424891379531,72.4000004157424,2.1699999570846558,2.6881719829254253e-05,20.308759759911286,90.36,5.419613052091952,2,0.0645,8.0,23.0,0.263,1,1,0.29885,1,0.5483,0.2508,0.99376947,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0.006,1,-2.4492935982947064e-16,1.0,0.41992759704589844,0.27831944823265076
LAA,GV,2020-12-01,2020,12,2,979.0,0.45,468,5340.0,2.44,432,206,2188,2188.0,284.0,148.0,0.2139,0.1974,0.0941,0,2288,1,2288.0,0,7,8640.0,6535.0,15175.0,11.333333333333332,5.0,6.333333333333333,16,36.01587301587301,18.444444444444443,17.571428571428573,11178.0,8348.0,19526.0,2,0.18181818181818182,112,1.0556294164628637,0.30000000000000004,5.7603388661368475,107.40000110864639,0.0,0.0,17.57307978166688,87.84,5.616454459526526,5.740838801207882,107.40000110864639,0.0,0.0,17.57307978166688,87.84,5.596954351110805,2,0.0645,8.0,22.0,0.263,0,0,0.29885,0,0.1974,0.0941,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.3046371340751648,0.2376190423965454
LAA,GV,2021-12-01,2021,12,2,1917.0,0.77,644,13204.0,5.29,755,432,2495,2495.0,410.0,345.0,0.2581,0.3026,0.1731,3,2384,1,2384.0,0,7,8892.0,6735.0,15627.0,11.333333333333332,5.0,6.333333333333333,12,25.34285714285714,14.142857142857142,11.2,11151.0,8145.0,19296.0,2,0.2222222222222222,84,1.0556294164628637,0.30000000000000004,5.697435640249281,62.60000095516443,4.129999913275242,9.408601940238988e-05,17.288695880161818,77.76,5.419545853565578,5.677935598042583,62.60000095516443,4.129999913275242,9.408601940238988e-05,17.288695880161818,77.76,5.4000457673664055,2,0.0645,8.0,23.0,0.263,1,1,0.29885,1,0.3026,0.1731,0.9995992,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.2705373167991638,0.40235644578933716
HM,HMBH,2023-12-01,2023,12,1,1145.0,1.28,504,4132.0,4.63,564,177,892,892.0,466.0,98.0,0.565,0.6323,0.1984,7,952,1,952.0,0,8,4935.0,4690.0,9625.0,12.0,6.0,6.0,3,5.5,4.5,1.0,1911.0,959.0,2870.0,1,0.2,24,0.9102392266268373,0.3333333333333333,6.292043040105973,102.7000007852912,2.519999973475933,0.003293010679083646,18.71154165107717,77.4,6.041505348618313,6.2790428338251925,102.7000007852912,2.519999973475933,0.003293010679083646,18.71154165107717,77.4,6.028505213904165,2,0.0645,10.0,19.0,0.263,1,1,0.29885,1,0.6323,0.1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-2.4492935982947064e-16,1.0,0.3473712205886841,0.42080774903297424
SWK,HR,2020-12-01,2020,12,24,817.0,0.78,287,2600.0,2.49,240,108,1043,1043.0,172.0,68.0,0.2752,0.2301,0.1035,0,1055,1,1055.0,0,7,4285.0,3316.0,7601.0,40.25,23.25,17.0,7,34.083333333333336,18.75,15.333333333333334,4297.0,3243.0,7540.0,1,0.14285714285714285,49,1.4426950408889634,0.5,5.117914048899766,97.60000085830688,0.0,0.0,15.942742702140603,84.6,4.919862929851778,5.084360285229,102.7000007852912,0.0,0.0,16.296417443502335,84.96,4.844239360222253,2,0.0645,8.0,22.0,0.263,0,1,0.29885,0,0.2301,0.1035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.24641548097133636,0.14623577892780304
SWK,HR,2021-12-01,2021,12,24,1270.0,1.2,366,4257.0,4.02,377,186,1058,1058.0,272.0,105.0,0.3459,0.3563,0.1758,0,1116,1,1116.0,0,6,4037.0,3842.0,7879.0,34.0,17.0,17.0,7,34.083333333333336,18.75,15.333333333333334,4141.0,3025.0,7166.0,1,0.16666666666666666,42,1.4426950408889634,0.5,4.403330738891557,53.70000025629997,4.479999952018261,0.0004569892370973223,15.762244103736775,72.72,4.154271562027955,4.347397884974877,63.400000512599945,2.9399999901652336,0.00041666665735344094,16.40217056582051,73.079994,3.9518333642533228,2,0.0645,8.0,23.0,0.263,1,1,0.29885,1,0.3563,0.1758,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.3616114854812622,0.4436851739883423
DV,OST,2020-12-01,2020,12,10,851.0,0.78,272,3807.0,3.48,329,148,1093,1093.0,232.0,97.0,0.2489,0.301,0.1354,17,1204,1,1204.0,0,14,6813.0,7258.67,14071.67,42.0,21.0,21.0,4,17.0,8.5,8.5,2371.0,2350.0,4721.0,0,0.0,56,0.0,0.0,5.229959728471655,107.00000070780516,0.2800000011920929,0.0,15.14892961645639,83.520004,5.170551076210955,5.180231307347816,108.00000073760748,0.0,0.0,14.960363109425831,81.36,4.99548668662707,2,0.0645,8.0,22.0,0.263,1,1,0.29885,1,0.301,0.1354,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-2.4492935982947064e-16,1.0,0.32302308082580566,0.1329980343580246
