source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,XGBClassifier_TOP_pred,XGBClassifier_TOP_proba
NML,NM,2024-03,2024,3,1,382.0,0.31,160,3642.0,2.98,254,1222,0.1309,0.2079,0,1218.0,1,1218.0,0,4,3272.0,2855.0,6127.0,8.0,4.0,4.0,9,22.75,11.75,11.0,4771.0,7593.0,12364.0,1,0.16666666666666666,36,0.7213475204444817,0.25,8.901477201469493,0.0837146708513654,0.00028263795544289323,0.0,13.320359529749382,26.814427320280114,8.828529723078855,8.86247703990577,0.0837146708513654,0.00028263795544289323,0.0,13.320359529749382,26.814427320280114,8.789529549481891,2,0.0645,10.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9644638895988464
HRN,GERP,2024-03,2024,3,4,1212.0,0.92,317,2727.0,2.07,351,1320,0.2402,0.2659,2,1607.0,1,1607.0,0,4,3231.0,2744.0,5975.0,26.0,13.0,13.0,3,7.0,3.0,4.0,3231.0,1624.0,4855.0,0,0.0,12,0.0,0.0,7.929814925916182,0.059353970813478464,0.0007537012044866826,0.0,15.479998467908734,29.187617003516586,7.802425953132147,7.949315177499847,0.059353970813478464,0.0007537012044866826,0.0,15.479998467908734,29.187617003516586,7.821926166359861,2,0.0645,10.0,20.0,0.2629,1,0.07272727,0.0,0.0,0.00075757573,0.073,0.0,0.0,0.001,0.926,2,1.0,6.123233995736766e-17,0.0,0.2720334529876709
DVNK,LEDN,2024-03,2024,3,3,1025.0,0.5,403,5406.0,2.66,506,2035,0.198,0.2486,54,2396.0,1,2396.0,0,4,4838.0,4828.0,9666.0,5.0,2.5,2.5,21,38.009090909090915,19.90909090909091,18.1,14833.5,15178.0,30011.5,0,0.0,84,0.0,0.0,8.474483428540493,0.08815612446411461,0.001130551821771573,0.0,15.921271099136142,29.303417721795842,8.585317924558554,8.404242873673162,0.08788694556637054,0.00018842530362859548,0.0,16.5809129193365,30.583525412496616,8.450407052906494,2,0.0645,10.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9604514837265015
HR,SWK,2024-03,2024,3,24,455.0,0.43,197,4967.0,4.69,322,1059,0.186,0.3041,4,1099.0,1,1099.0,0,7,4238.0,3072.0,7310.0,34.083333333333336,18.75,15.333333333333334,6,34.0,17.0,17.0,4213.0,4256.0,8469.0,1,0.16666666666666666,42,1.4426950408889634,0.5,8.112746263865487,0.07940780657216967,0.00037685060725719096,0.0,16.502294722026964,29.41921858447397,8.14922003149184,8.28215501831486,0.08061911195797362,0.0014131897571590675,0.0,15.584064422674166,28.222933260300277,8.162101182449875,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.985663652420044
SPTZ,SPTN,2024-03,2024,3,2,713.0,0.61,265,2345.0,2.02,304,1161,0.2283,0.2618,0,1223.0,1,1223.0,0,4,2448.0,2448.0,4896.0,4.0,2.0,2.0,4,3.0,1.5,1.5,2448.0,2453.0,4901.0,0,0.0,16,0.0,0.0,8.356301473977588,0.06890982591006829,0.0,0.0,17.41042084063367,32.25415798408026,8.519558511223158,8.349801424053444,0.06890982591006829,0.0,0.0,17.41042084063367,32.25415798408026,8.513058452554858,2,0.0645,10.0,20.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.17477628588676453
RSN,WDN,2024-03,2024,3,8,462.0,0.49,207,2106.0,2.22,253,948,0.2184,0.2669,0,1009.0,1,1009.0,0,4,2193.0,2121.0,4314.0,15.0,7.5,7.5,4,13.0,6.5,6.5,2044.0,1399.0,3443.0,0,0.0,16,0.0,0.0,8.548234662590085,0.0803499336919746,9.421265181429774e-05,0.0,14.053765413177127,27.20640566981176,8.44742710272685,8.529328651856606,0.06796769920139903,0.00047106325907148873,0.0,13.730691989690747,26.262071985575904,8.377646263001905,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.03916417062282562
TBU,TB,2024-03,2024,3,1,1929.0,0.93,929,6522.0,3.15,844,2072,0.4484,0.4073,0,2122.0,1,2122.0,0,5,2366.0,3314.0,5680.0,10.833333333333334,2.5,8.333333333333334,9,30.8,17.8,13.0,9804.0,6836.0,16640.0,1,0.14285714285714285,45,0.5138983423697507,0.14285714285714285,8.83578896125425,0.10269179067813852,0.0017900404546655525,0.0,14.014627673704563,27.354185084796047,8.759274867790705,8.816288637601511,0.10269179067813852,0.0017900404546655525,0.0,14.014627673704563,27.354185084796047,8.73977447197864,2,0.0645,10.0,20.0,0.2629,1,0.0014478764,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,1.0,6.123233995736766e-17,1.0,0.7703763246536255
RLB,BRD,2024-03,2024,3,4,2166.0,1.0,868,5656.0,2.62,939,2156,0.4026,0.4355,20,2062.0,1,2062.0,0,7,4013.0,4065.6,8078.6,6.75,3.0,3.75,4,11.0,5.5,5.5,3996.0,3996.0,7992.0,0,0.0,28,0.0,0.0,8.741224146306434,0.09488559986588772,0.0,0.0,15.103571365531007,27.79752274509394,8.780860770278151,8.695724328947259,0.09488559986588772,0.0,0.0,15.103571365531007,27.79752274509394,8.735360961903794,2,0.0645,10.0,20.0,0.2629,1,0.0009276438,0.0,0.0,0.0018552876,0.001,0.0,0.0,0.002,0.997,2,1.0,6.123233995736766e-17,0.0,0.08758759498596191
HRN,ASN,2024-03,2024,3,22,639.0,0.57,355,1854.0,1.66,386,1116,0.3181,0.3459,6,1137.0,1,1137.0,0,4,3231.0,2744.0,5975.0,26.0,13.0,13.0,8,73.46666666666667,34.8,38.666666666666664,4604.0,3862.0,8466.0,0,0.0,32,0.0,0.0,7.929814925916182,0.059353970813478464,0.0007537012044866826,0.0,15.479998467908734,29.187617003516586,7.802425953132147,7.95343204199626,0.05827725519241908,0.001601615060787663,0.0,14.819118939530641,27.732112268740526,7.790174961731861,2,0.0645,10.0,20.0,0.2629,1,0.05824373,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.942,2,1.0,6.123233995736766e-17,1.0,0.978203296661377
DVNK,VST,2024-03,2024,3,2,1513.0,0.79,540,5901.0,3.09,639,1912,0.2824,0.3342,27,2432.0,1,2432.0,0,4,4838.0,4828.0,9666.0,5.0,2.5,2.5,4,8.0,4.0,4.0,4838.0,4838.0,9676.0,0,0.0,16,0.0,0.0,8.474483428540493,0.08815612446411461,0.001130551821771573,0.0,15.921271099136142,29.303417721795842,8.585317924558554,8.474483428540493,0.08815612446411461,0.001130551821771573,0.0,15.921271099136142,29.303417721795842,8.585317924558554,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.9917020201683044
RSN,HON,2024-03,2024,3,7,838.0,0.87,562,2338.0,2.42,598,966,0.5818,0.619,38,1112.0,1,1112.0,0,4,2193.0,2121.0,4314.0,15.0,7.5,7.5,4,22.0,11.0,11.0,2192.0,2193.0,4385.0,0,0.0,16,0.0,0.0,8.548234662590085,0.0803499336919746,9.421265181429774e-05,0.0,14.053765413177127,27.20640566981176,8.44742710272685,8.526949097278301,0.07711978529455844,0.00018842530362859548,0.0,13.610680106992195,26.50287950953436,8.410798330807589,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.04708019644021988
CL,GDM,2024-03,2024,3,8,8579.0,1.92,3560,15275.0,3.41,3687,4475,0.7955,0.8239,0,4515.0,1,4515.0,0,4,6854.0,6854.0,13708.0,17.0,8.5,8.5,10,30.0,15.0,15.0,6856.53,7017.25,13873.779999999999,0,0.0,40,0.0,0.0,8.74085120285183,0.08707940799070078,0.0005652759108857865,0.0,14.367407006257958,27.73889571532587,8.647647968371816,8.747351266333425,0.08707940799070078,0.0005652759108857865,0.0,14.367407006257958,27.73889571532587,8.654148032495183,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.990693986415863
WP,HVS,2024-03,2024,3,15,30.0,0.38,18,1320.0,16.71,46,79,0.2278,0.5823,5,70.0,13,5.38,0,13,8771.119999999999,8888.380000000001,17659.5,23.833333333333336,10.833333333333334,13.0,19,28.61111111111111,14.5,14.11111111111111,10556.380000000001,9329.72,19886.1,2,0.125,247,1.1237771248263264,0.3333333333333333,8.527808432062413,0.06393001432133234,0.00037685060725719096,0.0,15.755852521187846,28.374588719287118,8.672761322511798,8.574416132826824,0.07429340578024031,0.0007537012345697806,0.0,14.69533352399418,28.427401647272532,8.697834739133134,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.14991039037704468
HN,ZD,2024-03,2024,3,33,29.0,0.21,21,28.0,0.2,12,137,0.1533,0.0876,8,234.0,1,234.0,0,12,4628.0,5081.0,9709.0,40.333333333333336,20.166666666666668,20.166666666666668,10,24.4,12.2,12.2,9180.0,9294.0,18474.0,1,0.1,120,0.48089834696298783,0.125,8.380258405673873,0.06110363435576774,0.0006594885326169863,0.0,16.82344548538588,30.27149315637663,8.539746941018393,8.442922187044033,0.07967698619190809,9.421265181429774e-05,0.0,15.34171527760507,28.164306127206796,8.615735131991503,2,0.0645,10.0,20.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9580737352371216
ODB,ZVB,2024-03,2024,3,8,699.0,0.76,356,1887.0,2.05,377,921,0.3865,0.4093,0,957.0,1,957.0,0,3,1954.0,957.0,2911.0,15.5,7.5,8.0,4,16.0,8.0,8.0,1954.0,1954.0,3908.0,0,0.0,12,0.0,0.0,8.706341374369682,0.11372813012847027,0.0022611037137370412,0.0,14.535187939856286,27.347401668374022,8.603784198716061,8.766637474258367,0.09179004100257904,0.00037685060725719096,0.0,14.629853925987335,27.762637179761043,8.677943016285852,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0010857764,0.0,0.0,0.0,0.001,0.999,2,1.0,6.123233995736766e-17,0.0,0.09688826650381088
ASD,ALM,2024-03,2024,3,30,27.0,0.39,20,60.0,0.87,2,69,0.2899,0.029,4,786.0,1,786.0,0,20,13192.6,22174.5,35367.1,38.95959595959596,19.77777777777778,19.181818181818183,18,43.075,21.7,21.375,8405.0,8871.0,17276.0,1,0.047619047619047616,360,0.48089834696298783,0.125,8.37792187054738,0.07967698619190809,9.421265181429774e-05,0.0,15.34171527760507,28.164306127206796,8.550734781480894,8.568398996606009,0.059757739496022505,0.00037685060725719096,0.0,16.770523592568985,30.27294661379438,8.810996569983892,2,0.0645,10.0,20.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9529459476470947
RTST,RLB,2024-03,2024,3,2,33.0,1.94,11,142.0,8.35,9,17,0.6471,0.5294,0,175.0,1,175.0,0,5,62.0,242.0,304.0,3.8333333333333335,1.5,2.3333333333333335,7,6.75,3.0,3.75,4013.0,4065.6,8078.6,2,0.4,35,1.4683498531780845,0.5,8.695305061211977,0.08829071404836059,9.421265181429774e-05,0.0,14.98373087209776,28.45453493624003,8.751698059156476,8.741224146306434,0.09488559986588772,0.0,0.0,15.103571365531007,27.79752274509394,8.780860770278151,2,0.0645,10.0,20.0,0.2629,1,0.11764706,0.0,0.0,0.23529412,0.118,0.0,0.0,0.235,0.647,2,1.0,6.123233995736766e-17,0.0,0.273980051279068
ZTM,GD,2024-03,2024,3,16,51.0,0.75,24,51.0,0.75,24,68,0.3529,0.3529,0,4.0,38,0.11,0,8,3863.0,3863.11,7726.110000000001,15.5,7.75,7.75,16,46.93650793650794,32.22222222222222,14.714285714285714,14501.11,10822.0,25323.11,0,0.0,128,0.0,0.0,8.554940065577085,0.09905787442044968,0.001978465668044854,0.0,15.561958687302242,28.679837785851745,8.65857395926844,8.724752618438623,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.893595203576787,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9698091745376587
RM,WT,2024-03,2024,3,24,1810.0,0.9,713,11927.0,5.93,663,2011,0.3545,0.3297,15,2273.0,1,2273.0,0,4,4808.0,4679.0,9487.0,49.0,24.5,24.5,5,45.66666666666667,26.0,19.666666666666668,4547.0,5157.0,9704.0,0,0.0,20,0.0,0.0,9.18574535537857,0.11090175067431833,0.0010363391398741772,0.0,12.882608431906592,25.128290001508525,9.019190809447544,8.933222636299691,0.11184387711223973,0.0008479138563009804,0.0,13.005215286406342,25.692273946341082,8.801728686445655,2,0.0645,10.0,20.0,0.2629,1,0.9995027,0.0,0.0,0.000497265,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.995922327041626
APN,BDG,2024-03,2024,3,8,321.0,0.24,84,3717.0,2.77,446,1343,0.0625,0.3321,34,1513.0,1,1513.0,0,4,4086.0,4131.0,8217.0,22.0,11.0,11.0,4,19.0,9.5,9.5,4091.0,4059.0,8150.0,0,0.0,16,0.0,0.0,8.51317791333911,0.08990578819693017,0.000847913876356379,0.0,15.151488919999366,28.149770426718096,8.54689260960267,8.630325695226523,0.08061911246938629,0.0008479138663286797,0.0,15.533200577001713,28.209851210402928,8.752532945507147,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.049358952790498734
HN,PMO,2024-03,2024,3,18,255.0,0.27,87,1215.0,1.3,68,937,0.0928,0.0726,24,1028.0,1,1028.0,0,12,4628.0,5081.0,9709.0,40.333333333333336,20.166666666666668,20.166666666666668,4,19.0,9.5,9.5,2043.0,1725.0,3768.0,1,0.14285714285714285,48,0.7213475204444817,0.25,8.380258405673873,0.06110363435576774,0.0006594885326169863,0.0,16.82344548538588,30.27149315637663,8.539746941018393,8.494172897024399,0.06635262560435291,9.421265181429774e-05,0.0,17.79184415587506,31.084036827087402,8.661736813721072,2,0.0645,10.0,20.0,0.2629,0,0.03308431,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.967,2,1.0,6.123233995736766e-17,0.0,0.32081446051597595
ASD,HVSM,2024-03,2024,3,28,38.0,4.75,7,0.0,0.0,0,8,0.875,0.0,2,8.0,1,8.0,0,20,13192.6,22174.5,35367.1,38.95959595959596,19.77777777777778,19.181818181818183,5,13.5,11.0,2.5,3941.0,3925.0,7866.0,1,0.07142857142857142,100,0.43429448190325176,0.1,8.37792187054738,0.07967698619190809,9.421265181429774e-05,0.0,15.34171527760507,28.164306127206796,8.550734781480894,8.541563901854717,0.07106325759340584,0.00037685060725719096,0.0,14.82626879391728,28.757361236202605,8.671375506659055,2,0.0645,10.0,20.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9221148490905762
RTST,RTB,2024-03,2024,3,4,14.0,1.4,5,90.0,9.0,2,10,0.5,0.2,0,32.0,1,32.0,0,5,62.0,242.0,304.0,3.8333333333333335,1.5,2.3333333333333335,10,18.333333333333336,8.333333333333334,10.0,9384.65,7849.3,17233.95,2,0.2857142857142857,50,1.631586747071319,0.5833333333333333,8.695305061211977,0.08829071404836059,9.421265181429774e-05,0.0,14.98373087209776,28.45453493624003,8.751698059156476,8.6498050696115,0.08829071404836059,9.421265181429774e-05,0.0,14.98373087209776,28.45453493624003,8.706198080070568,2,0.0645,10.0,20.0,0.2629,0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,2,1.0,6.123233995736766e-17,1.0,0.6205644011497498
NMD,NMGO,2024-03,2024,3,2,3023.0,1.75,1312,8029.0,4.65,1368,1728,0.7593,0.7917,0,1822.0,1,1822.0,0,4,3708.0,2973.0,6681.0,6.0,3.0,3.0,4,5.0,2.5,2.5,3691.0,3037.0,6728.0,0,0.0,16,0.0,0.0,8.818359616627443,0.0845222075445976,0.0009421265281706767,0.0,13.836839482087948,26.656957654580776,8.72246462114727,8.785859537798496,0.0845222075445976,0.0009421265281706767,0.0,13.836839482087948,26.656957654580776,8.689964528038876,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0005787037,0.0,0.0,0.0,0.001,0.999,2,1.0,6.123233995736766e-17,1.0,0.9676865935325623
HZE,GP,2024-03,2024,3,5,776.0,0.87,300,1682.0,1.89,321,892,0.3363,0.3599,5,932.0,1,932.0,0,4,1858.0,1858.0,3716.0,15.0,7.5,7.5,4,11.0,5.5,5.5,1858.0,1824.0,3682.0,0,0.0,16,0.0,0.0,8.981889151407763,0.10767160283845334,0.0005652759309411851,0.0,12.942031722450642,26.471870107573743,8.952615940394343,8.954417228778953,0.10982503413071061,0.0006594885526723849,0.0,12.932568835778962,26.130281962424235,8.885911138991489,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.6576136350631714
O,RVS,2024-03,2024,3,8,693.0,0.62,273,4823.0,4.35,381,1110,0.2459,0.3432,4,1143.0,1,1143.0,0,8,4703.0,4712.0,9415.0,26.0,13.0,13.0,4,15.0,7.5,7.5,2294.0,2294.0,4588.0,0,0.0,32,0.0,0.0,8.839731418348418,0.09784656870373165,0.002826379474207338,0.0,14.277336846931787,26.94670184239404,8.747537602325789,8.865731293949754,0.09784656870373165,0.002826379474207338,0.0,14.277336846931787,26.94670184239404,8.773537450010009,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0009009009,0.0,0.0,0.0,0.001,0.999,2,1.0,6.123233995736766e-17,1.0,0.5620655417442322
ASD,HLM,2024-03,2024,3,19,22.0,1.57,2,60.0,4.29,2,14,0.1429,0.1429,3,67.0,2,33.5,0,20,13192.6,22174.5,35367.1,38.95959595959596,19.77777777777778,19.181818181818183,16,24.0,12.0,12.0,9377.5,10787.5,20165.0,2,0.1111111111111111,320,0.8833279513448324,0.20833333333333331,8.37792187054738,0.07967698619190809,9.421265181429774e-05,0.0,15.34171527760507,28.164306127206796,8.550734781480894,8.336801681512137,0.06890982591006829,0.0,0.0,17.41042084063367,32.25415798408026,8.500058731192054,2,0.0645,10.0,20.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.16010503470897675
O,OW,2024-03,2024,3,1,3587.0,3.1,1091,7989.0,6.9,1116,1157,0.943,0.9646,6,1183.0,1,1183.0,0,8,4703.0,4712.0,9415.0,26.0,13.0,13.0,4,12.0,6.0,6.0,2326.0,2326.0,4652.0,0,0.0,32,0.0,0.0,8.839731418348418,0.09784656870373165,0.002826379474207338,0.0,14.277336846931787,26.94670184239404,8.747537602325789,8.852731557826175,0.09784656870373165,0.002826379474207338,0.0,14.277336846931787,26.94670184239404,8.760537743407978,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.2786073684692383
GD,RTA,2024-03,2024,3,14,1600.0,0.81,582,7795.0,3.95,610,1975,0.2947,0.3089,68,2046.0,1,2046.0,0,16,14501.11,10822.0,25323.11,46.93650793650794,32.22222222222222,14.714285714285714,7,14.166666666666668,7.5,6.666666666666667,6621.0,4644.0,11265.0,0,0.0,112,0.0,0.0,8.724752618438623,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.893595203576787,8.731252294289472,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.900094825839611,2,0.0645,10.0,20.0,0.2629,1,0.9989873,0.0,0.0,0.0010126582,0.999,0.0,0.0,0.001,0.0,2,1.0,6.123233995736766e-17,0.0,0.08442974090576172
HN,PMR,2024-03,2024,3,19,25.0,0.78,15,136.0,4.25,10,32,0.4688,0.3125,0,36.0,1,36.0,0,12,4628.0,5081.0,9709.0,40.333333333333336,20.166666666666668,20.166666666666668,8,20.5,10.25,10.25,2108.0,2108.0,4216.0,2,0.25,96,1.9235933878519513,0.625,8.380258405673873,0.06110363435576774,0.0006594885326169863,0.0,16.82344548538588,30.27149315637663,8.539746941018393,8.468172874136215,0.06635262560435291,9.421265181429774e-05,0.0,17.79184415587506,31.084036827087402,8.635736790832889,2,0.0645,10.0,20.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,1.0,0.9897506833076477
ASD,WP,2024-03,2024,3,14,12.0,0.8,4,210.0,14.0,7,15,0.2667,0.4667,6,15.0,1,15.0,0,20,13192.6,22174.5,35367.1,38.95959595959596,19.77777777777778,19.181818181818183,13,23.833333333333336,10.833333333333334,13.0,8771.119999999999,8888.380000000001,17659.5,3,0.17647058823529413,260,1.3237085771199222,0.3111111111111111,8.37792187054738,0.07967698619190809,9.421265181429774e-05,0.0,15.34171527760507,28.164306127206796,8.550734781480894,8.527808432062413,0.06393001432133234,0.00037685060725719096,0.0,15.755852521187846,28.374588719287118,8.672761322511798,2,0.0645,10.0,20.0,0.2629,1,0.93333334,0.0,0.0,0.0,0.933,0.0,0.0,0.0,0.067,2,1.0,6.123233995736766e-17,0.0,0.08445171266794205
GD,NWK,2024-03,2024,3,9,1222.0,1.0,296,5894.0,4.8,406,1228,0.241,0.3306,48,1218.0,1,1218.0,0,16,14501.11,10822.0,25323.11,46.93650793650794,32.22222222222222,14.714285714285714,4,13.0,6.5,6.5,2644.0,2644.0,5288.0,0,0.0,64,0.0,0.0,8.724752618438623,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.893595203576787,8.737752355845748,0.08734858754024531,0.0005652759309411851,0.0,15.65530166828135,29.18858597512842,8.906594905044638,2,0.0645,10.0,20.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,0.0,0.041994817554950714
HLMS,HWZB,2024-03,2024,3,7,1301.0,0.58,661,3529.0,1.56,713,2255,0.2931,0.3162,0,2718.0,1,2718.0,0,4,5415.0,5374.0,10789.0,8.0,4.0,4.0,4,14.0,7.0,7.0,5419.0,5432.0,10851.0,0,0.0,16,0.0,0.0,8.388801549437229,0.06890982591006829,0.0,0.0,17.41042084063367,32.25415798408026,8.55205859983914,8.388801549437229,0.06890982591006829,0.0,0.0,17.41042084063367,32.25415798408026,8.55205859983914,2,0.0645,10.0,20.0,0.2629,1,0.000443459,0.0,0.0,0.000443459,0.0,0.0,0.0,0.0,1.0,2,1.0,6.123233995736766e-17,1.0,0.963801920413971
HVSM,BSMZ,2024-03,2024,3,4,1935.0,1.16,893,4918.0,2.95,945,1668,0.5354,0.5665,0,1982.0,1,1982.0,0,5,3941.0,3925.0,7866.0,13.5,11.0,2.5,4,5.0,2.5,2.5,3933.0,3923.0,7856.0,0,0.0,20,0.0,0.0,8.541563901854717,0.07106325759340584,0.00037685060725719096,0.0,14.82626879391728,28.757361236202605,8.671375506659055,8.561063860900308,0.07106325759340584,0.00037685060725719096,0.0,14.82626879391728,28.757361236202605,8.6908754647821,2,0.0645,10.0,20.0,0.2629,1,0.0011990408,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,2,1.0,6.123233995736766e-17,1.0,0.6943252682685852
LW,HR,2024-03,2024,3,29,206.0,0.19,104,4560.0,4.31,146,1058,0.0983,0.138,26,1133.0,1,1133.0,0,2,0.0,2129.0,2129.0,21.0,0.0,21.0,7,34.083333333333336,18.75,15.333333333333334,4238.0,3072.0,7310.0,0,0.0,14,0.0,0.0,7.88904663766728,0.06056527665052889,0.0012247644635581714,0.0,16.010307591503754,29.31310822793645,7.801159704678152,8.112746263865487,0.07940780657216967,0.00037685060725719096,0.0,16.502294722026964,29.41921858447397,8.14922003149184,2,0.0645,10.0,20.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0,6.123233995736766e-17,0.0,0.05681193247437477
EML,HD,2024-03,2024,3,4,692.0,0.67,305,1527.0,1.47,328,1037,0.2941,0.3163,0,1165.0,1,1165.0,0,4,2318.0,2313.0,4631.0,9.0,4.5,4.5,6,29.0,10.666666666666666,18.333333333333332,2353.0,2347.0,4700.0,0,0.0,24,0.0,0.0,8.595851985073347,0.07173620528399864,0.003014804807919031,0.0,15.023794062525877,29.01270441380035,8.516309595364742,8.668902877362227,0.07254374211761865,0.0013189770953170705,0.0,14.93562722819811,28.216149983463826,8.595551613683174,2,0.0645,10.0,20.0,0.2629,1,0.0019286403,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.998,2,1.0,6.123233995736766e-17,1.0,0.9412931799888611
PMO,PMR,2024-03,2024,3,1,904.0,0.96,563,1955.0,2.09,579,937,0.6009,0.6179,0,1027.0,1,1027.0,0,4,2043.0,1725.0,3768.0,19.0,9.5,9.5,8,20.5,10.25,10.25,2108.0,2108.0,4216.0,1,0.2,32,0.5581106265512472,0.16666666666666666,8.494172897024399,0.06635262560435291,9.421265181429774e-05,0.0,17.79184415587506,31.084036827087402,8.661736813721072,8.468172874136215,0.06635262560435291,9.421265181429774e-05,0.0,17.79184415587506,31.084036827087402,8.635736790832889,2,0.0645,10.0,20.0,0.2629,1,0.03308431,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.967,2,1.0,6.123233995736766e-17,1.0,0.7988167405128479
