source,target,YearMonth,year,month,distance,total_departure_delay_minutes,avg_departure_delay_minutes,count_delayed_departure_services,total_delay_minutes,avg_delay_minutes,count_delayed_services,total_services,ratio_departure_delayed,ratio_arrival_delayed,count_platform_changes,last_active_volume,months_since_last_service,decayed_edge_weight,is_new_or_stale_route,src_degree,src_w_deg_inbound,src_w_deg_outbound,src_w_deg_total,src_avg_distance_total,src_avg_distance_in,src_avg_distance_out,tgt_degree,tgt_avg_distance_total,tgt_avg_distance_in,tgt_avg_distance_out,tgt_w_deg_inbound,tgt_w_deg_outbound,tgt_w_deg_total,common_neighbors,jaccard_coefficient,preferential_attachment,adamic_adar_index,resource_allocation_index,src_avg_temperature_2m,src_avg_rain,src_avg_snowfall,src_avg_snow_depth,src_avg_wind_speed_10m,src_avg_wind_gusts_10m,src_avg_soil_temperature,tgt_avg_temperature_2m,tgt_avg_rain,tgt_avg_snowfall,tgt_avg_snow_depth,tgt_avg_wind_speed_10m,tgt_avg_wind_gusts_10m,tgt_avg_soil_temperature,total_holidays,holiday_density_ratio,weekend_days,working_days,global_median,target_binary,raw_intercity,raw_intercity_direct,raw_international,raw_exceptions,ratio_intercity,ratio_intercity_direct,ratio_international,ratio_operational_exceptions,ratio_sprinter,season_ordinal,month_sin,month_cos,RandomForestClassifier_ALLF_pred,RandomForestClassifier_ALLF_proba
ZD,HN,2024-01,2024,1,33,50.0,5.56,6,334.0,37.11,9,9,0.6667,1.0,4,312,1,312.0,0,11,9166.0,9298.67,18464.67,25.866666666666667,12.2,13.666666666666666,11,42.16666666666667,22.0,20.166666666666668,4399.0,5033.0,9432.0,1,0.09090909090909091,121,0.45511961331341866,0.1111111111111111,3.892174805189052,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.8148898057669642,4.209887073004759,0.09771505422810073,0.003951612920049698,0.0,20.548092046091632,35.79919250037081,3.85518278273183,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.92
EHV,HM,2024-01,2024,1,13,2401.0,1.47,577,17305.0,10.57,890,1637,0.3525,0.5437,174,1674,1,1674.0,0,14,9832.0,12152.0,21984.0,32.375,15.0,17.375,9,11.4,5.4,6.0,4934.0,4690.0,9624.0,2,0.18181818181818182,126,1.8204784532536746,0.6666666666666666,3.309844106450797,0.0779569896578949,0.0052688172267329305,0.005161290207216816,16.5179996062671,32.13725709915161,3.4345752604465973,3.212137076087416,0.07594086116640478,0.004610215093419757,0.004153225713619782,17.00263116100142,32.022095927628136,3.2838440539755966,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.91
KRG,BZL,2024-01,2024,1,6,3550.0,3.09,1031,9228.0,8.02,1128,1150,0.8965,0.9809,0,1712,1,1712.0,0,4,3457.0,3462.0,6919.0,13.0,6.5,6.5,4,11.0,5.5,5.5,3457.0,3456.0,6913.0,0,0.0,16,0.0,0.0,4.338459686461276,0.08615591498191959,0.001693548414335456,0.0012365591121456956,21.93343339684189,38.412579557588025,4.232276915352271,4.325459793385279,0.08615591498191959,0.001693548414335456,0.0012365591121456956,21.93343339684189,38.412579557588025,4.219276982504795,1,0.0323,8.0,22.0,0.2629,1,0.7486957,0.0,0.0,0.0,0.749,0.0,0.0,0.0,0.251,1,0.49999999999999994,0.8660254037844387,1.0,0.98
KPNZ,DRON,2024-01,2024,1,17,1366.0,1.3,472,4493.0,4.26,540,1054,0.4478,0.5123,1,1294,1,1294.0,0,4,2414.0,1903.0,4317.0,32.0,16.0,16.0,4,42.0,21.0,21.0,2513.0,2435.0,4948.0,0,0.0,16,0.0,0.0,3.477715078826433,0.11989247346276878,0.005645161354413597,0.001693548349243018,19.281967408354244,33.80128941933314,3.359502741245813,3.630806480289026,0.1131720436356401,0.003951612910035477,0.0016532257694991366,19.280342036437602,35.22338608836615,3.4759677937104096,1,0.0323,8.0,22.0,0.2629,1,0.006641366,0.0,0.0,0.0009487666,0.007,0.0,0.0,0.001,0.992,1,0.49999999999999994,0.8660254037844387,1.0,0.7
ASN,HRN,2024-01,2024,1,22,1626.0,1.22,388,6023.0,4.54,459,1328,0.2922,0.3456,18,1607,1,1607.0,0,8,4655.0,3797.0,8452.0,77.46666666666667,38.8,38.666666666666664,4,26.0,13.0,13.0,3231.0,2718.0,5949.0,0,0.0,32,0.0,0.0,3.142405908479686,0.09973118335048678,0.004139785023946916,0.0030645160605349848,19.35425455960375,35.12177325128227,2.934341391022768,3.3561425147157524,0.09462365608221741,0.005645161324370933,0.0037096773364370867,20.363238953774975,37.12306345278217,3.2072850054690756,1,0.0323,8.0,22.0,0.2629,1,0.07680723,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.923,1,0.49999999999999994,0.8660254037844387,1.0,0.56
GVMW,RSW,2024-01,2024,1,2,1072.0,0.56,500,3302.0,1.73,549,1913,0.2614,0.287,13,2113,1,2113.0,0,4,4255.0,4254.0,8509.0,3.0,1.5,1.5,4,7.0,3.5,3.5,4255.0,4254.0,8509.0,0,0.0,16,0.0,0.0,4.449260754716052,0.11465053795085799,0.005080645253020589,0.0,21.24727413186463,38.3066119320931,4.326612896466207,4.449260754716052,0.11465053795085799,0.005080645253020589,0.0,21.24727413186463,38.3066119320931,4.326612896466207,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.68
ASN,BL,2024-01,2024,1,16,958.0,0.84,368,5052.0,4.43,464,1141,0.3225,0.4067,17,1123,1,1123.0,0,8,4655.0,3797.0,8452.0,77.46666666666667,38.8,38.666666666666664,4,30.0,15.0,15.0,2229.0,2225.0,4454.0,0,0.0,32,0.0,0.0,3.142405908479686,0.09973118335048678,0.004139785023946916,0.0030645160605349848,19.35425455960375,35.12177325128227,2.934341391022768,3.137470474446653,0.1100806456399701,0.0023521505276201875,0.0030107526208764763,19.7825988236294,35.11064430398326,3.0509113063084423,1,0.0323,8.0,22.0,0.2629,1,0.065731816,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.934,1,0.49999999999999994,0.8660254037844387,1.0,0.61
HVSP,HOR,2024-01,2024,1,5,1372.0,1.13,532,3511.0,2.89,572,1214,0.4382,0.4712,0,1280,1,1280.0,0,7,4748.0,3601.0,8349.0,15.916666666666668,9.25,6.666666666666667,4,14.0,7.0,7.0,2569.0,2569.0,5138.0,1,0.2,28,0.7213475204444817,0.25,3.4951129381504833,0.08440860238687325,0.007150537664851834,0.0017473117889015264,18.077912151092484,33.39483781206992,2.920650594772631,3.48211300714312,0.08440860238687325,0.007150537664851834,0.0017473117889015264,18.077912151092484,33.39483781206992,2.9076506310613244,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.77
ASA,ASD,2024-01,2024,1,6,4994.0,1.66,1421,30467.0,10.1,2085,3016,0.4712,0.6913,2,2900,1,2900.0,0,11,9760.0,9433.83,19193.83,21.4,9.4,12.0,22,37.45,19.2,18.25,12740.27,22105.16,34845.43,5,0.3333333333333333,242,2.5625313295306276,0.6915204678362572,3.7689301700291216,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.929682820669866,3.8271746891801075,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.7498897453920255,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.86
ASA,ASDM,2024-01,2024,1,2,1514.0,1.02,543,6394.0,4.31,653,1484,0.3659,0.44,0,1757,1,1757.0,0,11,9760.0,9433.83,19193.83,21.4,9.4,12.0,6,4.666666666666667,2.3333333333333335,2.3333333333333335,8196.0,7249.0,15445.0,1,0.125,66,0.3789231816899512,0.07142857142857142,3.7689301700291216,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.929682820669866,3.7689301700291216,0.09247311911675879,0.004139784993904252,0.0,19.63019658833422,34.01661194011729,2.929682820669866,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.95
VL,BR,2024-01,2024,1,2,2193.0,1.84,478,10950.0,9.19,343,1192,0.401,0.2878,28,1350,1,1350.0,0,2,0.0,1350.0,1350.0,7.0,0.0,7.0,3,16.0,6.0,10.0,3023.0,1350.0,4373.0,1,0.3333333333333333,6,0.9102392266268373,0.3333333333333333,3.023295743661302,0.06881720454542227,0.008279569937737399,0.00864247315042522,16.827824658924534,31.85854762215768,3.1120054145513842,3.0362956687928206,0.06881720454542227,0.008279569937737399,0.00864247315042522,16.827824658924534,31.85854762215768,3.1250053697656237,1,0.0323,8.0,22.0,0.2629,1,0.99077183,0.0,0.0,0.0,0.991,0.0,0.0,0.0,0.009,1,0.49999999999999994,0.8660254037844387,0.0,0.49
STD,RM,2024-01,2024,1,25,1454.0,0.65,514,23535.0,10.55,932,2230,0.2305,0.4179,152,2402,1,2402.0,0,4,4808.0,2402.0,7210.0,46.66666666666667,21.666666666666668,25.0,4,49.0,24.5,24.5,4808.0,4679.0,9487.0,0,0.0,16,0.0,0.0,3.0720052864622844,0.0728494627501375,0.012231182697559557,0.015228494711380491,16.852230359389576,33.364353916337414,3.267301021819754,2.9719380979045664,0.0852150545125046,0.00837365592960068,0.01020161269022332,16.501267148842736,30.95177328009759,3.156817163776366,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.84
HLO,CAS,2024-01,2024,1,7,1992.0,0.81,771,10800.0,4.41,980,2451,0.3146,0.3998,0,2468,1,2468.0,0,5,4988.67,4757.0,9745.67,15.666666666666666,9.666666666666666,6.0,10,22.6,12.6,10.0,6458.67,5828.67,12287.34,2,0.2857142857142857,50,1.4683498531780845,0.5,4.610155892277998,0.10376344062387943,0.007244623746843108,0.0,24.391501140209936,41.486611809781806,4.167548372164889,4.572043021239581,0.09556451626121998,0.006491935561581325,0.0,23.706434238021092,40.421127988446145,4.160080645949409,1,0.0323,8.0,22.0,0.2629,1,0.49530804,0.0,0.0,0.0,0.495,0.0,0.0,0.0,0.505,1,0.49999999999999994,0.8660254037844387,1.0,0.59
TWL,APDO,2024-01,2024,1,7,606.0,0.66,205,1769.0,1.93,232,915,0.224,0.2536,0,902,1,902.0,0,4,1818.0,1791.0,3609.0,12.0,6.0,6.0,3,12.0,5.0,7.0,1818.0,916.0,2734.0,0,0.0,12,0.0,0.0,3.341338691216523,0.09852150560266548,0.004516129061499591,0.002043010707023323,18.331987683170585,33.868063609446246,3.425680086166868,3.3103306429480672,0.10026881778712875,0.0031989246146172604,0.0027284945626693067,19.128281966973375,33.999192777500355,3.294201634273494,1,0.0323,8.0,22.0,0.2629,0,0.0010928962,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,1.0,0.59
RTD,DT,2024-01,2024,1,14,827.0,1.47,192,2933.0,5.2,203,564,0.3404,0.3599,60,1247,1,1247.0,0,15,12561.0,17563.0,30124.0,47.44444444444444,26.0,21.444444444444443,10,15.2,7.6,7.6,12444.0,12343.0,24787.0,2,0.16666666666666666,150,1.424137568996588,0.47619047619047616,4.006881736759698,0.08387096811045883,0.002822580657178356,0.0,18.714111432753583,34.11870878101677,3.9028495071075295,4.199548431677163,0.10080645218371384,0.0030107527210186886,0.0,18.7400451562097,33.697741098301385,3.9617124268790125,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.66
RTD,SHL,2024-01,2024,1,67,2929.0,1.25,645,25085.0,10.68,735,2348,0.2747,0.313,197,2109,1,2109.0,0,15,12561.0,17563.0,30124.0,47.44444444444444,26.0,21.444444444444443,16,44.682539682539684,22.11111111111111,22.571428571428573,18490.0,15590.0,34080.0,0,0.0,240,0.0,0.0,4.006881736759698,0.08387096811045883,0.002822580657178356,0.0,18.714111432753583,34.11870878101677,3.9028495071075295,4.025314567881005,0.09099462491169732,0.00611559144391488,0.0,19.258847246527353,35.33419259517424,3.689830669231953,1,0.0323,8.0,22.0,0.2629,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.63
HLM,HAD,2024-01,2024,1,4,2775.0,0.87,939,13164.0,4.15,878,3175,0.2957,0.2765,200,3128,1,3128.0,0,19,8686.83,10431.5,19118.33,29.42222222222222,13.222222222222221,16.2,6,24.0,12.0,12.0,6238.0,4901.0,11139.0,1,0.07142857142857142,114,0.40242960438184466,0.08333333333333333,4.467134521548106,0.09260752761075573,0.007620967644196685,0.0,22.694373001975396,40.57645042352779,4.065521599739911,4.4167715796589935,0.09233871038242053,0.006962365601011502,0.0,21.464343511289165,38.31580543902613,3.9070269215741864,1,0.0323,8.0,22.0,0.2629,1,0.6513386,0.0,0.0,0.0,0.651,0.0,0.0,0.0,0.349,1,0.49999999999999994,0.8660254037844387,1.0,0.81
HOR,HVSP,2024-01,2024,1,5,1233.0,1.01,498,2704.0,2.22,523,1216,0.4095,0.4301,0,1289,1,1289.0,0,4,2569.0,2569.0,5138.0,14.0,7.0,7.0,7,15.916666666666668,9.25,6.666666666666667,4748.0,3601.0,8349.0,1,0.2,28,0.7213475204444817,0.25,3.48211300714312,0.08440860238687325,0.007150537664851834,0.0017473117889015264,18.077912151092484,33.39483781206992,2.9076506310613244,3.4951129381504833,0.08440860238687325,0.007150537664851834,0.0017473117889015264,18.077912151092484,33.39483781206992,2.920650594772631,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.9
HR,WV,2024-01,2024,1,11,1458.0,1.42,454,5461.0,5.3,559,1030,0.4408,0.5427,17,1040,1,1040.0,0,7,4232.0,3072.0,7304.0,34.083333333333336,18.75,15.333333333333334,4,24.0,12.0,12.0,2040.0,1999.0,4039.0,1,0.2,28,0.9102392266268373,0.3333333333333333,3.54874200137302,0.09798387099578175,0.0032930107867365243,0.00224462360574273,21.10140804850286,36.40354743119209,3.27044900403338,3.515341465403977,0.09905914063014651,0.003293010826793409,0.0024731182242913913,20.508164924158844,35.467257142066956,3.218634487427671,1,0.0323,8.0,22.0,0.2629,1,0.10291262,0.0,0.0,0.0009708738,0.103,0.0,0.0,0.001,0.896,1,0.49999999999999994,0.8660254037844387,1.0,0.78
HRN,GERP,2024-01,2024,1,4,1685.0,1.27,424,6068.0,4.57,511,1328,0.3193,0.3848,2,1607,1,1607.0,0,4,3231.0,2718.0,5949.0,26.0,13.0,13.0,3,7.0,3.0,4.0,3231.0,1624.0,4855.0,0,0.0,12,0.0,0.0,3.3561425147157524,0.09462365608221741,0.005645161324370933,0.0037096773364370867,20.363238953774975,37.12306345278217,3.2072850054690756,3.375642514046562,0.09462365608221741,0.005645161324370933,0.0037096773364370867,20.363238953774975,37.12306345278217,3.2267849512989084,1,0.0323,8.0,22.0,0.2629,1,0.07680723,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.923,1,0.49999999999999994,0.8660254037844387,1.0,0.7
CL,HTNC,2024-01,2024,1,9,3593.0,1.58,1165,8193.0,3.61,1249,2272,0.5128,0.5497,0,2339,1,2339.0,0,4,6455.0,6455.0,12910.0,17.0,8.5,8.5,4,10.0,5.0,5.0,6455.0,6455.0,12910.0,0,0.0,16,0.0,0.0,3.51528227932611,0.0826612907732206,0.005645161264285606,0.0017338709289868993,18.41470335375878,34.12596673734726,3.62623660107674,3.559973140187081,0.08736559171830455,0.005080645232992146,0.0017607526488161536,18.225825416785415,32.683547576268516,3.608360258406729,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.91
HRN,ASN,2024-01,2024,1,22,937.0,0.82,433,4918.0,4.33,516,1137,0.3808,0.4538,2,1111,1,1111.0,0,4,3231.0,2718.0,5949.0,26.0,13.0,13.0,8,77.46666666666667,38.8,38.666666666666664,4655.0,3797.0,8452.0,0,0.0,32,0.0,0.0,3.3561425147157524,0.09462365608221741,0.005645161324370933,0.0037096773364370867,20.363238953774975,37.12306345278217,3.2072850054690756,3.142405908479686,0.09973118335048678,0.004139785023946916,0.0030645160605349848,19.35425455960375,35.12177325128227,2.934341391022768,1,0.0323,8.0,22.0,0.2629,1,0.06244503,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.938,1,0.49999999999999994,0.8660254037844387,1.0,0.74
RLB,BRD,2024-01,2024,1,4,2212.0,1.15,839,4780.0,2.48,889,1925,0.4358,0.4618,35,2062,1,2062.0,0,6,4004.0,4058.0,8062.0,6.0,3.0,3.0,4,11.0,5.5,5.5,3996.0,3996.0,7992.0,0,0.0,24,0.0,0.0,3.854282238470611,0.07634408605755658,0.0013172043066832326,0.0,19.118761129276727,33.81290235314318,3.816715008909664,3.8087823322363277,0.07634408605755658,0.0013172043066832326,0.0,19.118761129276727,33.81290235314318,3.7712150900824977,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.003116883,0.0,0.0,0.0,0.003,0.997,1,0.49999999999999994,0.8660254037844387,1.0,0.7
HR,AKM,2024-01,2024,1,11,1745.0,1.89,461,4715.0,5.1,533,925,0.4984,0.5762,9,933,1,933.0,0,7,4232.0,3072.0,7304.0,34.083333333333336,18.75,15.333333333333334,4,16.0,8.0,8.0,1915.0,1924.0,3839.0,0,0.0,28,0.0,0.0,3.54874200137302,0.09798387099578175,0.0032930107867365243,0.00224462360574273,21.10140804850286,36.40354743119209,3.27044900403338,3.7222043579764743,0.09287634427829455,0.0037634408962662503,0.0016532257694991366,21.463220686681808,36.716128087171946,3.533225873154738,1,0.0323,8.0,22.0,0.2629,1,0.045405407,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.955,1,0.49999999999999994,0.8660254037844387,1.0,0.71
WP,AMPO,2024-01,2024,1,13,1126.0,0.72,325,4707.0,3.03,530,1555,0.209,0.3408,17,2412,1,2412.0,0,13,8768.439999999999,8881.439999999999,17649.879999999997,26.69047619047619,13.833333333333334,12.857142857142858,7,22.333333333333336,12.333333333333334,10.0,6823.0,6900.4400000000005,13723.44,2,0.2,91,1.1556420023477334,0.35,3.788430226070466,0.09247311911675879,0.004139784993904252,0.00017473117889015266,19.63019658833422,34.01661194011729,2.94918289181516,3.8222365839537034,0.09489247373114991,0.00620967734565017,0.001693548349243018,20.068057966168208,35.80403124901556,3.50476346129892,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.85
WP,DMN,2024-01,2024,1,7,1602.0,1.02,408,5130.0,3.25,721,1577,0.2587,0.4572,14,2529,1,2529.0,0,13,8768.439999999999,8881.439999999999,17649.879999999997,26.69047619047619,13.833333333333334,12.857142857142858,4,9.0,4.5,4.5,4936.0,4914.0,9850.0,0,0.0,52,0.0,0.0,3.788430226070466,0.09247311911675879,0.004139784993904252,0.00017473117889015266,19.63019658833422,34.01661194011729,2.94918289181516,3.7949301867936085,0.09247311911675879,0.004139784993904252,0.00017473117889015266,19.63019658833422,34.01661194011729,2.9556828290724786,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.97
WP,SHL,2024-01,2024,1,24,0.0,0.0,0,0.0,0.0,0,4,0.0,0.0,0,0,12,0.0,1,13,8768.439999999999,8881.439999999999,17649.879999999997,26.69047619047619,13.833333333333334,12.857142857142858,16,44.682539682539684,22.11111111111111,22.571428571428573,18490.0,15590.0,34080.0,1,0.0625,208,0.3789231816899512,0.07142857142857142,3.788430226070466,0.09247311911675879,0.004139784993904252,0.00017473117889015266,19.63019658833422,34.01661194011729,2.94918289181516,4.025314567881005,0.09099462491169732,0.00611559144391488,0.0,19.258847246527353,35.33419259517424,3.689830669231953,1,0.0323,8.0,22.0,0.2629,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.77
WP,ALM,2024-01,2024,1,16,6.0,0.67,3,6.0,0.67,3,9,0.3333,0.3333,0,113,1,113.0,0,13,8768.439999999999,8881.439999999999,17649.879999999997,26.69047619047619,13.833333333333334,12.857142857142858,16,31.396825396825395,15.11111111111111,16.285714285714285,8027.4400000000005,8593.0,16620.440000000002,2,0.125,208,1.100270702134433,0.3214285714285714,3.788430226070466,0.09247311911675879,0.004139784993904252,0.00017473117889015266,19.63019658833422,34.01661194011729,2.94918289181516,3.933755411155602,0.08884408642407707,0.0033870967685855845,0.0,20.91069567123408,36.282579628370144,2.906134478875526,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.93
ODB,ZVB,2024-01,2024,1,8,1000.0,1.1,431,3514.0,3.88,484,906,0.4757,0.5342,0,957,1,957.0,0,3,1954.0,957.0,2911.0,15.5,7.5,8.0,4,16.0,8.0,8.0,1954.0,1954.0,3908.0,0,0.0,12,0.0,0.0,3.6459571122922885,0.0780913982720625,0.008938171920837254,0.0012634408319749499,18.704715235899855,33.78193463016582,3.6310377322758236,3.7542904343466046,0.07983871049658266,0.006962365560954617,0.0013037634117188312,18.852616133228427,34.37322485126475,3.789841499577667,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.72
HN,ASS,2024-01,2024,1,39,213.0,0.16,78,15616.0,11.81,571,1322,0.059,0.4319,40,1287,1,1287.0,0,11,4399.0,5033.0,9432.0,42.16666666666667,22.0,20.166666666666668,17,28.51388888888889,13.625,14.88888888888889,24585.0,19676.83,44261.83,2,0.15384615384615385,187,1.279458146995729,0.41666666666666663,4.209887073004759,0.09771505422810073,0.003951612920049698,0.0,20.548092046091632,35.79919250037081,3.85518278273183,3.833674811407603,0.08938172116114568,0.006962365540926174,0.0,18.942104511804157,33.40887008046591,2.7563898463993866,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.77
TPSW,GDM,2024-01,2024,1,10,1762.0,1.57,658,3787.0,3.38,704,1121,0.587,0.628,0,1179,1,1179.0,0,3,3042.0,1179.0,4221.0,16.0,6.0,10.0,6,18.0,9.0,9.0,6456.0,6460.0,12916.0,0,0.0,18,0.0,0.0,3.4771693854652828,0.07889784998711079,0.004233871055867082,0.0020967741466818316,18.886605698575256,34.301128083018845,3.5762957545743395,3.521782243509166,0.0826612907732206,0.005645161264285606,0.0017473117889015264,18.41470335375878,34.12596673734726,3.632736543118353,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.66
APDO,TWL,2024-01,2024,1,7,651.0,0.71,194,2095.0,2.27,230,922,0.2104,0.2495,1,916,1,916.0,0,3,1818.0,916.0,2734.0,12.0,5.0,7.0,4,12.0,6.0,6.0,1818.0,1791.0,3609.0,0,0.0,12,0.0,0.0,3.3103306429480672,0.10026881778712875,0.0031989246146172604,0.0027284945626693067,19.128281966973375,33.999192777500355,3.294201634273494,3.341338691216523,0.09852150560266548,0.004516129061499591,0.002043010707023323,18.331987683170585,33.868063609446246,3.425680086166868,1,0.0323,8.0,22.0,0.2629,0,0.0010845987,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.999,1,0.49999999999999994,0.8660254037844387,0.0,0.26
ZTM,YPB,2024-01,2024,1,5,2515.0,1.02,1027,5446.0,2.21,1094,2459,0.4176,0.4449,0,2078,1,2078.0,0,4,3486.0,3482.0,6968.0,6.0,3.0,3.0,4,9.0,4.5,4.5,3482.0,3445.0,6927.0,0,0.0,16,0.0,0.0,4.066551113536241,0.0891129034220852,0.005268817256775594,0.0,18.973754077749227,33.65903143664842,3.925489303540759,4.05355119672654,0.0891129034220852,0.005268817256775594,0.0,18.973754077749227,33.65903143664842,3.9124893462035044,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.93
VTN,WD,2024-01,2024,1,9,1453.0,0.59,391,5221.0,2.11,480,2478,0.1578,0.1937,14,2128,1,2128.0,0,4,3953.0,3868.0,7821.0,11.0,5.5,5.5,14,34.285714285714285,17.142857142857142,17.142857142857142,9511.5,9853.34,19364.84,0,0.0,56,0.0,0.0,3.618881808403599,0.08561828016473721,0.008844086059158849,0.001706989209157645,19.205412822705444,33.31064427283503,2.969419439944128,3.667518868917219,0.08669354911813493,0.006868279639190884,0.0016666666294137638,19.06403665645148,33.3624184868669,3.6609328216572683,1,0.0323,8.0,22.0,0.2629,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.62
RM,WT,2024-01,2024,1,24,2364.0,1.06,756,23967.0,10.75,1059,2230,0.339,0.4749,30,2273,1,2273.0,0,4,4808.0,4679.0,9487.0,49.0,24.5,24.5,5,45.66666666666667,26.0,19.666666666666668,4547.0,5132.0,9679.0,0,0.0,20,0.0,0.0,2.9719380979045664,0.0852150545125046,0.00837365592960068,0.01020161269022332,16.501267148842736,30.95177328009759,3.156817163776366,3.0401559054791445,0.07432795702529851,0.006868279639190884,0.01002688153136161,16.635460233496083,31.894353963995492,3.193180131690917,1,0.0323,8.0,22.0,0.2629,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.49999999999999994,0.8660254037844387,1.0,0.77
ALMP,ALMB,2024-01,2024,1,4,1419.0,0.92,434,4528.0,2.94,511,1538,0.2822,0.3322,5,1854,1,1854.0,0,4,3807.0,3807.0,7614.0,6.0,3.0,3.0,7,11.5,7.5,4.0,4705.0,3742.0,8447.0,1,0.2,28,0.43429448190325176,0.1,3.9088709646315185,0.09959677472630496,0.0022580645057142423,0.0008333333147068819,21.510415494361872,38.545160226924445,3.690322581373195,3.8893710799885772,0.09959677472630496,0.0022580645057142423,0.0008333333147068819,21.510415494361872,38.545160226924445,3.670822680166732,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0.0,0.48
RTST,RTZ,2024-01,2024,1,1,48.0,2.18,12,168.0,7.64,16,22,0.5455,0.7273,5,29,1,29.0,0,6,76.0,235.0,311.0,4.666666666666667,2.3333333333333335,2.3333333333333335,6,4.666666666666667,2.3333333333333335,2.3333333333333335,4016.0,3910.0,7926.0,2,0.5,36,1.631586747071319,0.5833333333333333,4.0198818472018765,0.08387096811045883,0.002822580657178356,0.0,18.714111432753583,34.11870878101677,3.9158495713941632,3.980881718958738,0.08387096811045883,0.002822580657178356,0.0,18.714111432753583,34.11870878101677,3.8768494947342784,1,0.0323,8.0,22.0,0.2629,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,1.0,0.53
